研报标题,摘要,评级,分享时间
开源证券-龙佰集团-002601-公司信息更新报告：钛白粉价格有望企稳反弹，两矿整合持续推进-250917,"海外钛白粉企业关停，有望助力全球钛白粉供需格局好转
　　据公众号诚瀚企业，近期因能源成本上涨和市场竞争加剧，Venator陷入财务困境，已关闭德国工厂并暂停亚洲生产，目前正在出...",买入,2025-09-17
天风证券-新安股份-600596-25Q2主业以量补价，单季度毛利率同环比提升-250917,事件：新安股份公布2025年中报，上半年，公司实现营业收入80.58亿元，同比-5.1%，实现归母净利润6907万元，同比-47.7%；其中第二季度实现营业收入44.36亿元，...,增持,2025-09-17
国金证券-基础化工行业：关税压力测试下胎企开始分化，下半年行业有望改善-250917,,买入,2025-09-17
长城证券-利尔化学-002258-公司1H25业绩同比高增，看好农化行业景气度触底回升-250917,,买入,2025-09-17
华安证券-精智达-688627-半导体设备订单再下一城，技术持续突破把握国产存储扩产时代机遇-250916,,买入,2025-09-17
山西证券-中际旭创-300308-1.6T上量将进一步提升盈利，光模块全球最佳交付者地位不变-250917,,买入-A,2025-09-17
华安证券-鼎龙股份-300054-Q2盈利能力持续提升，新业务布局打开成长空间-250917,,买入,2025-09-17
华源证券-康冠科技-001308-中期分红彰显经营信心，持续强化AI布局-250917,,买入,2025-09-17
东方证券-九州通-600998-2025年中报点评：经营稳健向上，加快转型升级-250917,,买入,2025-09-17
东方证券-诺唯赞-688105-2025年中报点评：业绩承压，新品及海外蓄势突破-250916,,买入,2025-09-17
国金证券-基础化工行业点评：再提统一大市场，反内卷仍将是关注重点-250915,,买入,2025-09-16
天风证券-麦加芯彩-603062-上半年业绩同比高增，船舶涂料实现销售突破-250916,,买入,2025-09-16
天风证券-农业银行-601288-农业银行的故事：股票篇-250916,,买入,2025-09-16
东方证券-青岛啤酒-600600-盈利能力再提升，结构升级仍在途中-250916,,买入,2025-09-16
天风证券-江瀚新材-603281-25Q2受行业景气影响产销小幅走弱，毛利率环比修复-250916,,买入,2025-09-16
华源证券-中宠股份-002891-顶尖制造品质的“能力土壤”上，正长出“品牌之树”-250916,,买入（首次）,2025-09-16
光大证券-精工钢构-600496-跟踪点评报告：25H1钢结构销量同比快速增长，现金流收现比同比改善-250916,,买入,2025-09-16
华金证券-泽宇智能-301179-发力电力AI领域研发，参建国网项目提升行业地位-250915,,买入（首次）,2025-09-16
国金证券-机械行业磁悬浮制冷压缩机：制冷系统核心设备，AIDC催化景气度上行-250915,,买入,2025-09-16
华金证券-沃特股份-002886-业绩显著增长，项目建设和研发逐步落地，深化高分子新材料平台战略-250914,,买入（首次）,2025-09-16
天风证券-青岛啤酒-600600-中高档销量比重增长，成本优化驱动盈利提升-250916,,买入,2025-09-16
华西证券-煌上煌-002695-主业利润改善，收购立兴进军冻干食品-250915,,买入（首次）,2025-09-16
长城证券-阿科力-603722-聚醚胺行业处于底部，公司业绩短期承压，看好COC产品未来逐步放量-250916,,买入,2025-09-16
西南证券-中国汽研-601965-全领域资质筑壁垒，多赛道布局拓增长-250910,,买入（首次）,2025-09-16
长城证券-东材科技-601208-新产能放量推动1H25业绩稳健增长，看好公司电子材料领域布局-250916,,买入,2025-09-16
长城证券-联化科技-002250-公司1H25业绩超市场预期，看好公司业绩底部向上，逐步修复-250916,,买入,2025-09-16
长城证券-金发科技-600143-2025年半年报点评：改性塑料板块引领公司增长，新材料板块发展潜力大，推动产业链协同一体化-250916,,买入,2025-09-16
长城证券-泰和新材-002254-氨纶价格低迷，公司业绩短期承压，关注芳纶涂覆隔膜产业化进程-250916,,买入,2025-09-16
长城证券-赛轮轮胎-601058-原材料成本上升，公司业绩略有承压，看好公司产能建设与爬坡-250916,,买入,2025-09-16
长城证券-亚钾国际-000893-公司氯化钾量价齐升，看好公司钾肥产能扩张-250916,,买入,2025-09-16
开源证券-铁流股份-603926-中小盘首次覆盖报告：精密制造能力显著，长期成长天花板高企-250915,,买入（首次）,2025-09-16
国金证券-医药健康行业研究：特应性皮炎专题报告，掘金百亿AD蓝海，现有疗法仍可优化，双抗药物有望破局-250916,,买入,2025-09-16
西南证券-金山办公-688111-业绩稳中有进，AI引领智能办公新时代-250914,,买入,2025-09-16
江海证券-路斯股份-832419-2025年中报点评：国外增长明显，国内双品牌战略丰富产品矩阵-250916,,买入,2025-09-16
中原证券-中原高速-600020-2025年中报点评：高速公路运营业务经营稳健，多元业务协同发展-250916,,买入（首次）,2025-09-16
东吴证券-鼎智科技-873593-现金收购精密齿轮标的赛仑特51%股权，完善“精密传动+智能驱动”全栈能力-250916,,买入,2025-09-16
山西证券-博威合金-601137-AI算力发展提振新材料产品需求，美国新能源产能有序推进-250916,,买入-A（首次）,2025-09-16
国金证券-医药健康行业：掘金百亿AD蓝海，现有疗法仍可优化，双抗药物有望破局-250916,,买入,2025-09-16
天风证券-宝新能源-000690-煤价下滑推高机组盈利，未来装机增长弹性可观-250916,,买入,2025-09-16
国金证券-博众精工-688097-3C设备翘楚，受益于消费电子新周期和新能源业务放量-250915,,买入（首次）,2025-09-16
天风证券-电投能源-002128-基本面维持平稳，静待白音华煤电资产收购落地-250916,,买入,2025-09-16
华西证券-TCL科技-000100-投建8.6代印刷OLED产线，抢占产业升级战略制高点-250914,,买入,2025-09-16
光大证券-机械行业周报2025年第37周（2025.9.8~2025.9.14）：智平方达成1000台具身智能机器人战略合作，工程机械需求持续复苏-250916,,买入,2025-09-16
华安证券-麦澜德-688273-生殖康复持续高增长，积极布局脑机接口-250916,,买入,2025-09-16
天风证券-申能股份-600642-火电板块支撑业绩，新能源装机规模持续扩张-250916,,买入,2025-09-16
国投证券-彩讯股份-300634-重点发力AI及算力，战略投资布局量子计算-250916,,买入-A,2025-09-16
东方证券-铂科新材-300811-中报点评：芯片电感业务加速，AI领域成长或更陡峭-250916,,买入,2025-09-16
国投证券-口子窖-603589-二季度深度调整，中高档白酒承压-250916,,买入-A（首次）,2025-09-16
西南证券-阳光电源-300274-盈利能力稳定，光储龙头持续受益于行业成长-250915,,买入,2025-09-16
光大证券-拓邦股份-002139-跟踪报告之二：收入持续增长，成长空间广阔-250916,,买入,2025-09-16
国投证券-迎驾贡酒-603198-Q2需求承压，主动调整良性发展-250916,,买入-A（首次）,2025-09-16
山西证券-朗新集团-300682-携手蚂蚁集团，共创绿色资产通证化平台-250916,,买入-B,2025-09-16
天风证券-甘源食品-002991-收入降幅环比收窄，利润仍有承压-250916,,买入,2025-09-16
天风证券-通合科技-300491-博物通达，迎AI时代机遇-250916,,买入（首次）,2025-09-16
山西证券-汉得信息-300170-毛利率持续改善，AI业务收入贡献逐渐体现-250916,,买入-A（首次）,2025-09-16
国投证券-扬杰科技-300373-拟现金收购贝特电子，横向拓展业务版图-250916,,买入-A,2025-09-16
长城证券-荣盛石化-002493-2025半年报点评：公司业绩短期承压，持续拓展产业链和深化国际合作-250916,,买入,2025-09-16
国金证券-非银行金融行业研究周报：券商基金代销保有规模市占率持续提升，优势巩固未来可期-250914,,买入,2025-09-16
东吴证券-龙净环保-600388-矿山绿电投资加速，聚焦西藏与海外优质自发自用项目-250915,,买入,2025-09-16
东吴证券-久远银海-002777-2025年半年报点评：经营质量改善，AI+持续赋能-250915,,买入,2025-09-15
东吴证券-博瑞医药-688166-创新管线进展点评：BGM0504片剂中美均进入I期临床，在研管线顺利推进-250915,,买入,2025-09-15
太平洋证券-卡莱特-301391-业绩恢复增长，积极转型AI-250915,,买入,2025-09-15
东方证券-楚江新材-002171-天鸟产能规模显著提升，新业务拓展顺利，看好长期增长空间-250915,,买入,2025-09-15
国投证券-今世缘-603369-25Q2释放压力寻求长期高质量成长-250915,,买入-A,2025-09-15
光大证券-奥来德-688378-动态跟踪：携手OLED龙头京东方，设备及材料层面全方位合作-250915,,买入,2025-09-15
华鑫证券-天承科技-688603-公司事件点评报告：认购产业基金加强半导体布局，AIPCB实现头部客户突破-250915,,买入,2025-09-15
华鑫证券-君亭酒店-301073-公司事件点评报告：竞争加剧业绩承压，持续关注门店爬坡-250915,,买入,2025-09-15
开源证券-华宝新能-301327-公司信息更新报告：发布全新激励计划聚焦营收增长，关注2026年移动家储新品放量-250915,,买入,2025-09-15
天风证券-立高食品-300973-渠道升级加速，稀奶油驱动成长-250915,,买入,2025-09-15
天风证券-百润股份-002568-渠道轻装上阵，期待H2潜在弹性表现-250915,,买入,2025-09-15
东方证券-TCL科技-000100-拟建设8.6代印刷OLED项目，把握OLED中大尺寸应用机遇-250915,,买入,2025-09-15
天风证券-安井食品-603345-产品创新驱动增长，渠道定制化加速渗透，静待旺季反弹-250915,,买入,2025-09-15
长城证券-华恒生物-688639-2025年半年报点评：公司推进“生物+AI”战略，构建多维产品体系-250915,,买入,2025-09-15
华鑫证券-百润股份-002568-公司事件点评报告：预调酒销售承压，威士忌加速布局-250915,,买入,2025-09-15
中原证券-浙江鼎力-603338-2025年中报点评：业绩超出预期，海外收入高增长带动公司逆势增长-250915,,买入（首次）,2025-09-15
中原证券-平高电气-600312-中报点评：中报业绩表现稳健，盈利能力提升-250915,,买入（首次）,2025-09-15
华源证券-华勤技术-603296-全球智能硬件ODM头部厂商，AI驱动多业务协同发展-250915,,买入（首次）,2025-09-15
中邮证券-北方华创-002371-集成电路装备高增长，战略并购驱动全链技术协同-250915,,买入,2025-09-15
华鑫证券-玲珑轮胎-601966-公司事件点评报告：轮胎产销高增，盈利能力短期承压-250915,,买入,2025-09-15
江海证券-水羊股份-300740-2025年中报点评：高端自有品牌持续增长，盈利能力提升-250915,,买入,2025-09-15
华鑫证券-祥源文旅-600576-公司事件点评报告：核心主业精耕不辍，多元布局持续赋能-250915,,买入,2025-09-15
华鑫证券-西麦食品-002956-公司事件点评报告：发力药食同源赛道，深化多元渠道布局-250914,,买入,2025-09-15
长城证券-佰维存储-688525-Q2业绩环比逐步改善，布局AI端侧技术与产品-250915,,买入,2025-09-15
开源证券-华立科技-301011-公司首次覆盖报告：游戏游艺设备龙头，乘动漫IP“谷子”之风再启航-250915,,买入（首次）,2025-09-15
中邮证券-安琪酵母-600298-国内外双轮驱动，格局改善与成长动能兼具-250915,,买入,2025-09-15
国投证券-舍得酒业-600702-经营业绩边际改善，盈利能力回升-250915,,买入-A（首次）,2025-09-15
财信证券-捷佳伟创-300724-业绩持续高增，关注钙钛矿及半导体设备进展-250910,,买入,2025-09-15
天风证券-信立泰-002294-两款高血压药物如期获批上市，多条管线有望迎来收获期-250915,,买入,2025-09-15
天风证券-共创草坪-605099-海外持续成长国内潜力可期-250915,,买入,2025-09-15
天风证券-盐津铺子-002847-收入稳健增长，扣非表现优秀-250915,,买入,2025-09-15
天风证券-恒瑞医药-600276-2025H1创新药进入快速放量阶段，国际化贡献利润持续增长-250915,,买入,2025-09-15
中航证券-慧辰股份-688500-首次覆盖：乘“AI智能体”东风，抢滩企业智能决策新蓝海-250912,,买入（首次）,2025-09-15
天风证券-水星家纺-603365-大单品联动效应逐步显现-250915,,买入,2025-09-15
国金证券-建材新材料行业点评：全球半导体资本开支上行，洁净室出海怎么看？-250914,,买入,2025-09-14
天风证券-雄韬股份-002733-全球LFP锂电UPS龙头，充分受益AI+铅改锂-250914,,买入（首次）,2025-09-14
光大证券-电新公用环保行业周报：电改政策密集出台，核心在于托底及稳预期-250914,,买入,2025-09-14
国金证券-非银行金融行业25H1公募保有量点评：保有规模环比增长，券商市占率提高-250914,,买入,2025-09-14
光大证券-电力设备新能源行业碳中和领域动态追踪（一百六十二）：储能规模化建设行动方案发布，储能行业有望加速发展-250914,,买入,2025-09-14
国金证券-计算机行业周报：国产AI产品持续出新，OpenAI揭示模型幻觉原因-250914,,买入,2025-09-14
国金证券-电子行业研究：英伟达推出Rubin CPX，AI~PCB持续升级-250914,,买入,2025-09-14
国金证券-非银行金融行业周报：券商代销保有规模市占率提升，优势巩固未来可期-250914,,买入,2025-09-14
国金证券-有色金属行业周报：降息预期进一步推升工业金属价格-250914,,买入,2025-09-14
国金证券-非金属建材行业周观点：两主线明确，大出海+AI新材料-250914,,买入,2025-09-14
天风证券-复星医药-600196-自研创新药出海+股权激励出台，看好后续发展-250914,,买入,2025-09-14
国金证券-电力设备与新能源行业研究：供需两侧政策密集落地，风光储锂车普迎利好，重视绿醇与SOFC-250914,,买入,2025-09-14
国金证券-通信行业研究：英伟达发布Rubin CPX，阿里发行可转债加强云基础设施建设-250914,,买入,2025-09-14
国金证券-交通运输产业行业研究：预计8月快递业务量同比+12%，油运景气稳健向上-250914,,买入,2025-09-14
国金证券-纺织品和服装行业研究：海澜之家赴港上市坚定看好成长性；锦波生物药用登记打开新空间-250914,,买入,2025-09-14
国金证券-农林牧渔行业周报：政策驱动生猪产能调控，重视板块预期差-250914,,买入,2025-09-14
国金证券-公用事业及环保产业行业研究周报：新能源机制电价竞价的山东范本-250914,,买入,2025-09-14
国金证券-传媒互联网产业行业周报：重估海外中国资产的情绪浓烈-250914,,买入,2025-09-14
太平洋证券-扬杰科技-300373-Q2收入单季度新高，海外市场增长显著-250911,,买入,2025-09-14
东方证券-岱美股份-603730-2季度毛利率同环比提升，预计顶棚多项目定点是盈利增长所在-250914,,买入,2025-09-14
光大证券-银行业2025年8月份金融数据点评：社融遇拐点，货币见活化-250914,,买入,2025-09-14
国金证券-机械行业周报：看好人形机器人和工程机械-250914,,买入,2025-09-14
天风证券-香飘飘-603711-H1即饮板块贡献核心业绩，全年业绩预计以稳为主-250914,,买入,2025-09-14
国金证券-轻工造纸行业周报：美国合法雾化电子烟规模扩容趋势强化，关注低位内需消费标的-250913,,买入,2025-09-14
国金证券-家电行业周报：IFA家电新品梳理，拥抱AI+全场景-250913,,买入,2025-09-14
天风证券-敏芯股份-688286-业绩创历史新高，实现扭亏为盈，产品矩阵加速完善平台化转型-250914,,买入,2025-09-14
天风证券-古井贡酒-000596-降速释压，净利率提升逻辑持续兑现-250914,,买入,2025-09-14
太平洋证券-九洲集团-300040-深度：装备制造稳步增长，进击的综合能源服务商-250911,,买入（首次）,2025-09-14
华金证券-中研股份-688716-PEEK材料龙头，积极强化应用开拓-250912,,买入（首次）,2025-09-14
国金证券-房地产行业周报：新房项目去化率有所提升，居民中长贷弱修复-250914,,买入,2025-09-14
国金证券-食品饮料行业周报：酒类动销持续改善，低位板块推荐配置-250913,,买入,2025-09-14
华福证券-敏芯股份-688286-2025H1盈利能力大幅提升，压力和惯性产品高速增长，打造MEMS平台型企业显出成效-250914,,买入（上调）,2025-09-14
国金证券-盈趣科技-002925-新烟格局生变成长加速，紧抓AI+消费时代新机遇-250912,,买入（首次）,2025-09-14
国投证券-安杰思-688581-内镜赛道高成长性国产龙头，外有出海空间、内有集采改善-250914,,买入-A（首次）,2025-09-14
天风证券-金徽酒-603919-营收释放节奏合理，结构持续升级-250913,,买入,2025-09-13
东方证券-精锻科技-300258-海外产能建设持续推进，完善机器人布局-250913,,买入,2025-09-13
国金证券-机器人行业研究：蚂蚁R1机器人亮相外滩大会，L4多场景有望持续推进-250913,,买入,2025-09-13
华安证券-博雅生物-300294-采浆量增速领先行业，高浓度静丙获批上市增添新动能-250912,,买入,2025-09-13
太平洋证券-兴业银行-601166-2025年中报点评：多维协同发力，盈利边际改善-250911,,买入,2025-09-13
华安证券-奥特维-688516-光伏业务仍受周期影响，锂电、半导体业务收入及订单增长-250912,,买入,2025-09-13
光大证券-海外机器人行业系列跟踪报告（九）：猎豹移动2Q25营收再创新高，AI与机器人协同驱动增长-250913,,买入,2025-09-13
国金证券-医药健康行业周报：政策支持加强基层医疗建设，国产设备采购需求有望受益-250913,,买入,2025-09-13
国金证券-商贸零售行业周报：重视顺周期餐饮业复苏带来的投资机会-250913,,买入,2025-09-13
国金证券-基础化工行业周报：甲骨文巨额订单震撼市场，国产材料逐渐突破-250912,,买入,2025-09-13
华金证券-双杰电气-300444-新能源业务高增，发力源网荷储一体化项目-250912,,买入,2025-09-13
华金证券-珠海冠宇-688772-钢壳电池量产出货，人形机器人领域陆续送样-250911,,买入（首次）,2025-09-13
华鑫证券-可靠股份-301009-公司事件点评报告：营收企稳回升，利润改善明显-250911,,买入（首次）,2025-09-13
太平洋证券-宁德时代-300750-2025年中报业绩点评：全球市占率持续领先，创新产品矩阵再升级-250911,,买入,2025-09-13
太平洋证券-天坛生物-600161-采浆量稳健增长，重磅新品值得期待-250911,,买入,2025-09-13
国投证券-芯原股份-688521-新签订单再创历史新高，并购丰富IP储备-250913,,买入-A（上调）,2025-09-13
太平洋证券-甘李药业-603087-国内外成果亮眼，创新管线大步推进-250911,,买入,2025-09-13
太平洋证券-立华股份-300761-生猪业务出栏量倍增，黄鸡业务迎来市场回暖-250910,,买入（上调）,2025-09-13
太平洋证券-祥生医疗-688358-业绩符合预期，创新管线稳步推进-250911,,买入,2025-09-13
太平洋证券-天康生物-002100-中报点评：养殖产业链业务量增利升，饲料和动保保持平稳-250910,,买入,2025-09-13
华金证券-兴发集团-600141-磷矿石高景气持续，草甘膦景气回暖，继续强化资源优势-250910,,买入（首次）,2025-09-13
华金证券-金发科技-600143-业绩高增，改性塑料稳固，石化好转，新材料布局持续推进未来可期-250910,,买入（首次）,2025-09-13
天风证券-今世缘-603369-主动调整，静待改善-250913,,买入,2025-09-13
华金证券-普利特-002324-25H1业绩大幅改善，改性塑料稳步增长，电池业务修复，新材料新能源双轮驱动-250910,,买入（首次）,2025-09-13
华源证券-迈瑞医疗-300760-产线高端化引领优质发展，加速迈入全球器械20强-250913,,买入（首次）,2025-09-13
华源证券-长江电力-600900-整体业绩如期稳健，重申水电长期配置价值-250913,,买入,2025-09-13
天风证券-台华新材-603055-上半年锦纶市场有所承压-250912,,买入,2025-09-12
东吴证券-江海股份-002484-传统电容稳健发展，AI赋能迎第二增长曲线-250909,,买入（首次）,2025-09-12
东吴证券-亚普股份-603013-燃油龙头新能源转型提速，布局旋变卡位龙头-250911,,买入（首次）,2025-09-12
西南证券-中牧股份-600195-业绩显著修复，宠物业务与研发驱动新增长-250912,,买入（上调）,2025-09-12
东吴证券-中国太保-601601-中国太保发行H股可转债，提升资本实力支持主业发展-250912,,买入,2025-09-12
天风证券-英派斯-002899-深耕国内细分市场，挖掘新兴消费需求-250912,,买入,2025-09-12
东方证券-鱼跃医疗-002223-2025年中报点评：经营稳健，出海加速-250912,,买入,2025-09-12
天风证券-哈尔斯-002615-期待海外产能布局释放利润-250912,,买入,2025-09-12
国投证券-山西汾酒-600809-业绩符合预期，省外占比提升-250912,,买入-A（首次）,2025-09-12
西南证券-梦百合-603313-品牌势能向上，逐步迈入全球化布局收获期-250908,,买入（首次）,2025-09-12
中邮证券-隆鑫通用-603766-上半年业绩强劲，无极自主品牌加速推进，通机业务产品矩阵愈加丰富-250912,,买入,2025-09-12
西南证券-芯朋微-688508-利润率修复显著，工业及服务器领域成增长新引擎-250909,,买入（首次）,2025-09-12
华源证券-新华保险-601336-银保NBV贡献过半，投资业绩持续释放-250912,,买入,2025-09-12
中航证券-值得买-300785-“全面AI”战略加速落地，核心业务稳步优化-250909,,买入,2025-09-12
东海证券-宁波银行-002142-公司简评报告：中间业务收入改善，资产质量优异-250912,,买入,2025-09-12
中航证券-金新农-002548-主业稳健发展，管理变革推动竞争力重塑-250910,,买入,2025-09-12
华源证券-立方制药-003020-25H1业绩符合预期，哌甲酯已正式上市销售-250912,,买入,2025-09-12
华源证券-中国太保-601601-寿险银保高增长，财险高质量发展-250912,,买入,2025-09-12
华源证券-山东高速-600350-强化路产规模，业绩稳健增长-250912,,买入,2025-09-12
国金证券-基础化工行业：松下“马九”覆铜板性能再上台阶，引领电子树脂材料升级换代-250910,,买入,2025-09-12
光大证券-咸亨国际-605056-2025年限制性股票激励计划（草案）点评：推出股权激励计划，充分激发团队积极性-250912,,买入,2025-09-12
国投证券-奕东电子-301123-顺应AI浪潮布局服务器液冷，25H1营收创历史同期新高-250912,,买入-A（首次）,2025-09-12
天风证券-涪陵榨菜-002507-收入环比改善，费投加大-250912,,买入,2025-09-12
天风证券-日辰股份-603755-业绩稳健增长，烘焙业务贡献增量-250912,,买入,2025-09-12
天风证券-海天味业-603288-业绩稳健增长，拟推行员工持股计划-250912,,买入,2025-09-12
中航证券-中文在线-300364-IP衍生与AI赋能共振，海外短剧加速成长-250909,,买入,2025-09-12
中邮证券-可孚医疗-301087-核心品类增长动能强劲，健耳听力业务有望逐步扭亏为盈-250912,,买入,2025-09-12
天风证券-奥瑞金-002701-完成多轮战略收购增强产业实力-250912,,买入,2025-09-12
东吴证券-京新药业-002020-聚焦精神神经与心脑血管领域，创新药发展落地开花-250912,,买入（首次）,2025-09-12
华鑫证券-芭田股份-002170-公司事件点评报告：小高寨磷矿产能释放贡献业绩高增长-250911,,买入,2025-09-12
财通证券-滨江集团-002244-深耕杭州的品质房企，投资积极财务健康-250911,,买入（首次）,2025-09-12
天风证券-宝立食品-603170-业绩稳健，C端利润改善-250912,,买入,2025-09-12
东方证券-益诺思-688710-2025年中报点评：业绩短期承压，静待拐点出现-250911,,买入,2025-09-11
东方证券-百普赛斯-301080-2025年中报点评：国内业务复苏强劲，盈利能力提升-250911,,买入,2025-09-11
东吴证券-芯原股份-688521-披露订单创新高！收购芯来智融复牌在即-250911,,买入,2025-09-11
天风证券-中炬高新-600872-业绩持续承压，静待后续改善-250911,,买入,2025-09-11
天风证券-天味食品-603317-收入环比改善，利润增长显著-250911,,买入,2025-09-11
华西证券-半导体后道测试设备行业：AI产业趋势下，重视本土测试设备投资机会-250918,,,2025-09-18
华为-人工智能行业：智能世界2035-250918,,,2025-09-18
中航证券-可控核聚变行业深度报告：能源领域终极畅享，行业卖铲人率先受益-250913,,增持,2025-09-18
华金证券-集成电路行业25Q2封测总结：AI仍为主要驱动因素，头部厂商欲打造尖端封测一站式解决方案-250918,,领先大市,2025-09-18
东吴证券-专用设备行业点评报告：半导体设备，关注国产算力芯片发展，看好国产设备商充分受益-250918,,增持,2025-09-18
慧博智能投研-慧博研报炼金之研报头条精华：A股主升初期调整后的应对策略-250918,,,2025-09-18
华西证券-资产配置日报：临门怯步-250918,,,2025-09-18
东吴证券-国家政策聚焦内需，新消费多场景涌现-250918,,,2025-09-18
天风证券-医疗设备行业月度中标梳理——2025年8月-250918,,强于大市,2025-09-18
天风证券-2025年9月美联储议息会议点评：“风险管理降息”背后的谨慎-250918,,,2025-09-18
解数咨询-人工智能行业：2025年全球AI工具市场发展现状与趋势分析-250918,,,2025-09-18
开源证券-机构调研周报：机构关注度环比回升，计算机、传媒、有色金属-250918,,,2025-09-18
太平洋证券-食品饮料行业老乡鸡深度报告：从养殖到餐桌，中式快餐第一龙头-250917,,,2025-09-18
中央财经大学-低空经济行业：中国低空经济投融资地图（2025）-250918,,,2025-09-18
天风证券-公用事业行业专题研究：绿电公司可再生能源补贴情况梳理-250918,,强于大市,2025-09-18
MoonFox-人工智能行业：2025年中国企业AI应用进程研究报告-250918,,,2025-09-18
东吴证券-机械设备行业点评报告：沙特阿美拟三年启动85个重大项目，油服设备产业链有望受益-250918,,增持,2025-09-18
华龙证券-非银金融行业2025年中报业绩综述：资本市场活跃度提升，券商基本面改善趋势明确-250915,,推荐,2025-09-18
德邦证券-策略点评：降息落地，波动提升-250918,,,2025-09-18
粤开证券-大国财政的担当：“十四五”时期我国财政治理成效回顾-250918,,,2025-09-18
中原证券-通信行业月报：甲骨文云业务高速增长，光博会展出3.2T demo产品-250918,,强于大市,2025-09-18
东吴证券-北交所定期报告：美联储降息25个基点，北证50指数下跌1.01%-250918,,,2025-09-18
东吴证券-宏观点评：9月FOMC，重启降息——2025年9月FOMC会议点评-250918,,,2025-09-18
环球旅讯-旅游行业：2025下半年AI旅游应用趋势洞察报告-250918,,,2025-09-18
太平洋证券-医药行业日报：诺和诺德口服司美格鲁肽在欧盟获批新适应症-250917,,看好,2025-09-18
华金证券-美联储降息继续稳固A股慢牛趋势-250918,,,2025-09-18
华福证券-传媒行业：AI+游戏，全面提效-250918,,强于大市,2025-09-18
光大证券-2025年9月FOMC会议点评：美联储有望开启新一轮宽松周期-250918,,,2025-09-18
华源证券-北交所新消费产业研究系列（三）：母婴消费市场广阔，产业链不同环节企业价值有所分化-250918,,,2025-09-18
嘉世咨询-2025中国预制菜行业现状报告-250918,,,2025-09-18
中国银行-宏观观察2025年第33期（总第605期）：我国房企信用风险、债务重组与相关建议-250918,,,2025-09-18
工银国际-2025年9月美联储议息会议点评：规则之外，预期之内-250918,,,2025-09-18
国信证券-2025年8月财政数据快评：又到政策蓄力时-250918,,,2025-09-18
东方证券-“转运”关税难挡出海大势-250918,,,2025-09-18
36氪研究院-旅游行业：新型需供关系驱动下的中国AI文旅发展趋势报告2025-250918,,,2025-09-18
国金证券-8月美国非农数据点评：鲍威尔暂时通过了独立性的压力测试-250918,,,2025-09-18
Social Research-小家电行业发展趋势深度分析报告-250916,,,2025-09-18
天风证券-银行业：银行赎回压力大吗？-250918,,强于大市,2025-09-18
东海证券-海外观察，2025年9月美国FOMC会议：降息落地，后续还有多少空间？-250918,,,2025-09-18
德勤-2025中国香水香氛行业白皮书：共蕴新元·香启未来-250918,,,2025-09-18
恒生聚源-威士忌行业：2025威士忌年度报告-250917,,,2025-09-18
联储证券-贵金属行业：降息落地后，金价的可能走向-250918,,中性（下调）,2025-09-18
东方金诚-美联储9月货币政策会议点评与展望：美联储重启降息，但未来政策路径依然复杂-250918,,,2025-09-18
粤开证券-粤开市场日报-250918,,,2025-09-18
民生证券-交通运输物流行业2025年8月航空数据点评：客座率同环比显著改善，关注淡季需求改善延续性-250918,,推荐,2025-09-18
长城证券-电力及公用事业行业周报（9.8~9.14）：8月规上工业风电同比+20.2%，全国首个机制电价竞价出炉-250918,,强于大市,2025-09-18
华福证券-美联储FOMC会议点评（2025.9）：不够鸽派的降息下，独立性与宽松如何抉择？-250918,,,2025-09-18
长城证券-宏观经济研究：美联储9月议息会议点评，美联储谨慎降息，警惕二次通胀风险-250918,,,2025-09-18
Arthur D. Little-通信行业欧洲电信业简化议程：通过监管演进改善客户旅程，打造竞争性更强的数字单一市场（英译中）-250918,,,2025-09-18
东方证券-农林渔牧行业周报：政策逐步兑现，生猪去产能确定性强化-250918,,看好,2025-09-18
国信证券-可持续航空燃料（SAF）行业点评：欧盟SAF强制添加需求拉动，国内生物航煤出口量价齐升-250918,,优于大市,2025-09-18
拓普-传媒行业：2025年中国动画电影市场洞察-250918,,,2025-09-18
太平洋证券-策略日报（2025.09.18）：回摆-250918,,,2025-09-19
华安证券-合成生物学行业周报：安徽公示2025“揭榜挂帅”攻关目录，陶氏实现汽车聚氨酯高效回收-250917,,增持,2025-09-18
申港证券-汽车行业研究周报：8月新能源汽车表现亮眼-250917,,增持,2025-09-18
民生证券-大众品行业板块2025年中报业绩综述：分化依旧，把握结构性景气-250918,,,2025-09-18
艾瑞咨询-2025年中国基础云服务行业数据报告-250918,,,2025-09-18
东方证券-餐饮旅游行业服务经济之科技引领变革（二）：酒店AI应用加速落地，提升运营效率-250918,,看好,2025-09-18
东兴证券-9月美国FOMC点评：美联储从限制性转向中性-250918,,,2025-09-18
东莞证券-农林牧渔行业事件点评：生猪养殖持续“反内卷”-250918,,超配,2025-09-18
华福证券-建筑行业2025年半年报综述：板块业绩降速趋缓，基建民企盈利修复-250918,,强于大市,2025-09-18
淘宝服饰&智篆GI-淘宝服饰行业趋势洞察：2025年9/10月月刊-250918,,,2025-09-18
光大证券-钢铁行业动态点评：从股息率角度分析钢铁板块投资价值-250918,,增持,2025-09-18
青眼情报-洗护行业飞虎牌：儿童极简洗护开创者-250918,,,2025-09-18
开源证券-银行业8月央行信贷收支表要点解读：存款“财富化”加速，债券利率或进入合意配置区间-250918,,看好,2025-09-18
山西证券-非银行金融行业周报：期货公司分类评价修订，基金代销百强榜单发布-250918,,领先大市-A,2025-09-18
