研报标题,摘要,评级,分享时间
东方证券-伊利股份-600887-有望受益奶价趋势反转，多元化业务发展强劲-250921,原奶供需逐渐趋向平衡，公司市场份额有望恢复。原奶供需平衡已有一定改善，产能持续去化，散奶价格同比提升。当前肉牛价格从底部回升，有利于提升牧场淘牛意愿；当前也处于牧场集中收购青贮...,买入,2025-09-21
华西证券-齐心集团-002301-股东结构稳定，多业务向好筑造未来成长-250921,"事件概述
　　近日公司发布控股股东协议转让公司部分股份暨权益变动的提示性公告。公司控股股东齐心控股于2025年9月19日同实控人陈钦鹏先生弟媳蔡晓玲女士签署《股份转让协议》，拟...",买入,2025-09-21
光大证券-云铝股份-000807-动态跟踪报告：量价齐升助力业绩同比增长，中期分红比例达到40%-250921,2025半年报业绩同比增长：根据云铝股份2025半年报，公司实现营业收入290.78亿元，同比增长17.98%；归母净利润27.68亿元，同比增长9.88%。公司制定2025年...,增持,2025-09-21
国金证券-信息技术产业行业月报：AI上游持续景气，关注原生多模态背景下的商业化机会-250923,,买入,2025-09-23
光大证券-机械行业周报2025年第38周：宇树开源重磅模型架构，工程机械需求持续复苏-250922,,买入,2025-09-22
光大证券-工程机械行业2025年8月月报：8月国内工程机械“淡季不淡”，非挖品类内销景气度显著复苏-250922,,买入,2025-09-22
国金证券-光伏行业专题：顶层支持+市场化淘汰+技术迭代有望推动供给改善-250919,,买入,2025-09-22
国金证券-基础化工行业反内卷专题：软约束和强管控并行，“统一大市场”推进尤为关键-250921,,买入,2025-09-22
国金证券-石油化工行业周报：宏观降息托底价格，关注短期地缘扰动-250920,,买入,2025-09-22
国金证券-建材行业点评：降息利好全球需求预期，推荐玻纤顺周期出海-250921,,买入,2025-09-22
国金证券-非银行金融行业周报：短期震荡不改基本面向好趋势，当前估值性价比显现，持续看好-250921,,买入,2025-09-22
国金证券-房地产行业周报：地产数据止跌回稳仍需发力，上海房产税新政落地-250920,,买入,2025-09-22
国金证券-基础化工行业周报：美联储降息落地，华鲁恒升TDI环评公示-250920,,买入,2025-09-22
国金证券-交通运输产业行业周报：8月顺丰业务量增速领跑，春秋航空RPK增速领跑-250921,,买入,2025-09-22
国金证券-机械行业研究周报：看好燃气轮机和农业机械-250921,,买入,2025-09-21
国金证券-医药健康行业周报：创新药板块静待BD落地，降息利好上游产业链-250920,,买入,2025-09-21
国金证券-电力设备与新能源行业研究：政策与订单催化全球氢能板块共振，同时继续推荐风电&固态-250921,,买入,2025-09-21
国金证券-公用事业及环保产业行业研究：26年容量补偿比例有望升级，优化火电收入结构-250921,,买入,2025-09-21
国金证券-计算机行业周报：国内大厂AI应用持续上新，关注世界模型最新进展-250921,,买入,2025-09-21
国金证券-食品饮料行业周报：白酒临近旺销，关注结构性景气配置-250920,,买入,2025-09-21
国金证券-具身智能行业研究周报：辅助驾驶征求意见发布，Figure完成10亿美金融资-250920,,买入,2025-09-21
国金证券-有色金属行业周报：降息预期进一步推升工业金属价格-250921,,买入,2025-09-21
国金证券-餐饮行业研究：餐饮行业步入复苏阶段，供给侧调改驱动利润上行-250920,,买入（首次）,2025-09-21
国金证券-农林牧渔行业周报：猪价持续探底推动产能去化，旺季看好牛价上涨-250921,,买入,2025-09-21
国金证券-非金属建材行业周观点：降息长期利好出海，继续推荐非洲板块-250921,,买入,2025-09-21
国金证券-通信行业研究周报：OCS市场关注度提升，华为发布超节点新产品-250921,,买入,2025-09-21
国金证券-电子行业周报：重点关注三季度业绩有望超预期方向-250921,,买入,2025-09-21
国金证券-耐用消费产业行业研究周报：节日在即期待服务消费景气，布局欧美耐用品三重周期叠加-250921,,买入,2025-09-21
国金证券-传媒互联网产业行业周报：美国TikTok达成基本框架后的影响-250921,,买入,2025-09-21
光大证券-电新公用环保行业周报：重点关注AIDC电源及前期滞涨板块-250921,,买入,2025-09-21
天风证券-嘉益股份-301004-行业竞争要素正逐步变化-250921,,买入,2025-09-21
天风证券-深信服-300454-打造私有化部署的AI全栈能力-250921,,买入,2025-09-21
天风证券-鲁泰A-000726-积极应对国内外多变环境-250921,,买入,2025-09-21
东方证券-盛德鑫泰-300881-2025年半年报点评：毛利短期回落盈利承压，高端产品驱动成长可期-250921,,买入,2025-09-21
东方证券-久立特材-002318-2025年半年报点评：盈利保持高增速，高端产品仍可期-250921,,买入,2025-09-21
东方证券-紫金矿业-601899-2025年半年报点评：铜金业务有望延续量价齐升，分拆上市或将推动价值重估-250921,,买入,2025-09-21
天风证券-匠心家居-301061-保持高质量稀缺成长-250920,,买入,2025-09-20
天风证券-华旺科技-605377-积极应对内外部变化-250920,,买入,2025-09-20
东吴证券-北摩高科-002985-专注刹车系统平台型公司，民用拓展空间广阔可期-250920,,买入（首次）,2025-09-20
华鑫证券-诺普信-002215-公司事件点评报告：生鲜消费转型升级，品牌渠道双轮驱动-250919,,买入（首次）,2025-09-20
东吴证券-巨星科技-002444-中国手工具出海龙头，供应链国际化构筑核心壁垒-250920,,买入（首次）,2025-09-20
东吴证券-星源卓镁-301398-半固态工艺先行者，镁合金应用趋势下受益链第一梯队-250918,,买入（首次）,2025-09-20
天风证券-兖矿能源-600188-盈利有望受量价双重驱动，H股高股息属性凸显-250920,,买入,2025-09-20
天风证券-甬矽电子-688362-行业回暖驱动营收高增，先进封装布局助力盈利改善-250920,,买入,2025-09-20
华福证券-天齐锂业-002466-2025中报点评：成本优势对冲锂价压力，期待矿端扩产放量-250920,,买入,2025-09-20
东吴证券-信维通信-300136-传统业务基本盘稳健，卫星与汽车业务构筑新成长曲线-250919,,买入,2025-09-19
长城证券-晶丰明源-688368-25H1利润同比扭亏为盈，高性能计算产品线打开增量空间-250919,,买入,2025-09-19
长城证券-华海清科-688120-25H1业绩稳健增长，CMP先进封装占比提升-250919,,买入,2025-09-19
长城证券-甬矽电子-688362-先进封装驱动业绩增长，多领域布局打开成长空间-250919,,买入,2025-09-19
天风证券-华东医药-000963-创新动能释放业绩增量，运营质效稳步提升-250919,,买入,2025-09-19
长城证券-华虹公司-688347-25H1营收同比快速增长，并购华力微有望进一步加强产业协同-250919,,买入,2025-09-19
天风证券-裕同科技-002831-成长扎实稳健-250919,,买入,2025-09-19
长城证券-金禾实业-002597-2025半年报点评：1H25公司业绩同比提升，多领域在建项目持续推进，打开长期发展空间-250919,,买入,2025-09-19
东方证券-益丰药房-603939-2025年中报点评：精细运营盈利优化，新零售增长可期-250919,,买入,2025-09-19
东方证券-百洋医药-301015-2025年中报点评：产品结构优化，创新转型提速-250919,,买入,2025-09-19
财通证券-伯特利-603596-制动为基品类扩张，海外提供重要增量-250919,,买入（首次）,2025-09-19
中邮证券-唯捷创芯-688153-拐点已至-250919,,买入,2025-09-19
光大证券-汽车和汽车零部件行业跟踪报告：特斯拉Optimus V3量产渐近，智能驾驶辅助系统步入“强标”时代-250919,,买入,2025-09-19
江海证券-昊志机电-300503-国内中高端机床核心零部件制造领域领先企业，人形发展形成第二成长曲线-250919,,买入（首次）,2025-09-19
山西证券-新易盛-300502-二季度收入环比大幅增长，高端产品上量利好盈利能力-250919,,买入,2025-09-19
西南证券-神驰机电-603109-双轮驱动稳基盘，储能、机器人开新局-250910,,买入（首次）,2025-09-19
天风证券-九典制药-300705-公司经营稳健，拓展外用制剂管线+加速创新药转型-250919,,买入,2025-09-19
国投证券-伊利股份-600887-奶粉冷饮高速增长，盈利边际改善-250919,,买入-A（首次）,2025-09-19
开源证券-源杰科技-688498-公司深度报告：AI光提速时代的国产光芯片领军企业-250918,,买入,2025-09-19
华安证券-铂科新材-300811-25Q2业绩环比改善，ASIC产品放量可期-250918,,买入,2025-09-19
山西证券-天孚通信-300394-有源业务大幅增长，CPO项目持续推进-250919,,买入-A,2025-09-19
天风证券-浙能电力-600023-煤价下滑带动成本端显著改善，Q2盈利反转-250919,,买入,2025-09-19
国投证券-远光软件-002063-乘政策东风，以AI技术深度赋能能源电力行业-250918,,买入-A,2025-09-19
东海证券-拓普集团-601689-公司简评报告：2025Q2业绩环比改善，机器人、液冷开启新成长曲线-250916,,买入,2025-09-18
天风证券-昇兴股份-002752-完善客户结构，海外市场积极扩张-250918,,买入,2025-09-18
天风证券-新巨丰-301296-加强与纷美包装在业务、管理、技术等方面融合-250918,,买入,2025-09-18
太平洋证券-福斯特-603806-2025年中报点评：光伏业务承压，电子材料保持较高增速-250916,,买入,2025-09-18
东吴证券-海康威视-002415-主业与创新业务协同并进，编织智能物联生态网络-250918,,买入,2025-09-18
天风证券-可靠股份-301009-拓展产品品类，形成丰富的产品线梯队-250918,,买入,2025-09-18
东吴证券-嘉必优-688089-一主两翼，技术立命-250918,,买入（首次）,2025-09-18
华安证券-鲁西化工-000830-Q2业绩短期承压，新项目逐步投产成长可期-250916,,买入,2025-09-18
长城证券-聚辰股份-688123-25H1业绩同比稳健增长，SPD与高可靠性存储芯片持续放量-250918,,买入,2025-09-18
国金证券-梦百合-603313-经营拐点已显现，百合迎接新绽放-250917,,买入,2025-09-18
长城证券-兴业科技-002674-与苏州能斯达共同研发电子皮肤，助力公司开拓新应用领域-250918,,买入,2025-09-18
长城证券-安迪苏-600299-公司1H25蛋氨酸和维生素产品销量同比双增，关注公司长期发展-250918,,买入,2025-09-18
天风证券-通富微电-002156-景气度持续助力25H1净利高增长，高端工艺突破-250918,,买入,2025-09-18
西南证券-神州数码-000034-分销基本盘稳固，数云与自有品牌齐头并进-250915,,买入,2025-09-18
西南证券-同花顺-300033-市场景气度高增，业务板块共振向上-250915,,买入,2025-09-18
光大证券-旗滨集团-601636-跟踪点评报告：浮法玻璃量增价减，光伏玻璃产销量大幅增长-250918,,买入,2025-09-18
国投证券-盐津铺子-002847-魔芋强劲增长，费用优化驱动盈利高增-250918,,买入-A（首次）,2025-09-18
华福证券-陕西能源-001286-成长性煤电一体化企业，兼具分红潜力-250918,,买入（首次）,2025-09-18
国投证券-浩瀚深度-688292-短期业绩承压，长期看好AI驱动的数据服务-250918,,买入-A,2025-09-18
长城证券-通富微电-002156-二季度收入创新高，AMD业务放量驱动业绩高增-250918,,买入,2025-09-18
国投证券-朗新集团-300682-携手蚂蚁数科成立蚂蚁链信，剑指RWA和Web3-250918,,买入-A,2025-09-18
长城证券-汇成股份-688403-25H1盈利同比高增长，新扩产能陆续释放-250918,,买入,2025-09-18
东方证券-悦康药业-688658-2025年中报点评：业绩承压，小核酸布局加速推进-250918,,买入,2025-09-18
天风证券-淮北矿业-600985-低估值破净焦煤龙头，煤电化投产有望增厚业绩-250918,,买入（首次）,2025-09-18
开源证券-康龙化成-300759-公司信息更新报告：康龙绍兴通过FDA现场检查，质量体系接轨国际-250917,,买入,2025-09-18
中航证券-捷安高科-300845-仿真实训技术亮剑军博会，携手鲁班工坊彰显高定位-250917,,买入（首次）,2025-09-18
中航证券-大金重工-002487-“两海”战略先行者，海外潜能快速释放-250916,,买入（首次）,2025-09-18
中航证券-蓝思科技-300433-深耕果链享创新红利，锚定AI谋多元成长-250916,,买入（首次）,2025-09-18
国金证券-中国船舶-600150-“南北船”合并收官，全球龙头扬帆起航-250916,,买入,2025-09-18
东方证券-新致软件-688590-中报点评：收入增速有待恢复，期待AI驱动新一轮成长-250917,,买入,2025-09-18
太平洋证券-邦基科技-603151-2025年半年报点评：饲料主业快速增长，生猪养殖打开第二增长曲线-250915,,买入（首次）,2025-09-17
天风证券-硅宝科技-300019-热熔胶及工业胶业务快速增长，硅碳负极材料销量提升-250917,,买入,2025-09-17
东方证券-立讯精密-002475-通讯业务海外客户全面突破，长期成长潜力被低估-250917,,买入,2025-09-17
天风证券-亨通光电-600487-H1经营稳健期待H2加速，AI算力时代光通信布局领先-250917,,买入,2025-09-17
华安证券-颀中科技-688352-25Q2盈利能力大幅改善，非显示业务持续开拓-250917,,买入,2025-09-17
华源证券-吉电股份-000875-国电投氢基能源平台，发力绿色化工解决绿电消纳-250917,,买入（首次）,2025-09-17
国金证券-华勤技术-603296-智能硬件ODM巨头的进击与升华-250916,,买入（首次）,2025-09-17
长城证券-芭田股份-002170-2025半年报点评：小高寨磷矿产能释放，1H25公司业绩大幅提升-250917,,买入,2025-09-17
东吴证券-先导智能-300450-交付多条固态电池干法成膜设备，龙头强者恒强-250917,,买入,2025-09-17
长城证券-川恒股份-002895-2025半年报点评：1H25公司业绩明显增长，磷矿产能延续扩张态势-250917,,买入,2025-09-17
长城证券-联科科技-001207-公司1H25业绩稳步增长，高压导电屏蔽炭黑有望逐步放量-250917,,买入,2025-09-17
长城证券-森麒麟-002984-公司1H25业绩略有承压，看好摩洛哥工厂年内逐步放量-250917,,买入,2025-09-17
长城证券-北方华创-002371-25H1经营业绩同比快速增长，平台化效应加速显现-250917,,买入,2025-09-17
天风证券-润欣科技-300493-业绩稳健增长，技术创新与客户协作驱动未来发展-250917,,买入,2025-09-17
天风证券-伟测科技-688372-2025Q2业绩强劲增长，盈利能力稳步优化-250917,,买入,2025-09-17
长城证券-华勤技术-603296-25H1业绩超预期增长，数据业务持续高增-250917,,买入,2025-09-17
中邮证券-法拉电子-600563-新能源应用市场份额持续增长-250917,,买入,2025-09-17
长城证券-三环集团-300408-25H1业绩同比快速增长，高容MLCC实现批量出货-250917,,买入,2025-09-17
西南证券-欣旺达-300207-消费电池稳定盈利，动储电池出货量表现亮眼-250915,,买入（首次）,2025-09-17
中航证券-希荻微-688173-亏损幅度明显收窄，发力AI端侧深化布局-250915,,买入,2025-09-17
开源证券-合盛硅业-603260-公司信息更新报告：硅产业链龙头，或将充分受益于反内卷-250917,,买入,2025-09-17
太平洋证券-伯特利-603596-智驾L3时代的底盘XYZ智驾核心供应商-250916,,买入,2025-09-17
国金证券-基础化工行业：关税压力测试下胎企开始分化，下半年行业有望改善-250917,,买入,2025-09-17
天风证券-重庆啤酒-600132-Q2所得税率影响盈利水平，原材料红利延续-250917,,买入,2025-09-17
天风证券-中兴通讯-000063-AI驱动营收增长，深化“连接+算力”取得成效，持续看好算力布局赋能增长-250917,,买入,2025-09-17
长城证券-巨化股份-600160-公司1H25业绩同比高增，看好制冷剂行业长景气周期及公司新兴产品布局-250917,,买入,2025-09-17
浦银国际-扬杰科技-300373-收购贝特电子增厚短中长期业绩增长空间-250916,,买入,2025-09-17
开源证券-龙佰集团-002601-公司信息更新报告：钛白粉价格有望企稳反弹，两矿整合持续推进-250917,,买入,2025-09-17
长城证券-利尔化学-002258-公司1H25业绩同比高增，看好农化行业景气度触底回升-250917,,买入,2025-09-17
华安证券-精智达-688627-半导体设备订单再下一城，技术持续突破把握国产存储扩产时代机遇-250916,,买入,2025-09-17
山西证券-中际旭创-300308-1.6T上量将进一步提升盈利，光模块全球最佳交付者地位不变-250917,,买入-A,2025-09-17
华安证券-鼎龙股份-300054-Q2盈利能力持续提升，新业务布局打开成长空间-250917,,买入,2025-09-17
华源证券-康冠科技-001308-中期分红彰显经营信心，持续强化AI布局-250917,,买入,2025-09-17
东方证券-九州通-600998-2025年中报点评：经营稳健向上，加快转型升级-250917,,买入,2025-09-17
东方证券-诺唯赞-688105-2025年中报点评：业绩承压，新品及海外蓄势突破-250916,,买入,2025-09-17
国金证券-基础化工行业点评：再提统一大市场，反内卷仍将是关注重点-250915,,买入,2025-09-16
天风证券-麦加芯彩-603062-上半年业绩同比高增，船舶涂料实现销售突破-250916,,买入,2025-09-16
天风证券-农业银行-601288-农业银行的故事：股票篇-250916,,买入,2025-09-16
东方证券-青岛啤酒-600600-盈利能力再提升，结构升级仍在途中-250916,,买入,2025-09-16
天风证券-江瀚新材-603281-25Q2受行业景气影响产销小幅走弱，毛利率环比修复-250916,,买入,2025-09-16
华源证券-中宠股份-002891-顶尖制造品质的“能力土壤”上，正长出“品牌之树”-250916,,买入（首次）,2025-09-16
光大证券-精工钢构-600496-跟踪点评报告：25H1钢结构销量同比快速增长，现金流收现比同比改善-250916,,买入,2025-09-16
华金证券-泽宇智能-301179-发力电力AI领域研发，参建国网项目提升行业地位-250915,,买入（首次）,2025-09-16
国金证券-机械行业磁悬浮制冷压缩机：制冷系统核心设备，AIDC催化景气度上行-250915,,买入,2025-09-16
华金证券-沃特股份-002886-业绩显著增长，项目建设和研发逐步落地，深化高分子新材料平台战略-250914,,买入（首次）,2025-09-16
天风证券-青岛啤酒-600600-中高档销量比重增长，成本优化驱动盈利提升-250916,,买入,2025-09-16
华西证券-煌上煌-002695-主业利润改善，收购立兴进军冻干食品-250915,,买入（首次）,2025-09-16
长城证券-阿科力-603722-聚醚胺行业处于底部，公司业绩短期承压，看好COC产品未来逐步放量-250916,,买入,2025-09-16
西南证券-中国汽研-601965-全领域资质筑壁垒，多赛道布局拓增长-250910,,买入（首次）,2025-09-16
长城证券-东材科技-601208-新产能放量推动1H25业绩稳健增长，看好公司电子材料领域布局-250916,,买入,2025-09-16
长城证券-联化科技-002250-公司1H25业绩超市场预期，看好公司业绩底部向上，逐步修复-250916,,买入,2025-09-16
长城证券-金发科技-600143-2025年半年报点评：改性塑料板块引领公司增长，新材料板块发展潜力大，推动产业链协同一体化-250916,,买入,2025-09-16
长城证券-泰和新材-002254-氨纶价格低迷，公司业绩短期承压，关注芳纶涂覆隔膜产业化进程-250916,,买入,2025-09-16
长城证券-赛轮轮胎-601058-原材料成本上升，公司业绩略有承压，看好公司产能建设与爬坡-250916,,买入,2025-09-16
长城证券-亚钾国际-000893-公司氯化钾量价齐升，看好公司钾肥产能扩张-250916,,买入,2025-09-16
开源证券-铁流股份-603926-中小盘首次覆盖报告：精密制造能力显著，长期成长天花板高企-250915,,买入（首次）,2025-09-16
国金证券-医药健康行业研究：特应性皮炎专题报告，掘金百亿AD蓝海，现有疗法仍可优化，双抗药物有望破局-250916,,买入,2025-09-16
西南证券-金山办公-688111-业绩稳中有进，AI引领智能办公新时代-250914,,买入,2025-09-16
江海证券-路斯股份-832419-2025年中报点评：国外增长明显，国内双品牌战略丰富产品矩阵-250916,,买入,2025-09-16
中原证券-中原高速-600020-2025年中报点评：高速公路运营业务经营稳健，多元业务协同发展-250916,,买入（首次）,2025-09-16
东吴证券-鼎智科技-873593-现金收购精密齿轮标的赛仑特51%股权，完善“精密传动+智能驱动”全栈能力-250916,,买入,2025-09-16
山西证券-博威合金-601137-AI算力发展提振新材料产品需求，美国新能源产能有序推进-250916,,买入-A（首次）,2025-09-16
国金证券-医药健康行业：掘金百亿AD蓝海，现有疗法仍可优化，双抗药物有望破局-250916,,买入,2025-09-16
天风证券-宝新能源-000690-煤价下滑推高机组盈利，未来装机增长弹性可观-250916,,买入,2025-09-16
国金证券-博众精工-688097-3C设备翘楚，受益于消费电子新周期和新能源业务放量-250915,,买入（首次）,2025-09-16
天风证券-电投能源-002128-基本面维持平稳，静待白音华煤电资产收购落地-250916,,买入,2025-09-16
华西证券-TCL科技-000100-投建8.6代印刷OLED产线，抢占产业升级战略制高点-250914,,买入,2025-09-16
光大证券-机械行业周报2025年第37周（2025.9.8~2025.9.14）：智平方达成1000台具身智能机器人战略合作，工程机械需求持续复苏-250916,,买入,2025-09-16
华安证券-麦澜德-688273-生殖康复持续高增长，积极布局脑机接口-250916,,买入,2025-09-16
天风证券-申能股份-600642-火电板块支撑业绩，新能源装机规模持续扩张-250916,,买入,2025-09-16
国投证券-彩讯股份-300634-重点发力AI及算力，战略投资布局量子计算-250916,,买入-A,2025-09-16
东方证券-铂科新材-300811-中报点评：芯片电感业务加速，AI领域成长或更陡峭-250916,,买入,2025-09-16
国投证券-口子窖-603589-二季度深度调整，中高档白酒承压-250916,,买入-A（首次）,2025-09-16
西南证券-阳光电源-300274-盈利能力稳定，光储龙头持续受益于行业成长-250915,,买入,2025-09-16
光大证券-拓邦股份-002139-跟踪报告之二：收入持续增长，成长空间广阔-250916,,买入,2025-09-16
国投证券-迎驾贡酒-603198-Q2需求承压，主动调整良性发展-250916,,买入-A（首次）,2025-09-16
山西证券-朗新集团-300682-携手蚂蚁集团，共创绿色资产通证化平台-250916,,买入-B,2025-09-16
天风证券-甘源食品-002991-收入降幅环比收窄，利润仍有承压-250916,,买入,2025-09-16
天风证券-通合科技-300491-博物通达，迎AI时代机遇-250916,,买入（首次）,2025-09-16
山西证券-汉得信息-300170-毛利率持续改善，AI业务收入贡献逐渐体现-250916,,买入-A（首次）,2025-09-16
国投证券-扬杰科技-300373-拟现金收购贝特电子，横向拓展业务版图-250916,,买入-A,2025-09-16
长城证券-荣盛石化-002493-2025半年报点评：公司业绩短期承压，持续拓展产业链和深化国际合作-250916,,买入,2025-09-16
国金证券-非银行金融行业研究周报：券商基金代销保有规模市占率持续提升，优势巩固未来可期-250914,,买入,2025-09-16
东吴证券-龙净环保-600388-矿山绿电投资加速，聚焦西藏与海外优质自发自用项目-250915,,买入,2025-09-16
天风证券-医药生物行业：创新药产业趋势已成，进军全球商业化-250923,,强于大市,2025-09-23
天风证券-农林牧渔行业牛专题深度：肉牛超级大周期、奶牛去化，进展到哪儿？-250923,,强于大市,2025-09-23
东吴证券-汽车行业：Robotaxi正重塑汽车出行市场-250923,,,2025-09-23
华鑫证券-电子行业周报：高端光刻机国产化进程加速，华为全联接大会成功举办-250923,,推荐,2025-09-23
华福证券-美国医疗行业系列研究（三）——美国药品支付体系拆解：美国高药价的成因？特朗普药价政策的影响？-250923,,强于大市,2025-09-23
华福证券-传媒行业：英伟达带火“AI云新势力”-250923,,强于大市,2025-09-23
民生证券-计算机行业动态报告：互联网大厂云出海元年开启-250923,,推荐,2025-09-23
德邦证券-产业经济周报：A股“慢牛”基调不改，关注稀土战略与存储高景气-250923,,,2025-09-23
华鑫证券-汽车行业周报：内外共振，看好四季度机器人行情-250923,,推荐,2025-09-23
诚通证券-风光储网行业2025年半年报点评报告：光伏板块修复态势明显，风电储能板块景气上行-250923,,推荐,2025-09-23
爱建证券-传媒行业卡牌产业深度报告：全球娱乐文化轻量级增长引擎-250923,,强于大市,2025-09-23
民生证券-电子行业点评：沐曦二轮问询核查通过，算力龙头上市加速推进-250923,,推荐,2025-09-23
慧博智能投研-慧博研报炼金之研报头条精华：真正的牛市还未开始-250923,,,2025-09-23
中邮证券-海外宏观周报：降息尘埃落定，后续仍存分歧-250923,,,2025-09-23
长城证券-电子元器件行业月报：华为发布算力超节点和集群，Meta推出新一代AI眼镜-250923,,强于大市,2025-09-23
开源证券-通信行业点评报告：英伟达拟投资OpenAI，利好光模块、液冷板块-250923,,看好,2025-09-23
太平洋证券-农业周报：养猪业由盈转亏，重视板块机会-250921,,看好,2025-09-23
华西证券-休闲越野车行业深度报告：国产厂商的星辰大海-250915,,,2025-09-23
汉鼎智库-固态电池行业：颠覆传统，固态电池如何重塑能源世界！-250917,,,2025-09-23
国信证券-非银金融行业“924”周年资管生态回顾暨现代投资银行进化系列之三：储蓄涌活水，资管共潮生-250923,,优于大市,2025-09-23
国元证券-通信行业周报：华为全联接大会召开，Atlas 950柜间全光互联-250923,,推荐,2025-09-23
民生证券-通信行业点评：姚院士在浦江论坛对量子提出了怎样的期待？-250923,,推荐,2025-09-23
开源证券-机构调研周跟踪：机构调研的关注度集中在机器人、AI、半导体-250923,,,2025-09-23
华鑫证券-电力设备行业周报：多晶硅能耗标准征求意见稿发布，机器人催化不断-250922,,推荐,2025-09-23
华西证券-资产配置日报：风险提前释放-250923,,,2025-09-23
慧科讯业-餐饮行业：2025年西贝预制菜事件分析报告-250923,,,2025-09-23
金元证券-计算机行业周点评：腾讯云全面适配主流国产AI芯片-250921,,增持,2025-09-23
华福证券-策略点评报告：金融业“十四五”高质量发展新闻发布会解读，筑基固本，迈向高质量金融新纪元-250923,,,2025-09-23
长城证券-电力设备及新能源行业：光伏电池组件逆变器出口月报（25年8月）-250923,,强于大市,2025-09-23
财信证券-电子行业点评（R3）：华为发布Ascend芯片路线图与超节点产品-250919,,领先大市,2025-09-23
大同证券-煤炭行业周报：补库需求逐步释放，煤价或将坚挺上涨-250922,,看好,2025-09-23
太平洋证券-策略日报：节前震荡整理-250922,,,2025-09-23
德邦证券-基础化工行业点评：粘胶长丝开启反内卷，看好金九银十涨价弹性-250923,,优于大市,2025-09-23
诚通证券-投资策略：从“十四五”金融成就看中国金融强国之路-250923,,,2025-09-23
国投证券-周度经济观察：国内财政力度减弱，海外降息周期重启-250923,,,2025-09-23
东海证券-氟化工行业月报：行业高景气持续，企业盈利能力提升-250923,,,2025-09-23
国信证券-机械设备行业制造成长周报（第29期）：Figure融资超10亿美元，微软300亿美元投资英国AI基建-250923,,优于大市,2025-09-23
江海证券-自动化设备行业：国内头部人形企业持续释放利好，特斯拉发布Optimus 3新进展-250923,,增持,2025-09-23
天风证券-银行业：从银行视角看国债买卖重启-250923,,强于大市,2025-09-23
财信证券-风电设备行业：出海陆续取得成效，看好“十五五”进一步突破-250919,,领先大市,2025-09-23
太平洋证券-窄门3-250923,,,2025-09-23
中原证券-河南研究：经济数据跟踪（2025年8月）-250923,,,2025-09-23
大公国际-通信行业2025年二季度行业研究：技术和政策驱动行业变革升级，行业格局或向“强者恒强”演化-250923,,,2025-09-23
财信证券-消费电子行业点评：Meta Ray~Ban Display发布，融合生态，交互创新-250919,,领先大市,2025-09-23
万联证券-策略快评报告：“十四五”我国金融业发展取得重要成就-250923,,,2025-09-23
毕马威-人工智能行业智能企业：以人工智能驱动转型并创造价值-250912,,,2025-09-23
汉鼎智库-肿瘤免疫细胞治疗产业：开启癌症治疗新时代-250921,,,2025-09-23
太平洋证券-食品饮料行业周报：白酒批价承压，关注旺季动销-250922,,看好,2025-09-23
东海证券-基础化工行业周报：三代制冷剂价格持续上行，行业有望维持高景气-250923,,超配,2025-09-23
毕马威-银行业：2025年上半年商业银行内审观察-250923,,,2025-09-23
国元证券-传媒行业周报：Grok 4 Fast上线，《三角洲行动》DAU破3000万-250923,,推荐,2025-09-23
光大证券-钴行业动态点评：刚果（金）钴出口配额落地，钴价有望进入上行周期-250923,,增持,2025-09-23
中诚信国际-2025年8月金融数据点评：企业边际回暖、居民持续偏冷，广义财政待发力-250915,,,2025-09-23
德邦证券-策略点评：金银价格再创新高-250923,,,2025-09-23
财信证券-医药生物行业：第十一批药品国采文件发布，国采规则持续优化-250921,,领先大市,2025-09-23
开源证券-电力设备行业点评报告：欧洲电动车销量月报（2025年8月），9国新能源车渗透率持续提升-250923,,看好,2025-09-23
太平洋证券-2025年8月统计局房地产行业数据点评：销售同比降幅扩大，房价同比降幅收窄-250922,,中性,2025-09-23
财通证券-房地产行业跟踪周报：新房成交回升，多地放松政策陆续出台-250922,,看好,2025-09-23
国元证券-美护商社行业周报：国庆中秋假期预订数据向好，卡游宣布进军美国市场-250923,,推荐,2025-09-23
国信证券-房地产行业专题：“924”周年回顾，股市新高，房价新低，原因何在？-250923,,优于大市,2025-09-23
汉鼎智库-中国检验检测行业市场：量减质升，迈向高质量发展新阶段-250919,,,2025-09-23
华源证券-农林牧渔行业周报：生猪行业进入亏损区间，反内卷或持续发力，建议关注成本优秀龙头-250923,,看好,2025-09-23
太平洋证券-策略日报：关注银行板块的配置机会-250923,,,2025-09-23
太平洋证券-房地产行业日报：湖州吴兴区挂牌2宗宅地-250923,,中性,2025-09-23
财信证券-食品饮料行业月度点评：重视边际变化，以时间换空间-250917,,领先大市,2025-09-23
粤开证券-市场日报-250923,,,2025-09-23
中邮证券-房地产行业报告：行业下行压力延续，转型概念关注度提升-250923,,强于大市,2025-09-23
光大证券-建筑建材及新兴产业行业：基础设施公募REITs估值跟踪-250922,,,2025-09-23
大公国际-房地产行业：《住房租赁条例》解读及影响分析-250922,,,2025-09-23
中原证券-汽车行业月报：稳增长工作方案出台，助力行业高质量发展-250923,,强于大市,2025-09-23
太平洋证券-医药行业日报：再生元Garetosmab三期临床成功，用于治疗FOP-250922,,看好,2025-09-23
开源证券-中小盘次新股说：次新股说（2025第4期），本批新恒汇、屹唐股份、苏州天脉等值得重点跟踪-250922,,,2025-09-23
