研报标题,摘要,评级,分享时间
中原证券-浙江鼎力-603338-2025年中报点评：业绩超出预期，海外收入高增长带动公司逆势增长-250915,浙江鼎力发布2025半年度报告显示，公司上半年实现营业收入43.36亿元，同比增长12.35%；归母净利润10.52亿元，同比增长27.63%；扣非归母净利润10.50亿元，同...,买入（首次）,2025-09-15
中原证券-平高电气-600312-中报点评：中报业绩表现稳健，盈利能力提升-250915,"事件：
　　公司发布2025年中报，公司实现营业总收入56.96亿元，同比增长12.96%；实现归属于母公司股东的净利润6.65亿元，同比增长24.59%；经营活动产生的现金流...",买入（首次）,2025-09-15
国金证券-基础化工行业点评：再提统一大市场，反内卷仍将是关注重点-250915,,买入,2025-09-16
国金证券-机械行业磁悬浮制冷压缩机：制冷系统核心设备，AIDC催化景气度上行-250915,,买入,2025-09-16
国金证券-医药健康行业研究：特应性皮炎专题报告，掘金百亿AD蓝海，现有疗法仍可优化，双抗药物有望破局-250916,,买入,2025-09-16
国金证券-医药健康行业：掘金百亿AD蓝海，现有疗法仍可优化，双抗药物有望破局-250916,,买入,2025-09-16
光大证券-机械行业周报2025年第37周（2025.9.8~2025.9.14）：智平方达成1000台具身智能机器人战略合作，工程机械需求持续复苏-250916,,买入,2025-09-16
国金证券-非银行金融行业研究周报：券商基金代销保有规模市占率持续提升，优势巩固未来可期-250914,,买入,2025-09-16
华源证券-华勤技术-603296-全球智能硬件ODM头部厂商，AI驱动多业务协同发展-250915,,买入（首次）,2025-09-15
中邮证券-北方华创-002371-集成电路装备高增长，战略并购驱动全链技术协同-250915,,买入,2025-09-15
华鑫证券-玲珑轮胎-601966-公司事件点评报告：轮胎产销高增，盈利能力短期承压-250915,,买入,2025-09-15
江海证券-水羊股份-300740-2025年中报点评：高端自有品牌持续增长，盈利能力提升-250915,,买入,2025-09-15
华鑫证券-祥源文旅-600576-公司事件点评报告：核心主业精耕不辍，多元布局持续赋能-250915,,买入,2025-09-15
华鑫证券-西麦食品-002956-公司事件点评报告：发力药食同源赛道，深化多元渠道布局-250914,,买入,2025-09-15
长城证券-佰维存储-688525-Q2业绩环比逐步改善，布局AI端侧技术与产品-250915,,买入,2025-09-15
开源证券-华立科技-301011-公司首次覆盖报告：游戏游艺设备龙头，乘动漫IP“谷子”之风再启航-250915,,买入（首次）,2025-09-15
中邮证券-安琪酵母-600298-国内外双轮驱动，格局改善与成长动能兼具-250915,,买入,2025-09-15
国投证券-舍得酒业-600702-经营业绩边际改善，盈利能力回升-250915,,买入-A（首次）,2025-09-15
财信证券-捷佳伟创-300724-业绩持续高增，关注钙钛矿及半导体设备进展-250910,,买入,2025-09-15
天风证券-信立泰-002294-两款高血压药物如期获批上市，多条管线有望迎来收获期-250915,,买入,2025-09-15
天风证券-共创草坪-605099-海外持续成长国内潜力可期-250915,,买入,2025-09-15
天风证券-盐津铺子-002847-收入稳健增长，扣非表现优秀-250915,,买入,2025-09-15
天风证券-恒瑞医药-600276-2025H1创新药进入快速放量阶段，国际化贡献利润持续增长-250915,,买入,2025-09-15
中航证券-慧辰股份-688500-首次覆盖：乘“AI智能体”东风，抢滩企业智能决策新蓝海-250912,,买入（首次）,2025-09-15
天风证券-水星家纺-603365-大单品联动效应逐步显现-250915,,买入,2025-09-15
国金证券-建材新材料行业点评：全球半导体资本开支上行，洁净室出海怎么看？-250914,,买入,2025-09-14
天风证券-雄韬股份-002733-全球LFP锂电UPS龙头，充分受益AI+铅改锂-250914,,买入（首次）,2025-09-14
光大证券-电新公用环保行业周报：电改政策密集出台，核心在于托底及稳预期-250914,,买入,2025-09-14
国金证券-非银行金融行业25H1公募保有量点评：保有规模环比增长，券商市占率提高-250914,,买入,2025-09-14
光大证券-电力设备新能源行业碳中和领域动态追踪（一百六十二）：储能规模化建设行动方案发布，储能行业有望加速发展-250914,,买入,2025-09-14
国金证券-计算机行业周报：国产AI产品持续出新，OpenAI揭示模型幻觉原因-250914,,买入,2025-09-14
国金证券-电子行业研究：英伟达推出Rubin CPX，AI~PCB持续升级-250914,,买入,2025-09-14
国金证券-非银行金融行业周报：券商代销保有规模市占率提升，优势巩固未来可期-250914,,买入,2025-09-14
国金证券-有色金属行业周报：降息预期进一步推升工业金属价格-250914,,买入,2025-09-14
国金证券-非金属建材行业周观点：两主线明确，大出海+AI新材料-250914,,买入,2025-09-14
天风证券-复星医药-600196-自研创新药出海+股权激励出台，看好后续发展-250914,,买入,2025-09-14
国金证券-电力设备与新能源行业研究：供需两侧政策密集落地，风光储锂车普迎利好，重视绿醇与SOFC-250914,,买入,2025-09-14
国金证券-通信行业研究：英伟达发布Rubin CPX，阿里发行可转债加强云基础设施建设-250914,,买入,2025-09-14
国金证券-交通运输产业行业研究：预计8月快递业务量同比+12%，油运景气稳健向上-250914,,买入,2025-09-14
国金证券-纺织品和服装行业研究：海澜之家赴港上市坚定看好成长性；锦波生物药用登记打开新空间-250914,,买入,2025-09-14
国金证券-农林牧渔行业周报：政策驱动生猪产能调控，重视板块预期差-250914,,买入,2025-09-14
国金证券-公用事业及环保产业行业研究周报：新能源机制电价竞价的山东范本-250914,,买入,2025-09-14
国金证券-传媒互联网产业行业周报：重估海外中国资产的情绪浓烈-250914,,买入,2025-09-14
太平洋证券-扬杰科技-300373-Q2收入单季度新高，海外市场增长显著-250911,,买入,2025-09-14
东方证券-岱美股份-603730-2季度毛利率同环比提升，预计顶棚多项目定点是盈利增长所在-250914,,买入,2025-09-14
光大证券-银行业2025年8月份金融数据点评：社融遇拐点，货币见活化-250914,,买入,2025-09-14
国金证券-机械行业周报：看好人形机器人和工程机械-250914,,买入,2025-09-14
天风证券-香飘飘-603711-H1即饮板块贡献核心业绩，全年业绩预计以稳为主-250914,,买入,2025-09-14
国金证券-轻工造纸行业周报：美国合法雾化电子烟规模扩容趋势强化，关注低位内需消费标的-250913,,买入,2025-09-14
国金证券-家电行业周报：IFA家电新品梳理，拥抱AI+全场景-250913,,买入,2025-09-14
天风证券-敏芯股份-688286-业绩创历史新高，实现扭亏为盈，产品矩阵加速完善平台化转型-250914,,买入,2025-09-14
天风证券-古井贡酒-000596-降速释压，净利率提升逻辑持续兑现-250914,,买入,2025-09-14
太平洋证券-九洲集团-300040-深度：装备制造稳步增长，进击的综合能源服务商-250911,,买入（首次）,2025-09-14
华金证券-中研股份-688716-PEEK材料龙头，积极强化应用开拓-250912,,买入（首次）,2025-09-14
国金证券-房地产行业周报：新房项目去化率有所提升，居民中长贷弱修复-250914,,买入,2025-09-14
国金证券-食品饮料行业周报：酒类动销持续改善，低位板块推荐配置-250913,,买入,2025-09-14
华福证券-敏芯股份-688286-2025H1盈利能力大幅提升，压力和惯性产品高速增长，打造MEMS平台型企业显出成效-250914,,买入（上调）,2025-09-14
国金证券-盈趣科技-002925-新烟格局生变成长加速，紧抓AI+消费时代新机遇-250912,,买入（首次）,2025-09-14
国投证券-安杰思-688581-内镜赛道高成长性国产龙头，外有出海空间、内有集采改善-250914,,买入-A（首次）,2025-09-14
天风证券-金徽酒-603919-营收释放节奏合理，结构持续升级-250913,,买入,2025-09-13
东方证券-精锻科技-300258-海外产能建设持续推进，完善机器人布局-250913,,买入,2025-09-13
国金证券-机器人行业研究：蚂蚁R1机器人亮相外滩大会，L4多场景有望持续推进-250913,,买入,2025-09-13
华安证券-博雅生物-300294-采浆量增速领先行业，高浓度静丙获批上市增添新动能-250912,,买入,2025-09-13
太平洋证券-兴业银行-601166-2025年中报点评：多维协同发力，盈利边际改善-250911,,买入,2025-09-13
华安证券-奥特维-688516-光伏业务仍受周期影响，锂电、半导体业务收入及订单增长-250912,,买入,2025-09-13
光大证券-海外机器人行业系列跟踪报告（九）：猎豹移动2Q25营收再创新高，AI与机器人协同驱动增长-250913,,买入,2025-09-13
国金证券-医药健康行业周报：政策支持加强基层医疗建设，国产设备采购需求有望受益-250913,,买入,2025-09-13
国金证券-商贸零售行业周报：重视顺周期餐饮业复苏带来的投资机会-250913,,买入,2025-09-13
国金证券-基础化工行业周报：甲骨文巨额订单震撼市场，国产材料逐渐突破-250912,,买入,2025-09-13
华金证券-双杰电气-300444-新能源业务高增，发力源网荷储一体化项目-250912,,买入,2025-09-13
华金证券-珠海冠宇-688772-钢壳电池量产出货，人形机器人领域陆续送样-250911,,买入（首次）,2025-09-13
华鑫证券-可靠股份-301009-公司事件点评报告：营收企稳回升，利润改善明显-250911,,买入（首次）,2025-09-13
太平洋证券-宁德时代-300750-2025年中报业绩点评：全球市占率持续领先，创新产品矩阵再升级-250911,,买入,2025-09-13
太平洋证券-天坛生物-600161-采浆量稳健增长，重磅新品值得期待-250911,,买入,2025-09-13
国投证券-芯原股份-688521-新签订单再创历史新高，并购丰富IP储备-250913,,买入-A（上调）,2025-09-13
太平洋证券-甘李药业-603087-国内外成果亮眼，创新管线大步推进-250911,,买入,2025-09-13
太平洋证券-立华股份-300761-生猪业务出栏量倍增，黄鸡业务迎来市场回暖-250910,,买入（上调）,2025-09-13
太平洋证券-祥生医疗-688358-业绩符合预期，创新管线稳步推进-250911,,买入,2025-09-13
太平洋证券-天康生物-002100-中报点评：养殖产业链业务量增利升，饲料和动保保持平稳-250910,,买入,2025-09-13
华金证券-兴发集团-600141-磷矿石高景气持续，草甘膦景气回暖，继续强化资源优势-250910,,买入（首次）,2025-09-13
华金证券-金发科技-600143-业绩高增，改性塑料稳固，石化好转，新材料布局持续推进未来可期-250910,,买入（首次）,2025-09-13
天风证券-今世缘-603369-主动调整，静待改善-250913,,买入,2025-09-13
华金证券-普利特-002324-25H1业绩大幅改善，改性塑料稳步增长，电池业务修复，新材料新能源双轮驱动-250910,,买入（首次）,2025-09-13
华源证券-迈瑞医疗-300760-产线高端化引领优质发展，加速迈入全球器械20强-250913,,买入（首次）,2025-09-13
华源证券-长江电力-600900-整体业绩如期稳健，重申水电长期配置价值-250913,,买入,2025-09-13
天风证券-台华新材-603055-上半年锦纶市场有所承压-250912,,买入,2025-09-12
东吴证券-江海股份-002484-传统电容稳健发展，AI赋能迎第二增长曲线-250909,,买入（首次）,2025-09-12
东吴证券-亚普股份-603013-燃油龙头新能源转型提速，布局旋变卡位龙头-250911,,买入（首次）,2025-09-12
西南证券-中牧股份-600195-业绩显著修复，宠物业务与研发驱动新增长-250912,,买入（上调）,2025-09-12
东吴证券-中国太保-601601-中国太保发行H股可转债，提升资本实力支持主业发展-250912,,买入,2025-09-12
天风证券-英派斯-002899-深耕国内细分市场，挖掘新兴消费需求-250912,,买入,2025-09-12
东方证券-鱼跃医疗-002223-2025年中报点评：经营稳健，出海加速-250912,,买入,2025-09-12
天风证券-哈尔斯-002615-期待海外产能布局释放利润-250912,,买入,2025-09-12
国投证券-山西汾酒-600809-业绩符合预期，省外占比提升-250912,,买入-A（首次）,2025-09-12
西南证券-梦百合-603313-品牌势能向上，逐步迈入全球化布局收获期-250908,,买入（首次）,2025-09-12
中邮证券-隆鑫通用-603766-上半年业绩强劲，无极自主品牌加速推进，通机业务产品矩阵愈加丰富-250912,,买入,2025-09-12
西南证券-芯朋微-688508-利润率修复显著，工业及服务器领域成增长新引擎-250909,,买入（首次）,2025-09-12
华源证券-新华保险-601336-银保NBV贡献过半，投资业绩持续释放-250912,,买入,2025-09-12
中航证券-值得买-300785-“全面AI”战略加速落地，核心业务稳步优化-250909,,买入,2025-09-12
东海证券-宁波银行-002142-公司简评报告：中间业务收入改善，资产质量优异-250912,,买入,2025-09-12
中航证券-金新农-002548-主业稳健发展，管理变革推动竞争力重塑-250910,,买入,2025-09-12
华源证券-立方制药-003020-25H1业绩符合预期，哌甲酯已正式上市销售-250912,,买入,2025-09-12
华源证券-中国太保-601601-寿险银保高增长，财险高质量发展-250912,,买入,2025-09-12
华源证券-山东高速-600350-强化路产规模，业绩稳健增长-250912,,买入,2025-09-12
国金证券-基础化工行业：松下“马九”覆铜板性能再上台阶，引领电子树脂材料升级换代-250910,,买入,2025-09-12
光大证券-咸亨国际-605056-2025年限制性股票激励计划（草案）点评：推出股权激励计划，充分激发团队积极性-250912,,买入,2025-09-12
国投证券-奕东电子-301123-顺应AI浪潮布局服务器液冷，25H1营收创历史同期新高-250912,,买入-A（首次）,2025-09-12
天风证券-涪陵榨菜-002507-收入环比改善，费投加大-250912,,买入,2025-09-12
天风证券-日辰股份-603755-业绩稳健增长，烘焙业务贡献增量-250912,,买入,2025-09-12
天风证券-海天味业-603288-业绩稳健增长，拟推行员工持股计划-250912,,买入,2025-09-12
中航证券-中文在线-300364-IP衍生与AI赋能共振，海外短剧加速成长-250909,,买入,2025-09-12
中邮证券-可孚医疗-301087-核心品类增长动能强劲，健耳听力业务有望逐步扭亏为盈-250912,,买入,2025-09-12
天风证券-奥瑞金-002701-完成多轮战略收购增强产业实力-250912,,买入,2025-09-12
东吴证券-京新药业-002020-聚焦精神神经与心脑血管领域，创新药发展落地开花-250912,,买入（首次）,2025-09-12
华鑫证券-芭田股份-002170-公司事件点评报告：小高寨磷矿产能释放贡献业绩高增长-250911,,买入,2025-09-12
财通证券-滨江集团-002244-深耕杭州的品质房企，投资积极财务健康-250911,,买入（首次）,2025-09-12
天风证券-宝立食品-603170-业绩稳健，C端利润改善-250912,,买入,2025-09-12
东方证券-益诺思-688710-2025年中报点评：业绩短期承压，静待拐点出现-250911,,买入,2025-09-11
东方证券-百普赛斯-301080-2025年中报点评：国内业务复苏强劲，盈利能力提升-250911,,买入,2025-09-11
东吴证券-芯原股份-688521-披露订单创新高！收购芯来智融复牌在即-250911,,买入,2025-09-11
天风证券-中炬高新-600872-业绩持续承压，静待后续改善-250911,,买入,2025-09-11
天风证券-天味食品-603317-收入环比改善，利润增长显著-250911,,买入,2025-09-11
国元证券-国能日新-301162-2025年半年度报告点评：业绩实现快速增长，功率预测业务亮眼-250911,,买入,2025-09-11
太平洋证券-钧达股份-002865-2025年中报点评：出海战略持续推进，技术保持行业前列-250910,,买入,2025-09-11
华鑫证券-金禾实业-002597-公司事件点评报告：三氯蔗糖景气度回升，代糖龙头业绩回归-250911,,买入（首次）,2025-09-11
华鑫证券-古井贡酒-000596-公司事件点评报告：业绩稳健韧性尽显，降速抒压稳扎稳打-250911,,买入,2025-09-11
天风证券-开润股份-300577-代工+品牌加速双轮驱动-250911,,买入,2025-09-11
长城证券-北汽蓝谷-600733-两极向上：享界渐入佳境、极狐破局在即-250911,,买入（上调）,2025-09-11
中航证券-航天南湖-688552-2025年中报点评：收入净利润大幅增长，军贸+低空助力高速发展-250902,,买入,2025-09-11
中航证券-纽威股份-603699-业绩表现亮眼，合同负债大幅增长-250908,,买入,2025-09-11
华西证券-云铝股份-000807-量价齐升改善公司盈利能力，绿电铝塑造长期价值-250911,,买入（首次）,2025-09-11
山西证券-阳光电源-300274-Q2业绩同环比增长，全方位布局AIDC-250911,,买入-A,2025-09-11
中邮证券-湖南黄金-002155-金锑价格持续向好，静待公司业绩释放-250911,,买入,2025-09-11
国元证券-鼎捷数智-300378-2025年半年度报告点评：业绩实现稳健增长，AI业务翻倍成长-250911,,买入,2025-09-11
中原证券-徐工机械-000425-2025年中报点评：行业复苏盈利修复，土方机械和出口带动业绩增长-250911,,买入（首次）,2025-09-11
中原证券-中科星图-688568-中报点评：加速布局低空经济、商业航空，带来十五五发展新动能-250911,,买入（首次）,2025-09-11
中航证券-高德红外-002414-2025年中报点评：营收规模创历史新高，签订多项重要合同-250906,,买入,2025-09-11
华源证券-世运电路-603920-扎根汽车电子领域，AI服务器或成为新增长极-250911,,买入（首次）,2025-09-11
华源证券-华电国际-600027-上半年业绩符合预期，华电集团常规能源整合平台-250911,,买入,2025-09-11
长城证券-中国联通-600050-正式入局卫星移动通信，聚焦卫星+行业发展-250911,,买入,2025-09-11
山西证券-新致软件-688590-上半年收入增长承压，AI将成为主要增长点-250911,,买入,2025-09-11
中航证券-中信出版-300788-数智出版提效升级，多元消费场景融合-250909,,买入,2025-09-11
中航证券-中兵红箭-000519-2025年中报点评：特种装备高速增长，积极备货备产-250904,,买入,2025-09-11
长城证券-扬杰科技-300373-25H1业绩同比快速增长，看好车规级SiC+海外产能贡献增量-250911,,买入,2025-09-11
光大证券-中材科技-002080-跟踪点评报告：三大主业收入齐增，特种布产能布局加速-250911,,买入,2025-09-11
东方证券-云南白药-000538-2025年中报点评：工业稳步增长，管线有序推进-250911,,买入,2025-09-11
天风证券-优优绿能-301590-电源模块领跑者，高压直流开启新篇章-250911,,买入（首次）,2025-09-11
山西证券-中国电信-601728-基本盘保持稳健，智能收入大幅增长-250911,,买入-A,2025-09-11
国投证券-古井贡酒-000596-25Q2迈入调整阶段，基地市场表现稳健-250911,,买入-A（首次）,2025-09-11
国投证券-老白干酒-600559-经营表现稳健，降本增效持续推进-250911,,买入-A,2025-09-11
中邮证券-山东黄金-600547-金价上行带动公司业绩充分释放-250911,,买入,2025-09-11
华鑫证券-山东黄金-600547-公司事件点评报告：金价上行驱动业绩增长，多个建设项目产能释放在望-250910,,买入,2025-09-11
开源证券-万通液压-830839-北交所信息更新：重卡、JG装备等推动主要产品营收毛利双增，2025H1归母净利润+40.33%-250911,,买入,2025-09-11
华鑫证券-劲仔食品-003000-公司事件点评报告：业绩短期承压，关注调整成效-250910,,买入,2025-09-11
天风证券-隆鑫通用-603766-中报利润超预告中枢，看好自主品牌出海高增带来估值重构-250911,,买入,2025-09-11
长城证券-桐昆股份-601233-2025半年报点评：1H25公司业绩维持稳健，布局煤头领域，推进产业链一体化进程-250911,,买入,2025-09-11
长城证券-富邦科技-300387-2025半年报点评：公司以科技创新驱动农业降本增产，推动农业全球战略布局-250911,,买入,2025-09-11
天风证券-杭氧股份-002430-Q2业绩稳健，气体毛利率显著提升，看好工业气体底部反转-250910,,买入,2025-09-11
光大证券-电子行业2025年二季报总结：25Q2电子行业AI、PCB、英伟达供应链等领域净利润同比增速较快-250911,,买入,2025-09-11
财信证券-华瓷股份-001216-2025Q2营收利润维持双增，加快拓展海外市场-250908,,买入（首次）,2025-09-11
山西证券-永太科技-002326-锂电“打针复原”黑科技落地，与复旦核心团队成立合资公司-250911,,买入-B（首次）,2025-09-11
光大证券-中联重科-000157-动态跟踪报告：业绩稳健增长，海外市场持续突破-250910,,买入,2025-09-11
光大证券-徐工机械-000425-动态跟踪报告：业绩稳健增长，经营质量持续提升-250910,,买入,2025-09-11
华西证券-青鸟消防-002960-25H1主业承压，消防机器人按下加速键-250910,,买入,2025-09-11
华鑫证券-东方明珠-600637-AI时代全牌照新媒体龙头如何看？-250911,,买入,2025-09-11
太平洋证券-云南白药-000538-工业收入占比提升，核药管线临床顺利-250909,,买入,2025-09-11
华鑫证券-昊华科技-600378-公司事件点评报告：业绩实现高增，多极一体化提升韧性-250910,,买入（首次）,2025-09-10
华鑫证券-湖北宜化-000422-公司事件点评报告：Q2业绩环比高增，多增长极并驾齐驱-250910,,买入,2025-09-10
天风证券-东华科技-002140-Q2业绩增速亮眼，新签订单未来可期-250910,,买入,2025-09-10
光大证券-华新水泥-600801-跟踪点评报告：25H1净利润同比高增，海外业务持续成长-250910,,买入,2025-09-10
天风证券-密尔克卫-603713-周期成长，或迎戴维斯双击-250910,,买入（首次）,2025-09-10
天风证券-罗莱生活-002293-大力推进零售革新-250910,,买入,2025-09-10
天风证券-南网储能-600995-调峰水电来水增加带动利润增长，参与现货市场收益可期-250910,,买入,2025-09-10
中原证券-中创智领-601717-2025年中报点评：业绩稳健增长，煤机、汽车零部件双轮驱动成长-250910,,买入,2025-09-10
太平洋证券-温氏股份-300498-温氏中报点评：养猪和养鸡业务量增本降，维持买入评级-250909,,买入,2025-09-10
华福证券-腾亚精工-301125-庭院机器人业务放量，机器人智能关节打造新增长点-250910,,买入（首次）,2025-09-10
天风证券-洛阳钼业-603993-25H1业绩超预期，长期成长性不改-250910,,买入,2025-09-10
财信证券-建设银行-601939-2025年半年报点评：营收增速改善，净息差降幅收窄-250905,,买入,2025-09-10
西南证券-桐昆股份-601233-涤纶长丝龙头多元化布局，2025年上半年业绩稳健-250909,,买入（首次）,2025-09-10
华西证券-新锐股份-688257-各产品线稳定增长，并购影响短期利润-250909,,买入,2025-09-10
华鑫证券-深圳新星-603978-公司事件点评报告：多重周期拐点叠加，盈利进入上行通道-250910,,买入（首次）,2025-09-10
华金证券-新凤鸣-603225-长丝景气修复推动业绩改善，深化产业链布局-250908,,买入,2025-09-10
华安证券-三诺生物-300298-血糖板块稳健增长，欧洲市场出海顺利-250910,,买入,2025-09-10
中原证券-一拖股份-601038-2025年中报点评：国内需求放缓业绩承压，海外拓展持续发力-250910,,买入,2025-09-10
开源证券-赛维时代-301381-公司信息更新报告：公司发布股权激励计划，关注后续经营趋势改善-250910,,买入,2025-09-10
华福证券-盛新锂能-002240-2025中报点评：锂价下跌业绩承压，海外布局初显成效-250910,,买入,2025-09-10
西南证券-医药行业2025年中报总结：持续看好创新药、AI医疗、脑机接口等方向-250916,,,2025-09-16
天风证券-机械设备行业：无人叉车，智造升级引擎，物流变革新支点-250916,,强于大市,2025-09-16
慧博智能投研-慧博研报炼金之研报头条精华：“ 系统性慢牛” 再看高，把握行业“ 三大预期差”-250916,,,2025-09-16
爱建证券-智能制造行业周报：人形机器人加速渗透工业场景-250916,,强于大市,2025-09-16
国信证券-电子行业周报：半导体自主可控再成焦点，继续推荐模拟、存储及算力ASIC-250916,,优于大市,2025-09-16
财通证券-存款搬家了吗？-250916,,,2025-09-16
民生证券-电子行业动态：中国光博会亮点，OCS引领互联升级-250916,,推荐,2025-09-16
天风证券-策略专题：牛市中的ETF资金变聪明了吗？-250916,,,2025-09-16
天风证券-基础化工行业：在建工程增速环比大幅下降，盈利底部渐显-250916,,中性,2025-09-16
德邦证券-策略点评：科技牛市延续-250916,,,2025-09-16
民银证券-海外宏观周报（2025年第31期）：就业数据再次走弱，美联储该降息50bp吗？-250908,,,2025-09-16
长城证券-A股半导体行业25Q2财报总结：25Q2板块归母净利环比+59%，看好AI驱动&国产替代共振双机遇-250915,,强于大市,2025-09-16
国信证券-乙烯行业专题：海外装置竞争力下降，中国产能迎发展机遇-250916,,优于大市（首次）,2025-09-16
华源证券-北交所科技成长产业跟踪第四十三期：机器人行业发展有望为PEEK带来产业机遇，关注北交所业务涉及PEEK材料标的-250916,,,2025-09-16
华鑫证券-计算机行业周报：英伟达发布Rubin CPX，美团上线首个生活AI Agent「小美」-250916,,推荐,2025-09-16
民生证券-机械行业一周解一惑系列：8.6代OLED产线建设加速，车载、IT等需求逐步释放-250916,,推荐,2025-09-16
华西证券-资产配置日报：股债共创奇迹日-250916,,,2025-09-16
国信证券-农林牧渔行业农产品研究跟踪系列报告（174）：生猪反内卷有序推进，肉牛价格Q4有望加速上涨-250916,,优于大市,2025-09-16
太平洋证券-策略日报：蓄势-250916,,,2025-09-16
东海证券-石油石化行业深度报告：LAO装置投产高峰在即，看好国内自主α烯烃产业链-250916,,标配,2025-09-16
东吴证券-北交所定期报告：商务部加大消费信贷力度，北证50收涨0.63%-250916,,,2025-09-16
华金证券-电力设备及新能源行业：新型储能专项方案+消纳新政落地，市场机制助力行业发展-250913,,领先大市,2025-09-16
国元证券-机械行业周报：低空经济稳中有升，看好工程机械发展-250916,,推荐,2025-09-16
华福证券-家居装潢行业海外研究：为什么是家得宝？-250916,,强于大市,2025-09-16
华鑫证券-基础化工行业：环氧氯丙烷、合成氨等涨幅居前，建议关注进口替代、纯内需、高股息等方向-250916,,推荐,2025-09-16
国信证券-农林牧渔行业美国农业部（USDA）月度供需报告数据分析专题：美国牛肉2025年产量环比调减，全球大豆库存进一步收紧-250916,,优于大市,2025-09-16
万联证券-机械设备行业跟踪报告：7月工业机器人与服务机器人产量延续增长趋势-250916,,强于大市,2025-09-16
国元证券-传媒行业周报：游戏市场持续高景气，关注国庆档定档情况-250916,,推荐,2025-09-16
中诚信国际-2025年8月经济数据点评：经济数据全面下滑，急需“政策及时雨”发力-250915,,,2025-09-16
华源证券-北交所新消费产业研究系列（二）：大健康消费浪潮下，北交所营养功能食品产业链公司梳理-250916,,,2025-09-16
民生证券-化工行业周报：本周液氯、环氧氯丙烷、硫磺、丙烯酸丁酯等产品涨幅居前-250916,,推荐,2025-09-16
中邮证券-海外宏观周报：美国通胀无虞为降息扫清障碍-250916,,,2025-09-16
太平洋证券-食品饮料行业周报：白酒动销边际改善，大众品继续关注经营改善&高景气成长股-250915,,看好,2025-09-16
第一创业-电子行业：反倾销调查与需求复苏，国产模拟芯片前景看好-250916,,,2025-09-16
慧博智能投研-市场预期：2025年8月经济数据点评-250917,,,2025-09-17
中原证券-豫股专题：河南省上市公司2025半年度业绩总结-250916,,,2025-09-16
中邮证券-计算机行业：腾讯云首发智能体战略全景图，国产芯片全面适配-250917,,强于大市,2025-09-17
中航证券-2025年8月通胀数据点评：反内卷政策逐步发力，PPI改善-250912,,,2025-09-16
爱建证券-电子行业周报：苹果发布iPhone 17系列手机-250916,,强于大市,2025-09-16
太平洋证券-医药行业日报：强生口服多肽Icotrokinra向欧盟递交上市申请-250915,,看好,2025-09-16
财通证券-宏观点评：预期内的回落-250916,,,2025-09-17
北京大学国民经济研究中心-点评报告：重“质”稳“量”，经济阶段性回调-250915,,,2025-09-16
国投证券-周度经济观察：如何理解8月经济数据-250916,,,2025-09-16
国信证券-金属行业2025年中报总结：有色板块净利润同增38%，资源股配置价值持续凸显-250917,,优于大市,2025-09-17
中航证券-2025年8月进出口数据点评：贸易顺差扩大，增速低于市场预期-250909,,,2025-09-16
天府证券-一周市场回顾-250916,,,2025-09-16
国信证券-纺织服装行业2025中报总结暨三季报前瞻：品牌趋势企稳，制造订单预期改善-250916,,优于大市,2025-09-16
华龙证券-通信行业2025年半年报综述：行业业绩稳健增长，关注AI快速发展带来的行业计划-250916,,推荐,2025-09-17
中航证券-农林牧渔行业周观点：渐入旺季猪价不旺，“去化”逻辑支撑生猪板块-250913,,增持,2025-09-16
东海证券-基础化工行业周报：半导体竞争管控加剧、八部门联合发文稳汽车行业增长，继续看好化工新材料国产化空间-250916,,超配,2025-09-16
财信证券-医疗器械行业月度点评：2025H1医疗器械板块业绩承压，医疗耗材表现较好-250910,,领先大市,2025-09-16
开源证券-农林牧渔行业点评报告：8月大猪持续出栏去化，后市猪价不悲观-250916,,看好,2025-09-16
金元证券-计算机行业周报：英伟达淡出对外云服务-250914,,增持,2025-09-17
财信证券-经济金融高频数据周报-250915,,,2025-09-16
中航证券-非银行业周报（2025年第三十三期）：券商积极布局国际业务，业务发展多元化-250913,,增持,2025-09-16
粤开证券-粤开市场日报-250916,,,2025-09-16
中原证券-河南研究：尉氏县经济及产业发展分析-250916,,,2025-09-16
国信证券-家电行业周报（25年第37周）：8月家电社零增长14%，家电企业亮相IFA彰显出海决心-250916,,优于大市,2025-09-16
财信证券-银行业8月金融数据点评：融资需求偏弱，M1同比增速回升-250915,,同步大市,2025-09-16
东吴证券-并购重组跟踪（三十五）-250916,,,2025-09-16
爱建证券-食品饮料行业跟踪报告：阿里重发力到店业务，线下餐饮活力有望提升-250916,,强于大市,2025-09-16
国元证券-美护商社行业周报：华熙生物战略投资圣诺医药，锦波生物药用辅料获批-250917,,推荐,2025-09-17
华龙证券-美容护理行业周报：重组人源化胶原蛋白实现再生医学新进展-250914,,推荐,2025-09-17
太平洋证券-房地产行业日报：台州土拍收金12.49亿元-250915,,中性,2025-09-16
民生证券-煤炭行业事件点评：内蒙古超产核查落地，原煤产量理论同比减少6117万吨-250917,,推荐,2025-09-17
财通证券-固收专题报告：固收+，加什么？-250916,,,2025-09-17
国信证券-纺织服装行业海外跟踪系列六十四：露露乐蒙二季度收入低于指引，中国市场持续引领增长-250916,,优于大市,2025-09-16
财通证券-政策点评：关于扩大服务消费的若干政策措施的学习体会-250917,,,2025-09-17
光大证券-建筑建材及新兴产业行业：基础设施公募REITs估值跟踪-250916,,,2025-09-17
