研报标题,摘要,评级,分享时间
开源证券-通信行业点评报告：英伟达拟投资OpenAI，利好光模块、液冷板块-250923,,看好,2025-09-23
华西证券-水晶光电-002273-一站式光学解决方案专家，AR打造增长新引擎-250923,,买入（首次）,2025-09-23
民生证券-机械行业一周解一惑系列：AI驱动PCB设备需求提升-250921,,推荐,2025-09-21
中国银行-中国经济金融展望报告：2025年第4季度（总第64期）-250925,,,2025-09-25
华金证券-固态电池行业系列报告：锂金属负极-250925,,领先大市,2025-09-28
国金证券-申菱环境-301018-垂直一体化温控解决商，数据中心+电力行业双轮驱动-250923,,买入（首次）,2025-09-23
天风证券-中天科技-600522-Q2业绩拐点或现，新业务向AI布局紧抓行业浪潮-250922,,买入,2025-09-22
东吴证券-医药生物行业跟踪周报：美降息利于CXO复苏，重点推荐药明康德、皓元医药等-250921,,增持,2025-09-21
华西证券-致尚科技-301486-深耕精密制造，“光+算”布局开新篇-250922,,买入（首次）,2025-09-22
天风证券-A股策略周思考：牛市整固蓄力期的经验-250921,,,2025-09-21
国金证券-医药健康行业：前蘑布局小核酸黄金赛道，把握“技术突破+商业兑现双主线-250925,,买入,2025-09-26
国信证券-AI赋能资产配置（十七）：AI盯盘，“9·24”行情案例-250925,,,2025-09-25
东吴证券-策略深度报告：国庆节的先抑后扬——日历效应系列一-250927,,,2025-09-27
华西证券-资产配置日报：924一周年，悲喜相通-250924,,,2025-09-24
华西证券-资产配置日报：且行且看-250925,,,2025-09-25
民生证券-共享出行平台行业深度报告：行业呈燎原之势，曹操出行的弯道超车机会在即-250926,,推荐,2025-09-26
华西证券-通信行业：详解华为超节点集群与其组网形式-250921,,推荐,2025-09-22
东吴证券-AI智能车行业：AI智能车时代是【产品为王】-250921,,,2025-09-21
华金证券-A股四季度策略展望：慢牛进行时-250922,,,2025-09-22
东吴证券-汽车行业：2025年主流车企城市NOA试驾报告—9月上海篇-250925,,,2025-09-25
民生证券-电子行业点评：沐曦二轮问询核查通过，算力龙头上市加速推进-250923,,推荐,2025-09-23
国金证券-通信行业研究周报：OCS市场关注度提升，华为发布超节点新产品-250921,,买入,2025-09-21
天风证券-策略专题：牛市观测，Q2回调时加仓算力的基金，现在减仓了吗？-250922,,,2025-09-22
光大证券-《大国博弈》系列第八十九篇：美国政府停摆，可能性与市场影响-250925,,,2025-09-25
中邮证券-海外宏观周报：降息尘埃落定，后续仍存分歧-250923,,,2025-09-23
东吴证券-北证A股：聚焦“专精特新”主阵地，政策红利驱动系统性重估，中长期配置价值明确-250926,,,2025-09-26
天风证券-英维克-002837-Q2利润增速显著回升！AI时代液冷长坡厚雪成长空间广阔-250923,,增持,2025-09-23
国金证券-信息技术产业行业月报：AI上游持续景气，关注原生多模态背景下的商业化机会-250923,,买入,2025-09-23
国金证券-基础化工行业反内卷专题：软约束和强管控并行，“统一大市场”推进尤为关键-250921,,买入,2025-09-22
华福证券-传媒行业：英伟达带火“AI云新势力”-250923,,强于大市,2025-09-23
慧博智能投研-慧博研报炼金之研报头条精华：真正的牛市还未开始-250923,,,2025-09-23
东吴证券-固态电池设备行业专题深度系列一：等静压设备——制约固态电池量产的关键瓶颈-250901,,,2025-09-01
慧博智能投研-固态电池电解质行业深度：行业背景、技术路线、供应链及相关公司深度梳理-250901,,,2025-09-01
慧博智能投研-人形机器人行业深度：驱动因素、现状及趋势、产业链及相关公司深度梳理-250915,,,2025-09-15
天风证券-电力设备行业：AI服务器发展助力高端铜箔国产替代-250909,,强于大市,2025-09-09
东吴证券-电力设备与新能源行业电池深度：龙头恒强，二线改善，全面看好电池板块-250917,,,2025-09-17
国信证券-人工智能行业专题（12）：AI Agent开发平台、模型、应用现状与发展趋势-250910,,优于大市,2025-09-10
慧博智能投研-储能行业深度：行业现状、市场格局、产业链及相关企业深度梳理-250912,,,2025-09-12
五矿证券-电气设备行业：全球储能市场盘点及中长期展望-250905,,看好,2025-09-05
国信证券-电子行业模拟芯片专题：推荐具有高端化和平台化能力的企业-250911,,优于大市,2025-09-11
西南证券-医药行业2025年中报总结：持续看好创新药、AI医疗、脑机接口等方向-250916,,,2025-09-16
民生证券-人形机器人行业系列报告三：国产人形机器人，多维共振，应用场景落地加速-250920,,推荐,2025-09-20
慧博智能投研-光模块行业深度：驱动因素、现状及趋势、产业链及相关公司深度梳理-250908,,,2025-09-08
光大证券-2025年9月策略观点：牛市未来关注哪些因素？-250902,,,2025-09-02
开源证券-投资策略专题：游戏，下一个创新药-250911,,,2025-09-12
华为-人工智能行业：智能世界2035-250918,,,2025-09-18
东莞证券-锂电池产业链行业：固态电池系列之干法电极专题报告，革新技术，方兴未艾-250829,,超配,2025-08-29
国信证券-策略深度：“新质生产力”系列（十一），新质生产力投资全景图-250904,,,2025-09-04
东吴证券-策略周评：牛市二阶段，聚焦AI应用的赔率交易-250831,,,2025-08-31
光大证券-解密牛市系列之四：牛市中，板块轮动有何规律？-250910,,,2025-09-11
民生证券-汽车行业人形机器人系列报告四：海外人形机器人，特斯拉引领，迈向具身智能新纪元-250919,,推荐,2025-09-19
华西证券-半导体后道测试设备行业：AI产业趋势下，重视本土测试设备投资机会-250918,,,2025-09-18
慧博智能投研-PCB设备行业深度：市场现状、国产替代、产业链及相关公司深度梳理-250919,,,2025-09-19
财通证券-固态电池设备行业周报：先导、杭可中报超预期，锂电九月预排产向好-250902,,看好,2025-09-03
深企投-2025深海科技行业产业链研究报告：科技赋能深蓝空间开发，万亿新兴产业扬帆起航-250920,,,2025-09-20
东吴证券-策略点评：产业化拐点在即，重视固态电池投资机会-250908,,,2025-09-08
国金证券-A股策略周报：大切换，一触即发-250831,,,2025-08-31
国投证券-电子行业：AI算力驱动新纪元，国产替代进程加速突破-250905,,领先大市-A,2025-09-05
中航证券-可控核聚变行业深度报告：能源领域终极畅享，行业卖铲人率先受益-250913,,增持,2025-09-18
华金证券-基础化工行业深度报告：PEEK市场潜力巨大，国内企业迎发展良机-250913,,领先大市,2025-09-14
慧博智能投研-物理AI行业深度：市场现状、发展展望、受益环节及相关公司深度梳理-250905,,,2025-09-05
天风证券-策略专题：牛市主线到了什么位置？-250830,,,2025-08-30
德邦证券-存储行业：存储芯片，周期属性凸显，AI基建打开新空间-250919,,,2025-09-19
光大证券-医药生物行业叙事经济学视角的创新药择时策略：创新药授权出海后，下一步剧本是什么？-250905,,,2025-09-05
天风证券-策略专题：牛市领涨主线之外，哪些行业值得关注？-250905,,,2025-09-05
民生证券-可控核聚变行业深度：聚变时代加速到来，Z箍缩路线走进主流视野-250910,,推荐,2025-09-10
天风证券-金属与材料行业：“反内卷”之风未止，铜冶炼之路不竭-250905,,强于大市,2025-09-05
开源证券-机械设备行业点评报告：灵巧手，特斯拉Optimus Gen3机器人迭代最重要的方向，量产落地的“最后一厘米”-250916,,看好,2025-09-16
财通证券-有色金属行业：降息预期升温，继续看好黄金和工业金属-250831,,看好,2025-09-01
天风证券-公用事业行业：AI带动数据中心景气向上，电力需求有多少？-250908,,强于大市,2025-09-08
开源证券-通信行业周报：重视华为AI链、OCS、国产算力等AI板块-250921,,看好,2025-09-21
慧博智能投研-低空经济行业深度：应用场景、驱动因素、发展趋势及相关公司深度梳理-250901,,,2025-09-01
国信证券-创新药行业复盘：创新出海2.0成果卓著-250901,,优于大市,2025-09-01
慧博智能投研-卫星通信行业深度：发展现状、发展趋势、产业链及相关公司深度梳理-250915,,,2025-09-15
国投证券-A股大牛市——真正的慢牛-250911,,,2025-09-11
天风证券-医药生物行业：MNC管线数据预期差带来的潜在BD机会——代谢类-250910,,强于大市,2025-09-10
中原证券-锂电池行业四季度投资策略：业绩增速提升，关注三条主线-250904,,强于大市,2025-09-04
慧博智能投研-激光雷达行业深度：驱动因素、竞争格局、发展趋势及相关公司深度梳理-250908,,,2025-09-08
东方证券-电子行业：碳化硅材料有望应用于先进封装，打开成长空间-250907,,看好,2025-09-07
华西证券-AI/AR眼镜行业系列报告（五）：AI眼镜新品频出，芯片方案加速涌现-250915,,推荐,2025-09-15
德邦证券-把握牛市投资机遇-250920,,,2025-09-20
开源证券-光伏设备行业深度报告：光伏反内卷深度，反内卷持续深化，关注贝塔修复-250903,,看好,2025-09-03
开源证券-通信行业周报：英伟达Rubin开启生产，阿里财报亮眼，重视国产算力、液冷、光通信投资机会-250831,,看好,2025-08-31
天风证券-25Q2半导体行业业绩总结及展望：AI驱动与国产替代共筑成长主线-250902,,强于大市,2025-09-02
财通证券-蓄力新高11：风格切换时机或仍未至-250914,,,2025-09-14
华源证券-北交所新股月度巡礼（2025年8月）：5只新股打新资金平均6774亿元，新股发行节奏大幅加快-250904,,,2025-09-04
开源证券-先导智能-300450-公司首次覆盖报告：锂电龙头恢复扩产+固态电池产业化加速，公司经营拐点已现-250907,,买入（首次）,2025-09-08
东吴证券-电子行业点评报告：国产算力认知强化！GPU“芯片”视角向“超节点”转换-250911,,增持,2025-09-11
财信国际经济研究院-2025年8月PMI数据点评：预期改善但需求偏弱，制造业PMI整体平稳-250831,,,2025-08-31
中邮证券-医药行业2025中报总结：创新药先行，静待普涨-250902,,强大于市,2025-09-02
民生证券-计算机行业深度研究：后量子密码技术，应对量子计算威胁的关键防线-250916,,推荐,2025-09-16
华鑫证券-A股主升初期调整后的应对策略-250917,,,2025-09-17
开源证券-固态电池行业周报（第十三期）：先导智能已打通全固态电池量产工艺环节，亿纬锂能“龙泉二号”全固态电池下线-250907,,看好,2025-09-07
东吴证券-策略周评：AI行情扩散看什么方向？-250914,,,2025-09-14
中航证券-国防军工行业军事智能化：新质战斗力核心，掌握制智权关键-250910,,增持,2025-09-12
国金证券-电子行业周报：阿里未来三年AI投资3800亿，继续看好AI算力核心硬件-250831,,买入,2025-08-31
财通证券-固态电池设备行业周报：固态电池板块表现强劲，六氟磷酸锂价格再上涨-250908,,看好,2025-09-08
西南证券-机器人行业周报：特斯拉透露Optimus V2.5，再次强调灵巧手的重要性和难点-250914,,强于大市,2025-09-16
中邮证券-锂电设备行业专题：电池厂资本开支恢复，锂电设备有望拥抱新一轮扩产周期-250920,,强大于市,2025-09-20
中航证券-国防军工行业新时代的中国航天：卫星互联网产业――以星织网路，天堑变通途-250902,,增持,2025-09-07
天风证券-谁的牛市？——A股七大资金主体面面观-250905,,,2025-09-05
民生证券-政策动态观察：阅兵后的市场悬念-250903,,,2025-09-03
光大证券-2025年8月美国非农数据点评：非农就业是否代表美国经济走向衰退？-250906,,,2025-09-06
天风证券-通信行业研究周报：博通获超百亿美元芯片订单，Meta28年前投6000亿美元建AI数据中心-250906,,强于大市,2025-09-06
光大证券-2025年8月美国CPI数据点评：美国通胀温和上涨，为后续降息打开空间-250912,,,2025-09-12
中邮证券-人工智能行业研究框架：大模型白热化，应用加速分化-250903,,强于大市,2025-09-03
天风证券-AI Agent投资图谱：产业赛道与主题投资风向标-250902,,,2025-09-02
开源证券-通信行业周报：光博会总结，硅光时代龙头优势凸显，OCS/空芯光纤/薄膜铌酸锂/CPO等新技术孕育新机会-250914,,看好,2025-09-14
东吴证券-电力设备行业跟踪周报：锂电旺季行情来临，储能需求超预期-250908,,增持,2025-09-08
东吴证券-东材科技-601208-国内碳氢树脂龙头，受益AI需求升级量价齐升-250908,,买入（首次）,2025-09-08
开源证券-机械设备行业点评报告：人形机器人，准备迎接Q4开启的大行情-250908,,看好,2025-09-08
国金证券-电新行业：新能源车及锂电板块2025年中报业绩总结——终端景气支撑，步入向上拐点-250901,,,2025-09-01
东吴证券-食品饮料行业深度报告：食品综合2025年中报总结，头部零食抢眼，连锁企业触底向上-250902,,增持,2025-09-03
财通证券-9月投资策略：哪些“简单题”还能得分-250831,,,2025-08-31
民生证券-电子行业动态：OCS光交换，带宽和功耗全面升级-250829,,推荐,2025-08-29
天风证券-基础化工行业2025年中期策略：周期在左，成长在右-250829,,中性,2025-08-29
财通证券-主线回调的历史经验——蓄力新高10-250907,,,2025-09-07
五矿证券-新能源汽车行业新材料研究之八：汽车轻量化进入“镁”时代，车企竞逐百亿镁合金蓝海-250904,,看好,2025-09-04
国元证券-MLCC行业研究报告：行业进入温和复苏周期，国内厂商高端化加速布局-250904,,推荐（首次）,2025-09-04
国金证券-电子行业当前PCB观点：投资锚点是业绩印证和技术迭代，而非格局和估值-250908,,买入,2025-09-08
东吴证券-汽车行业智能化9月投资策略：新一代智驾架构集中落地，继续看好智能化主线！-250830,,,2025-08-30
国金证券-机械行业磁悬浮制冷压缩机：制冷系统核心设备，AIDC催化景气度上行-250915,,买入,2025-09-16
国金证券-机器人行业：主业盈利能力整体改善，关注龙头公司转型机会-250901,,买入,2025-09-02
华源证券-光掩模及空白掩模行业研究：集成电路制造的光刻蓝本-250903,,看好,2025-09-03
天风证券-产业赛道与主题投资风向标：“移动互联网+”VS“人工智能+”，如何看本轮科技牛潜在空间？-250909,,,2025-09-09
国信证券-电力设备新能源行业2025年9月投资策略：固态电池产业化持续推进，国内储能系统招标高增-250910,,优于大市,2025-09-10
光大证券-解密牛市系列之三：增量活水来自哪里？-250908,,,2025-09-09
寻熵研究院-储能行业：2025中国独立储能发展报告-250902,,,2025-09-02
国金证券-盈趣科技-002925-新烟格局生变成长加速，紧抓AI+消费时代新机遇-250912,,买入（首次）,2025-09-14
国信证券-高澜股份-300499-特高压纯水冷却设备龙头，数据中心液冷打造第二成长曲线-250916,,优于大市,2025-09-16
天风证券-机械设备行业：无人叉车，智造升级引擎，物流变革新支点-250916,,强于大市,2025-09-16
光大证券-策略周专题（2025年9月第2期）：持续看好牛市，坚定TMT主线-250913,,,2025-09-13
民生证券-紫金矿业-601899-2025年半年报深度点评：铜攀千重峰，金绽万丈芒-250831,,推荐,2025-08-31
东吴证券-先导智能-300450-交付多条固态电池干法成膜设备，龙头强者恒强-250917,,买入,2025-09-17
光大证券-2025年9月五维行业比较观点：坚定成长主线-250912,,,2025-09-12
国投证券-电子行业周报：英伟达探索SiC CoWoS，存储价格持续上涨-250907,,领先大市-A,2025-09-07
东吴证券-机械设备行业跟踪周报：推荐PCB设备进口替代&技术迭代&景气扩张逻辑；推荐固态电池设备产业化加速-250907,,增持,2025-09-07
东吴证券-中芯国际-688981-中国晶圆代工领军者，国产芯片核心支柱-250903,,买入（首次）,2025-09-03
东吴证券-专用设备行业点评报告：半导体设备，关注国产算力芯片发展，看好国产设备商充分受益-250918,,增持,2025-09-18
东吴证券-新能源行业25H1财务报告总结：逆变器持续增长，风电排产高增，光伏主链分化、辅链持续承压-250909,,,2025-09-10
民生证券-汽车行业系列深度十：自主冲击豪华市场，高端定义增量空间-250902,,推荐,2025-09-02
民生证券-有色金属行业周报：降息+旺季来临助推工业金属上行，黄金迎右侧布局时机-250830,,推荐,2025-08-30
天风证券-通信行业研究周报：国内外大厂财报指引算力投资乐观，工信部发文推动卫星产业化-250904,,强于大市,2025-09-04
华安证券-2025年A股四季度投资策略：坚守主线，挑战新平台-250915,,,2025-09-15
华金证券-集成电路行业25Q2封测总结：AI仍为主要驱动因素，头部厂商欲打造尖端封测一站式解决方案-250918,,领先大市,2025-09-18
天风证券-通合科技-300491-博物通达，迎AI时代机遇-250916,,买入（首次）,2025-09-16
东吴证券-起底存款“搬家”：储蓄进入股市仍在起步-250919,,,2025-09-20
民生证券-电子行业动态：中国光博会亮点，OCS引领互联升级-250916,,推荐,2025-09-16
慧博智能投研-无人叉车行业深度：驱动因素、市场空间、产业链分析及相关企业深度梳理-250829,,,2025-08-29
民生证券-有色金属行业2025H1总结：25H1表现亮眼，何妨吟啸且徐行-250910,,推荐,2025-09-10
慧博智能投研-慧博研报炼金之研报头条精华：产业化拐点在即，重视固态电池投资机会-250909,,,2025-09-09
华安证券-大类资产配置月报第50期：2025年9月，美联储有望“重启”降息，推升风险资产价格-250903,,,2025-09-03
国投证券-甘李药业-603087-中国代谢疾病龙头扬帆出海，重磅创新药管线更待重估-250831,,买入-A（首次）,2025-08-31
光大证券-2025年8月PMI点评：8月经济运行的三点特征-250831,,,2025-08-31
东吴证券-万华化学-600309-全球聚氨酯龙头再启航-250901,,买入（首次）,2025-09-01
国信证券-大象转身—— 房地产视角下的宏观经济-250905,,,2025-09-05
天风证券-优优绿能-301590-电源模块领跑者，高压直流开启新篇章-250911,,买入（首次）,2025-09-11
西南证券-机器人行业周报：阿里巴巴与英伟达达成Physical AI合作，工博会展示多家人形机器人-250928,行情回顾：本周（ 9月22日-9月28日）机器人指数跑输大盘。中证科创创业机器人指数下跌1.6%，跑输上证指数1.9个百分点，跑输沪深300指数2.7个百分点，跑输创业板3.6...,强于大市,2025-09-29
太平洋证券-机械行业周报：金刚石散热方案成为焦点，关注产业相关标的-250927,"行情回顾
　　本期（9月22日-9月26日），沪深300上涨1.1%，机械板块上涨1.6%，在所有一级行业中排名7。细分行业看，半导体设备涨幅最大，上涨15.4%；塑料加工机械...",,2025-09-29
光大证券-金属行业周期品高频数据周报：沥青开工率处于五年同期最高，球墨铸管价格、加工费处于年内高位-250928,流动性：伦敦金现价格创历史新高水平。（1）BCI中小企业融资环境指数2025年8月值为46.37，环比上月+0.61%；（2）M1和M2增速差与上证指数存在较强的正向相关性：M...,增持,2025-09-29
中指研究院-房地产行业：2025年1~8月无锡房地产企业销售业绩排行榜-250929,"2025年1-8月无锡房地产企业销售业绩排行榜
　　2025年1-8月，无锡商品住宅新增77.10万方，成交104.68万方，销售金额达244.12亿元，下面请看2025年1-...",,2025-09-29
中指研究院-房地产行业：房企半年报透视，负债率继续上升，打造第二增长曲线-250929,"房企半年报透视：负债率继续上升，打造第二增长曲线
　　2025上半年，上市房企营收明显下降、持续亏损，负债率继续上升，偿债能力继续下滑。头部房企中，华润置地与龙湖集团展现了较强...",,2025-09-29
中指研究院-房地产行业：中国房地产企业监测报告（2025年8月）-250929,"市场需求：8月一线城市新房成交量同比降幅扩大
　　 CREIS中指数据显示，2025年8月，一线城市商品住宅平均成交面积为47.03万㎡，同比下降21.16%；二线城市商品住宅...",,2025-09-29
中指研究院-房地产行业：2025年1~8月郑州房地产企业销售业绩TOP20-250929,8月，郑州房地产市场延续淡季低温表现，新开盘及加推项目较少，对市场的整体带动作用不足，但地处核心地段、具备优质产品力的中高端楼盘继续保持热销态势。那么郑州的各个房企在2025年...,,2025-09-29
中指研究院-房地产行业：大湾区2025年1~8月佛山房地产企业销售业绩排行榜-250929,"8月市场维持平淡，保利发展销售金额、面积均领先
　　2025年8月，佛山房地产市场成交量在淡季继续低迷。供应略有企稳，成交量环比、同比均下降。截至27日，佛山市8月新增供应商品...",,2025-09-29
中指研究院-房地产行业：2025年1~8月苏州房地产企业销售业绩排行榜-250929,1-8月，苏州市区（含吴江）商品住宅新增供应172.39万平，成交204.06万平，销售金额达514.79亿元；苏州大市新增供应295.15万平，成交316.69万平，销售金额...,,2025-09-29
中指研究院-房地产行业：2025年1~8月重庆房地产企业销售业绩TOP20-250929,"2025年1-8月重庆房地产企业销售业绩TOP20
　　8月，受传统淡季叠加天气因素影响，重庆楼市整体表现较为平淡，但今年商品住宅累计成交同比仍保持稳中有升。下旬开始，开发商推...",,2025-09-29
中指研究院-房地产行业：2025年1~8月济南房地产企业销售业绩TOP10-250929,2025年1-8月份，济南商品住宅市场整体成交面积336.14万㎡，8月单月销量约38.3万平方米，较同比去年下滑。成交均价略低于去年同期水平；土拍市场方面，8月份全市仅1宗宅...,,2025-09-29
中指研究院-房地产行业：2025年1~8月河南省房地产企业销售业绩TOP20-250929,8月，传统淡季市场背景下，河南省房地产市场整体走弱，高品质“好房子”项目仍能赢得良好销售表现。本月国务院会议再提房地产，提出采取有力措施巩固房地产市场止跌回稳态势，政策发力预期...,,2025-09-29
中指研究院-房地产行业：2025年1~8月川蓉房地产企业销售业绩TOP30-250929,"2025年1-8月川蓉房地产企业销售业绩TOP30
　　2025年8月，成都新建商品房供应约84万㎡，成交约126万㎡；商品住宅供应约57万㎡，成交月87.4万㎡。TOP30房...",,2025-09-29
中指研究院-2025年1~8月西安房地产行业企业销售业绩排行榜-250929,2025年8月28日，《中共中央国务院关于推动城市高质量发展的意见》 （简称《意见》 ）重磅发布，更加详实阐述了推动城市高质量发展的工作内容，为各地提供了重要指引。未来更多、更...,,2025-09-29
中指研究院-房地产行业：2025年1~8月天津房地产企业销售业绩TOP10-250929,8月天津多个纯新盘积极布局“金九银十”销售节点。据悉，9-10月市内六区及环城四区预计将有20余个新盘入市，市场供应将迎来阶段性放量。其中，河西区成为供应热点，包括津铁绿城体北...,,2025-09-29
中指研究院-房地产行业：中国房地产企业资讯监测报告（2025年9月15日~2025年9月21日）-250929,"中指观点
　　重点监测企业共拿地30宗，总成交金额219.9亿元。
　　品牌房企共融资4笔，融资总金额为120亿元。...",,2025-09-29
东吴证券-商贸零售行业跟踪周报：潮玩集合店第一品牌——TOPTOY正式递交港股上市申请，附招股书拆解-250929,"周观点（注：文中“本周”指的9月22日至9月28日）
　　2025年9月26日，名创优品旗下TOPTOY正式向联交所递交上市申请。此次分拆将通过全球发售及向股东派发TOPTOY...",增持,2025-09-29
世纪证券-大消费行业周报（9月第4周）：中秋国庆双节旅游热度攀升-250929,"行业观点：
　　1)上周（9/22-9/26）大消费板块全线收跌。家用电器、美容护理、食品饮料、纺织服饰、商贸零售、社会服务周涨跌幅分别为0.66%、-2.25%、-2.49%...",,2025-09-29
世纪证券-TMT行业周报（9月第4周）：国内外算力建设提速-250929,"行业观点：
　　1)周度市场回顾。TMT板块内一级行业上周（9/22-9/26）涨跌幅为：电子（3.51%）、传媒（0.63%）、计算机（-0.02%）、通信（-0.28%）。...",,2025-09-29
世纪证券-医药生物行业周报（9月第4周）：流感进入活跃期-250929,"行业观点：
　　1)周度回顾。上周（9月22日-9月26日）医药生物板块收跌2.2%，跑输Wind全A（0.25%）和沪深300（1.07%）。从细分板块来看，其他生物制品（0...",,2025-09-29
世纪证券-装备制造行业周报（9月第4周）：工信部积极推进智能网联新能源汽车产业-250929,"市场行情回顾：
　　上周5个交易日机械设备、电力设备及汽车行业指数涨跌幅分别为-0.81%、+3.86%及+0.00%，在31个申万一级行业中排名分别为第16、1、7位；同期沪...",,2025-09-29
国信证券-银行业资产质量十五年：上市银行不良出清与拨备压力观察-250929,"核心观点
　　近几年GDP增速下行但银行整体资产质量保持稳定，利润表似乎也没受到影响，甚至还能通过拨备平滑利润。对此我们的解释是：（1）当前资产质量稳定得益于历史上的各领域不良...",优于大市,2025-09-29
华源证券-传媒互联网行业周报：关注团播专业化、精品化发展趋势-250929,本周观点：9月26日，在文化和旅游部市场司指导下，中国演出行业协会携手抖音直播发起“优质团播计划”。旨在2025年底前培育超过100个符合行业标准、具备内容特色的优质团播，构建...,看好,2025-09-29
数说故事-社媒行业Social Research：服饰类目2025年8月社媒热度趋势与热点事件解析-250925,"1.引言
　　本报告旨在深分析2025年8期间，服饰类在中国主流社媒平台包括种草平台、抖、微博、微信公众号上的热度趋势。通过追踪和解读社媒声量与互动量的动态变化，本报告求揭当消...",,2025-09-29
数说故事-口腔护理行业：口腔护理类目25年8月社媒热度趋势与热点事件解析-250925,"引言
　　随着国民口腔健康意识的日益增强，以及消费升级趋势的推动，口腔护理市场在2025年迎来了蓬勃发展的新阶段。各大品牌纷纷发力社交媒体，力求通过多元化的营销策略抢占用户心智...",,2025-09-29
戴德梁行-2025年大中华区零售物业行业供应/需求核心趋势报告：新消费理念为市场注入活力-250929,"市场概览
　　2025年《政府工作报告》将“大力提振消费、提高投资效益，全方位扩大国内需求”列为经济工作之首，并提出“创新和丰富消费场景，加快数字、绿色、智能等新型消费发展”的...",,2025-09-29
东方证券-国防军工行业周报：我国装备先进性不断提高，商用发动机自主可控需求进一步加强-250929,"核心观点
　　三型舰载机完成航母首次弹射起飞和着舰训练，我国海军实力再上一个里程碑，武器装备影响力不断扩大。据央视网，9月22日，海军相关部门透露，歼-15T、歼35和空警-6...",看好,2025-09-29
东吴证券-汽车行业周观点：9月第3周乘用车环比+12.9%，继续看好汽车板块-250929,"核心结论
　　本周复盘总结：九月第三周交强险50.8万辆，环比上周/上月周度+12.9%/+8.2%。
　　本周细分板块涨跌幅排序:SＷ摩托车及其他(+5.0%) > SW汽车...",,2025-09-29
东吴证券-电力设备行业跟踪周报：储能需求旺盛锂电排产超预期、风电深远海有期待-250928,"投资要点
　　电气设备9749上涨3.86%，表现强于大盘。（本周，9月22日-26日，下同），发电设备涨8.23%，风电涨7.4%，光伏涨5.62%，电气设备涨3.86%，新...",增持,2025-09-28
民生证券-计算机行业周报：从云栖大会看互联网大厂云AI战略趋势-250928,"市场回顾
　　本周（9.22-9.26）沪深300指数上涨1.07%，中小板指数上涨1.75%，创业板指数上涨1.96%，计算机（中信）板块下跌0.31%。板块个股涨幅前五名分...",推荐,2025-09-28
华安证券-基础化工行业周报：石化化工行业稳增长方案出台，平煤神马与河南能源拟战略重组-250928,"行业周观点
　　本周（2025/09/22-2025/09/26）化工板块整体涨跌幅表现排名第17位，涨跌幅为-0.95%，走势处于市场整体中下游。上证综指涨跌幅为0.21%，...",增持,2025-09-28
华源证券-汽车行业双周报：特斯拉FSD V14发布在即，智驾范式或再迎跃迁-250928,特斯拉FSDV14有望如约而至，车辆将“几乎像有知觉的生命体”。马斯克在其社交平台X上宣布，FSD14.0版本预计将于下周发布，随后约两周后推出14.1版本，最终是14.2版本...,看好,2025-09-28
华源证券-医药行业周报信立泰：全面布局CKM管线，创新出海加速推进-250928,本周医药市场表现分析：9月22日至9月26日，医药指数下跌2.20%，相对沪深300指数超额收益为-3.27%。自8月以来持续横盘、调整，小市值个股调整更是显著，我们认为当前位...,看好,2025-09-28
太平洋证券-机械行业周报：多赛道增量明确-250927,"报告摘要
　　行情回顾
　　本期（9月22日-9月26日），沪深300上涨1.1%，机械板块上涨1.6%，在所有一级行业中排名7。细分行业看，半导体设备涨幅最大，上涨15.4%...",看好,2025-09-28
国投证券-电子行业深度分析：光学与AI迭代助力智能眼镜，下一代智能终端加速普及-250928,"光显技术驱动产品快速迭代，发展期减法框定产品边界：
　　智能眼镜发展历经四阶段：2012年前为技术验证期；2012-2016年商业试水期；2017-2022年产品多样化期；20...",领先大市-A,2025-09-28
光大证券-建筑建材及新兴产业行业：基础设施公募REITs估值跟踪-250926,2025年9月26日，中证REITs全收益指数环比上升0.08%，收于1064.4；市场总成交金额环比下降6.9%，为3.91亿元；换手率为0.35%，环比下降0.01pct；...,,2025-09-28
东方证券-基础化工行业周报：《石化化工行业稳增长工作方案》再引期待-250928,《稳增长工作方案》再引期待：本周工业和信息化部等七部门联合发布《石化化工行业稳增长工作方案（2025－2026年）》。方案提出了强化产业科技创新，提升有效供给能力；扩大有效投资...,看好,2025-09-28
开源证券-商贸零售行业周报：吉宏股份预告高增长，关注三季度高景气赛道公司-250928,"吉宏股份发布2025Q3业绩预告，双主业驱动业绩高增
　　本周（9月25日），吉宏股份发布2025Q3业绩预告，预计实现归母净利润2.09-2.22亿元（同比+55~65%，下...",看好,2025-09-28
中航证券-非银行业周报（2025年第三十五期）：A股两融余额创新高，券商业务规模扩容-250927,"市场表现:
　　本期(2025.9.22-2025.9.26)非银（申万）指数-0.09%，行业排9/31，券商I指数-0.18%，保险Ⅱ指数+0.46%;
　　上证综指+0....",增持,2025-09-28
中航证券-社会服务行业·周观点：ASI宣言引领前瞻方向，AI应用场景全面提速-250927,"本周行情:社会服务（申万)板块指数周涨跌幅-5.92%，在申万一级行业涨跌幅中排名31/31。
　　各基准指数周涨跌幅情况为:创业板指（+1.96%)、沪深300 (+1.07...",增持,2025-09-28
华源证券-有色金属行业大宗金属周报：供给端扰动频发，铜价有望迎来上行周期-250928,"投资要点：
　　铜：供给端扰动频发，铜矿或由紧平衡转向短缺，铜价有望迎来上行周期。本周伦铜/沪铜/美铜涨跌幅为+2.08%/+3.20%/+2.89%。供给端，全球第二大铜矿G...",看好,2025-09-28
