研报标题,摘要,评级,分享时间
中邮证券-隆鑫通用-603766-上半年业绩强劲，无极自主品牌加速推进，通机业务产品矩阵愈加丰富-250912,"投资要点
　　事件：公司披露2025年半年报。
　　上半年业绩略超预期。2025H1，公司实现营收97.52亿元，同比+27.21%；实现归母净利润10.74亿元，同比+82....",买入,2025-09-12
西南证券-芯朋微-688508-利润率修复显著，工业及服务器领域成增长新引擎-250909,"事件：公司发布2025年半年度报告，25H1实现营收6.4亿元，同比增长40.3%；归母净利润0.9亿元，同比增长106.0%；业绩符合预期。
　　营收稳健增长，利润率修复显著...",买入（首次）,2025-09-12
国金证券-建材新材料行业点评：全球半导体资本开支上行，洁净室出海怎么看？-250914,,买入,2025-09-14
光大证券-电新公用环保行业周报：电改政策密集出台，核心在于托底及稳预期-250914,,买入,2025-09-14
国金证券-非银行金融行业25H1公募保有量点评：保有规模环比增长，券商市占率提高-250914,,买入,2025-09-14
光大证券-电力设备新能源行业碳中和领域动态追踪（一百六十二）：储能规模化建设行动方案发布，储能行业有望加速发展-250914,,买入,2025-09-14
国金证券-计算机行业周报：国产AI产品持续出新，OpenAI揭示模型幻觉原因-250914,,买入,2025-09-14
国金证券-电子行业研究：英伟达推出Rubin CPX，AI~PCB持续升级-250914,,买入,2025-09-14
国金证券-非银行金融行业周报：券商代销保有规模市占率提升，优势巩固未来可期-250914,,买入,2025-09-14
国金证券-有色金属行业周报：降息预期进一步推升工业金属价格-250914,,买入,2025-09-14
国金证券-非金属建材行业周观点：两主线明确，大出海+AI新材料-250914,,买入,2025-09-14
国金证券-电力设备与新能源行业研究：供需两侧政策密集落地，风光储锂车普迎利好，重视绿醇与SOFC-250914,,买入,2025-09-14
国金证券-通信行业研究：英伟达发布Rubin CPX，阿里发行可转债加强云基础设施建设-250914,,买入,2025-09-14
国金证券-交通运输产业行业研究：预计8月快递业务量同比+12%，油运景气稳健向上-250914,,买入,2025-09-14
国金证券-纺织品和服装行业研究：海澜之家赴港上市坚定看好成长性；锦波生物药用登记打开新空间-250914,,买入,2025-09-14
国金证券-农林牧渔行业周报：政策驱动生猪产能调控，重视板块预期差-250914,,买入,2025-09-14
国金证券-公用事业及环保产业行业研究周报：新能源机制电价竞价的山东范本-250914,,买入,2025-09-14
国金证券-传媒互联网产业行业周报：重估海外中国资产的情绪浓烈-250914,,买入,2025-09-14
光大证券-银行业2025年8月份金融数据点评：社融遇拐点，货币见活化-250914,,买入,2025-09-14
国金证券-机械行业周报：看好人形机器人和工程机械-250914,,买入,2025-09-14
国金证券-轻工造纸行业周报：美国合法雾化电子烟规模扩容趋势强化，关注低位内需消费标的-250913,,买入,2025-09-14
国金证券-家电行业周报：IFA家电新品梳理，拥抱AI+全场景-250913,,买入,2025-09-14
国金证券-房地产行业周报：新房项目去化率有所提升，居民中长贷弱修复-250914,,买入,2025-09-14
国金证券-食品饮料行业周报：酒类动销持续改善，低位板块推荐配置-250913,,买入,2025-09-14
国金证券-机器人行业研究：蚂蚁R1机器人亮相外滩大会，L4多场景有望持续推进-250913,,买入,2025-09-13
光大证券-海外机器人行业系列跟踪报告（九）：猎豹移动2Q25营收再创新高，AI与机器人协同驱动增长-250913,,买入,2025-09-13
国金证券-医药健康行业周报：政策支持加强基层医疗建设，国产设备采购需求有望受益-250913,,买入,2025-09-13
国金证券-商贸零售行业周报：重视顺周期餐饮业复苏带来的投资机会-250913,,买入,2025-09-13
国金证券-基础化工行业周报：甲骨文巨额订单震撼市场，国产材料逐渐突破-250912,,买入,2025-09-13
华源证券-新华保险-601336-银保NBV贡献过半，投资业绩持续释放-250912,,买入,2025-09-12
中航证券-值得买-300785-“全面AI”战略加速落地，核心业务稳步优化-250909,,买入,2025-09-12
东海证券-宁波银行-002142-公司简评报告：中间业务收入改善，资产质量优异-250912,,买入,2025-09-12
中航证券-金新农-002548-主业稳健发展，管理变革推动竞争力重塑-250910,,买入,2025-09-12
华源证券-立方制药-003020-25H1业绩符合预期，哌甲酯已正式上市销售-250912,,买入,2025-09-12
华源证券-中国太保-601601-寿险银保高增长，财险高质量发展-250912,,买入,2025-09-12
华源证券-山东高速-600350-强化路产规模，业绩稳健增长-250912,,买入,2025-09-12
国金证券-基础化工行业：松下“马九”覆铜板性能再上台阶，引领电子树脂材料升级换代-250910,,买入,2025-09-12
光大证券-咸亨国际-605056-2025年限制性股票激励计划（草案）点评：推出股权激励计划，充分激发团队积极性-250912,,买入,2025-09-12
国投证券-奕东电子-301123-顺应AI浪潮布局服务器液冷，25H1营收创历史同期新高-250912,,买入-A（首次）,2025-09-12
天风证券-涪陵榨菜-002507-收入环比改善，费投加大-250912,,买入,2025-09-12
天风证券-日辰股份-603755-业绩稳健增长，烘焙业务贡献增量-250912,,买入,2025-09-12
天风证券-海天味业-603288-业绩稳健增长，拟推行员工持股计划-250912,,买入,2025-09-12
中航证券-中文在线-300364-IP衍生与AI赋能共振，海外短剧加速成长-250909,,买入,2025-09-12
中邮证券-可孚医疗-301087-核心品类增长动能强劲，健耳听力业务有望逐步扭亏为盈-250912,,买入,2025-09-12
天风证券-奥瑞金-002701-完成多轮战略收购增强产业实力-250912,,买入,2025-09-12
东吴证券-京新药业-002020-聚焦精神神经与心脑血管领域，创新药发展落地开花-250912,,买入（首次）,2025-09-12
华鑫证券-芭田股份-002170-公司事件点评报告：小高寨磷矿产能释放贡献业绩高增长-250911,,买入,2025-09-12
财通证券-滨江集团-002244-深耕杭州的品质房企，投资积极财务健康-250911,,买入（首次）,2025-09-12
天风证券-宝立食品-603170-业绩稳健，C端利润改善-250912,,买入,2025-09-12
东方证券-益诺思-688710-2025年中报点评：业绩短期承压，静待拐点出现-250911,,买入,2025-09-11
东方证券-百普赛斯-301080-2025年中报点评：国内业务复苏强劲，盈利能力提升-250911,,买入,2025-09-11
东吴证券-芯原股份-688521-披露订单创新高！收购芯来智融复牌在即-250911,,买入,2025-09-11
天风证券-中炬高新-600872-业绩持续承压，静待后续改善-250911,,买入,2025-09-11
天风证券-天味食品-603317-收入环比改善，利润增长显著-250911,,买入,2025-09-11
国元证券-国能日新-301162-2025年半年度报告点评：业绩实现快速增长，功率预测业务亮眼-250911,,买入,2025-09-11
太平洋证券-钧达股份-002865-2025年中报点评：出海战略持续推进，技术保持行业前列-250910,,买入,2025-09-11
华鑫证券-金禾实业-002597-公司事件点评报告：三氯蔗糖景气度回升，代糖龙头业绩回归-250911,,买入（首次）,2025-09-11
华鑫证券-古井贡酒-000596-公司事件点评报告：业绩稳健韧性尽显，降速抒压稳扎稳打-250911,,买入,2025-09-11
天风证券-开润股份-300577-代工+品牌加速双轮驱动-250911,,买入,2025-09-11
长城证券-北汽蓝谷-600733-两极向上：享界渐入佳境、极狐破局在即-250911,,买入（上调）,2025-09-11
中航证券-航天南湖-688552-2025年中报点评：收入净利润大幅增长，军贸+低空助力高速发展-250902,,买入,2025-09-11
中航证券-纽威股份-603699-业绩表现亮眼，合同负债大幅增长-250908,,买入,2025-09-11
华西证券-云铝股份-000807-量价齐升改善公司盈利能力，绿电铝塑造长期价值-250911,,买入（首次）,2025-09-11
山西证券-阳光电源-300274-Q2业绩同环比增长，全方位布局AIDC-250911,,买入-A,2025-09-11
中邮证券-湖南黄金-002155-金锑价格持续向好，静待公司业绩释放-250911,,买入,2025-09-11
国元证券-鼎捷数智-300378-2025年半年度报告点评：业绩实现稳健增长，AI业务翻倍成长-250911,,买入,2025-09-11
中原证券-徐工机械-000425-2025年中报点评：行业复苏盈利修复，土方机械和出口带动业绩增长-250911,,买入（首次）,2025-09-11
中原证券-中科星图-688568-中报点评：加速布局低空经济、商业航空，带来十五五发展新动能-250911,,买入（首次）,2025-09-11
中航证券-高德红外-002414-2025年中报点评：营收规模创历史新高，签订多项重要合同-250906,,买入,2025-09-11
华源证券-世运电路-603920-扎根汽车电子领域，AI服务器或成为新增长极-250911,,买入（首次）,2025-09-11
华源证券-华电国际-600027-上半年业绩符合预期，华电集团常规能源整合平台-250911,,买入,2025-09-11
长城证券-中国联通-600050-正式入局卫星移动通信，聚焦卫星+行业发展-250911,,买入,2025-09-11
山西证券-新致软件-688590-上半年收入增长承压，AI将成为主要增长点-250911,,买入,2025-09-11
中航证券-中信出版-300788-数智出版提效升级，多元消费场景融合-250909,,买入,2025-09-11
中航证券-中兵红箭-000519-2025年中报点评：特种装备高速增长，积极备货备产-250904,,买入,2025-09-11
长城证券-扬杰科技-300373-25H1业绩同比快速增长，看好车规级SiC+海外产能贡献增量-250911,,买入,2025-09-11
光大证券-中材科技-002080-跟踪点评报告：三大主业收入齐增，特种布产能布局加速-250911,,买入,2025-09-11
东方证券-云南白药-000538-2025年中报点评：工业稳步增长，管线有序推进-250911,,买入,2025-09-11
天风证券-优优绿能-301590-电源模块领跑者，高压直流开启新篇章-250911,,买入（首次）,2025-09-11
山西证券-中国电信-601728-基本盘保持稳健，智能收入大幅增长-250911,,买入-A,2025-09-11
国投证券-古井贡酒-000596-25Q2迈入调整阶段，基地市场表现稳健-250911,,买入-A（首次）,2025-09-11
国投证券-老白干酒-600559-经营表现稳健，降本增效持续推进-250911,,买入-A,2025-09-11
中邮证券-山东黄金-600547-金价上行带动公司业绩充分释放-250911,,买入,2025-09-11
华鑫证券-山东黄金-600547-公司事件点评报告：金价上行驱动业绩增长，多个建设项目产能释放在望-250910,,买入,2025-09-11
开源证券-万通液压-830839-北交所信息更新：重卡、JG装备等推动主要产品营收毛利双增，2025H1归母净利润+40.33%-250911,,买入,2025-09-11
华鑫证券-劲仔食品-003000-公司事件点评报告：业绩短期承压，关注调整成效-250910,,买入,2025-09-11
天风证券-隆鑫通用-603766-中报利润超预告中枢，看好自主品牌出海高增带来估值重构-250911,,买入,2025-09-11
长城证券-桐昆股份-601233-2025半年报点评：1H25公司业绩维持稳健，布局煤头领域，推进产业链一体化进程-250911,,买入,2025-09-11
长城证券-富邦科技-300387-2025半年报点评：公司以科技创新驱动农业降本增产，推动农业全球战略布局-250911,,买入,2025-09-11
天风证券-杭氧股份-002430-Q2业绩稳健，气体毛利率显著提升，看好工业气体底部反转-250910,,买入,2025-09-11
光大证券-电子行业2025年二季报总结：25Q2电子行业AI、PCB、英伟达供应链等领域净利润同比增速较快-250911,,买入,2025-09-11
财信证券-华瓷股份-001216-2025Q2营收利润维持双增，加快拓展海外市场-250908,,买入（首次）,2025-09-11
山西证券-永太科技-002326-锂电“打针复原”黑科技落地，与复旦核心团队成立合资公司-250911,,买入-B（首次）,2025-09-11
光大证券-中联重科-000157-动态跟踪报告：业绩稳健增长，海外市场持续突破-250910,,买入,2025-09-11
光大证券-徐工机械-000425-动态跟踪报告：业绩稳健增长，经营质量持续提升-250910,,买入,2025-09-11
华西证券-青鸟消防-002960-25H1主业承压，消防机器人按下加速键-250910,,买入,2025-09-11
华鑫证券-东方明珠-600637-AI时代全牌照新媒体龙头如何看？-250911,,买入,2025-09-11
太平洋证券-云南白药-000538-工业收入占比提升，核药管线临床顺利-250909,,买入,2025-09-11
华鑫证券-昊华科技-600378-公司事件点评报告：业绩实现高增，多极一体化提升韧性-250910,,买入（首次）,2025-09-10
华鑫证券-湖北宜化-000422-公司事件点评报告：Q2业绩环比高增，多增长极并驾齐驱-250910,,买入,2025-09-10
天风证券-东华科技-002140-Q2业绩增速亮眼，新签订单未来可期-250910,,买入,2025-09-10
光大证券-华新水泥-600801-跟踪点评报告：25H1净利润同比高增，海外业务持续成长-250910,,买入,2025-09-10
天风证券-密尔克卫-603713-周期成长，或迎戴维斯双击-250910,,买入（首次）,2025-09-10
天风证券-罗莱生活-002293-大力推进零售革新-250910,,买入,2025-09-10
天风证券-南网储能-600995-调峰水电来水增加带动利润增长，参与现货市场收益可期-250910,,买入,2025-09-10
中原证券-中创智领-601717-2025年中报点评：业绩稳健增长，煤机、汽车零部件双轮驱动成长-250910,,买入,2025-09-10
太平洋证券-温氏股份-300498-温氏中报点评：养猪和养鸡业务量增本降，维持买入评级-250909,,买入,2025-09-10
华福证券-腾亚精工-301125-庭院机器人业务放量，机器人智能关节打造新增长点-250910,,买入（首次）,2025-09-10
天风证券-洛阳钼业-603993-25H1业绩超预期，长期成长性不改-250910,,买入,2025-09-10
财信证券-建设银行-601939-2025年半年报点评：营收增速改善，净息差降幅收窄-250905,,买入,2025-09-10
西南证券-桐昆股份-601233-涤纶长丝龙头多元化布局，2025年上半年业绩稳健-250909,,买入（首次）,2025-09-10
华西证券-新锐股份-688257-各产品线稳定增长，并购影响短期利润-250909,,买入,2025-09-10
华鑫证券-深圳新星-603978-公司事件点评报告：多重周期拐点叠加，盈利进入上行通道-250910,,买入（首次）,2025-09-10
华金证券-新凤鸣-603225-长丝景气修复推动业绩改善，深化产业链布局-250908,,买入,2025-09-10
华安证券-三诺生物-300298-血糖板块稳健增长，欧洲市场出海顺利-250910,,买入,2025-09-10
中原证券-一拖股份-601038-2025年中报点评：国内需求放缓业绩承压，海外拓展持续发力-250910,,买入,2025-09-10
开源证券-赛维时代-301381-公司信息更新报告：公司发布股权激励计划，关注后续经营趋势改善-250910,,买入,2025-09-10
华福证券-盛新锂能-002240-2025中报点评：锂价下跌业绩承压，海外布局初显成效-250910,,买入,2025-09-10
华安证券-易普力-002096-公司业绩稳步增长，并购力度逐渐加大-250910,,买入,2025-09-10
中邮证券-世运电路-603920-AI及服务器产品占比持续提升-250910,,买入,2025-09-10
华安证券-新希望-000876-生猪核心指标改善，饲料业务稳步增长-250909,,买入,2025-09-10
财信证券-三一重能-688349-Q2业绩大幅改善，海外市场表现亮眼-250910,,买入（首次）,2025-09-10
太平洋证券-华纳药厂-688799-创新药临床稳步推进，ZG~001有望成为重磅单品-250909,,买入,2025-09-10
长城证券-恒力石化-600346-1H25油价波动拖累公司业绩，中期分红提振信心-250910,,买入,2025-09-10
长城证券-蓝晓科技-300487-公司西藏提锂项目取得突破，规划建设生命科学高端材料产业园区-250910,,买入,2025-09-10
财信证券-玲珑轮胎-601966-产品结构持续升级，国际布局再下一城-250909,,买入,2025-09-10
国投证券-百润股份-002568-高质量稳健运行，下半年有望改善-250910,,买入-A（首次）,2025-09-10
东方证券-迈瑞医疗-300760-2025年中报点评：国内拐点将近，海外稳健发展-250910,,买入,2025-09-10
中邮证券-长盈精密-300115-业绩稳定增长，机器人、服务器打造增长极-250910,,买入,2025-09-10
天风证券-重庆百货-600729-零售调改持续推进，利润率提升-250910,,买入,2025-09-10
中邮证券-海泰新光-688677-上半年业绩符合预期，展望下半年海外业务和国内整机持续放量增长-250910,,买入,2025-09-10
中邮证券-昆药集团-600422-业绩阶段性承压，看好下半年经营加速恢复-250910,,买入（首次）,2025-09-10
中航证券-华泰证券-601688-2025年半年报点评：自营业务表现突出，财富管理优势巩固-250902,,买入,2025-09-10
中航证券-比亚迪-002594-业绩短期承压，海外业务打开增长弹性空间-250904,,买入,2025-09-10
华源证券-中谷物流-603565-2025年中报点评：外贸利润兑现，关注红利属性-250910,,买入,2025-09-10
中航证券-南方传媒-601900-AI+教育加速落地，区域资源优势助力业绩释放-250905,,买入,2025-09-10
中航证券-睿创微纳-688002-2025年中报点评：红外光电业务快速增长，多维感知构筑新增长逻辑-250902,,买入,2025-09-10
中航证券-神州泰岳-300002-主业承压可控，AI+安全驱动多点开花-250905,,买入,2025-09-10
东方证券-中科创达-300496-业绩恢复高增，AI端侧引领下一轮增长-250909,,买入,2025-09-09
东吴证券-福斯特-603806-2025年中报点评：胶膜盈利持续稳健，电子材料增长迅速-250909,,买入,2025-09-09
太平洋证券-赛力斯-601127-全新问界M7王者归来-250909,,买入,2025-09-09
太平洋证券-康辰药业-603590-苏灵保持稳健增长，KC1086已开始入组-250908,,买入,2025-09-09
华鑫证券-川恒股份-002895-公司事件点评报告：产品涨价叠加产能扩张拉动营收增长，磷矿产业链一体化布局持续推进-250909,,买入,2025-09-09
华西证券-大金重工-002487-出口呈量利双升趋势，海工龙头优势显著-250909,,买入,2025-09-09
东方证券-中国重汽-000951-重卡销量增速好于行业，预计出口仍将维持增长态势-250909,,买入,2025-09-09
天风证券-益方生物-688382-TYK2抑制剂具备BIC潜力，多项适应症临床同步推进-250909,,买入,2025-09-09
东方证券-三安光电-600703-拓展应用领域，优化产品布局-250909,,买入,2025-09-09
东吴证券-新兴铸管-000778-球墨铸铁管龙头迎周期拐点，非美需求与反内卷政策催化2025年拐点机遇-250909,,买入（首次）,2025-09-09
光大证券-*ST铖昌-001270-2025年中报点评：需求端显著回暖，多领域项目稳步推进，未来增长可期-250909,,买入,2025-09-09
长城证券-云天化-600096-2025年半年报点评：磷化工板块稳中向好，公司磷矿产能持续释放-250909,,买入,2025-09-09
长城证券-兴发集团-600141-2025半年报点评：草甘膦行业景气回暖，磷矿石价格维稳，拟收购磷矿进一步增强资源优势-250909,,买入,2025-09-09
华鑫证券-莱绅通灵-603900-公司事件点评报告：盈利能力显著提升，产品渠道双轮驱动-250909,,买入,2025-09-09
华鑫证券-潮宏基-002345-公司事件点评报告：业绩企稳回升，加盟拓展顺利-250909,,买入,2025-09-09
天风证券-紫金矿业-601899-25H1铜金量价齐升，业绩超预期-250909,,买入,2025-09-09
财信证券-海尔智家-600690-内外销收入稳健增长，空调业务增速加快-250903,,买入,2025-09-09
天风证券-周大生-002867-25Q2利润高增，受益于金价上涨及产品结构优化-250909,,买入,2025-09-09
山西证券-鼎捷数智-300378-上半年收入平稳增长，AI商业化落地加速-250909,,买入-A,2025-09-09
西南证券-新凤鸣-603225-项目有序推进，毛利率改善，2025年上半年业绩快速增长-250908,,买入（首次）,2025-09-09
西南证券-先惠技术-688155-全固态电池设备交付验证，半固态有望订单落地-250903,,买入,2025-09-09
开源证券-极米科技-688696-公司信息更新报告：新增持股计划，聚焦净利率及境外市场营收提升-250909,,买入,2025-09-09
财信证券-公牛集团-603195-盈利小幅承压，各业务板块展现经营韧性-250908,,买入,2025-09-09
财信证券-建霖家居-603408-贸易政策阶段性影响出货节奏，长线谋篇复苏需求-250908,,买入,2025-09-09
财信证券-桐昆股份-601233-行业景气低位，持续布局新疆-250905,,买入,2025-09-09
山西证券-协创数据-300857-二季度增长超预期，算力租赁业务大幅增长-250909,,买入-A,2025-09-09
浦银国际-比亚迪-002594-预计公司将筑底向上-250908,,买入,2025-09-09
中原证券-国投电力-600886-中报点评：水电表现稳健，火电毛利率提升-250909,,买入（上调）,2025-09-09
国投证券-泸州老窖-000568-主动理性降速，渠道深耕持续推进-250909,,买入-A（首次）,2025-09-09
华源证券-大唐发电-601991-上半年业绩超预期，首次中期分红显信心-250909,,买入,2025-09-09
长城证券-康鹏科技-688602-CDMO业务复苏推动业绩增长，关注在建项目逐步兑现-250909,,买入,2025-09-09
长城证券-华鲁恒升-600426-公司业绩短期承压，看好公司产业链上下游布局-250909,,买入,2025-09-09
东方证券-海澜之家-600398-拟启动境外上市，看好全球化拓展和京东奥莱业务-250909,,买入,2025-09-09
国投证券-柏楚电子-688188-业绩稳健增长，基于核心技术分场景拓展应用-250909,,买入-A,2025-09-09
中邮证券-恒瑞医药-600276-2025年半年报点评：对外许可常态化，员工持股计划明确创新药产出规划-250909,,买入（首次）,2025-09-09
光大证券-机械行业周报2025年第36周：优必选获2.5亿元人形机器人订单，工程机械需求持续复苏-250909,,买入,2025-09-09
长城证券-新凤鸣-603225-2025半年报点评：“反内卷”政策有望推动长丝供需格局改善，公司一体化领先优势逐步凸显-250909,,买入,2025-09-09
万联证券-周大生-002867-点评报告：受益于产品结构优化，盈利能力提升明显-250909,,买入,2025-09-09
中邮证券-珠海冠宇-688772-技术驱动业绩增长，战略聚焦打开成长空间-250909,,买入,2025-09-09
中邮证券-川仪股份-603100-业绩短期承压，持续拓展新领域、新行业-250909,,买入,2025-09-09
华安证券-芯碁微装-688630-PCB直写光刻增长强劲，拓展钻孔设备，泛半导体多领域突破-250909,,买入,2025-09-09
东吴证券-林泰新材-920106-发布限制性股票激励计划，有效凝聚核心管理成员及研发骨干，增强公司长期发展潜力-250909,,买入,2025-09-09
光大证券-银行业《公开募集证券投资基金销售费用管理规定（征求意见稿）》点评：公募销售新规对银行理财影响几何？-250909,,买入,2025-09-09
天风证券-浙江鼎力-603338-海外业务持续增长，差异化产品打开市场空间-250909,,买入,2025-09-09
光大证券-汽车和汽车零部件行业特斯拉与新势力8月销量跟踪报告：小鹏月销量再创新高，蔚来单月销量突破3万辆-250908,,买入,2025-09-09
西南证券-皖仪科技-688600-盈利能力提升，高研发投入赋能远期成长-250904,,买入,2025-09-09
国元证券-伯特利-603596-2025年中期报告点评：新技术持续拓展，新项目快速增长-250909,,买入（上调）,2025-09-09
长城证券-乾照光电-300102-25H1业绩同比快速增长，持续受益卫星需求扩容-250909,,买入,2025-09-09
长城证券-芯源微-688037-25H1利润同比承压，新品放量提供增长动能-250909,,买入,2025-09-09
江海证券-锦波生物-832982-2025年中报点评：核心产品持续放量，下半年关注新品放量情况-250909,,买入,2025-09-09
国投证券-富吉瑞-688272-采购延期业绩承压，产品拓展未来可期-250909,,买入-A（首次）,2025-09-09
爱建证券-南都电源-300068-首次覆盖：受益AIDC+储能高景气，业绩拐点有望到来-250908,,买入（首次）,2025-09-09
国投证券-国博电子-688375-25Q2业绩快速修复，下游应用拓展顺利-250909,,买入-A（首次）,2025-09-09
天风证券-杰克股份-603337-上半年表现优于行业，AI+人形机器人持续推进-250909,,买入,2025-09-09
华安证券-电子行业：前有TI涨价，现有对美进口模拟芯片反倾销立案调查，模拟芯片国产替代趋势加强-250914,,增持,2025-09-14
天风证券-A股策略周思考：牛市的下一程，大类资产联动的信号-250914,,,2025-09-14
国投证券-谁能再顶起来？-250914,,,2025-09-14
财通证券-固态电池设备行业周报：8月动力电池内外需继续高增-250914,,看好,2025-09-15
东吴证券-电力设备行业跟踪周报：储能需求超预期，固态和人形加速产业化-250914,,增持,2025-09-14
华西证券-先看反弹，再论反击-250914,,,2025-09-14
民生证券-计算机行业周报：再次强调国产AI infra机遇-250914,,推荐,2025-09-14
中航证券-从美联储重启降息到美联储独立性风险，资源品牛市或正在酝酿-250912,,,2025-09-15
开源证券-中小盘周报：重点小巨人，最高层级的专精特新企业-250914,,,2025-09-14
民生证券-汽车和汽车零部件行业周报：机器人Q4迎重磅催化，看好T链核心主线-250914,,推荐,2025-09-14
华西证券-投资策略周报：9月“慢牛”行情主线有哪些？高景气赛道仍是首选-250914,,,2025-09-14
华鑫证券-电子行业周报：对原产于美国的进口相关模拟芯片进行反倾销立案调查，英伟达发布全新Rubin CPX GPU-250914,,推荐,2025-09-14
天风证券-通信行业：甲骨文上调26财年资本开支，坚定看好AI产业链投资机会-250914,,强于大市,2025-09-14
东方证券-策略周报：低位板块开始产生吸引力-250914,,,2025-09-14
长城证券-AI竞赛未半，算力核心板块盘整阶段的机会——周度策略行业配置观点-250914,,,2025-09-14
慧博智能投研-机构周策略：机构观点及行业配置-250914,,,2025-09-14
光大证券-医药生物行业跨市场周报：创新药IND审批缩短至30天，看好国产创新产业链-250914,,增持,2025-09-15
天风证券-消费电子行业：云厂订单&算力侧连续超预期、iphone预售乐观，看好iphone全年出货量创历史新高-250914,,强于大市,2025-09-14
国信证券-传媒行业9月投资策略：持续看好游戏板块新品周期，关注IP潮玩及AI应用布局机会-250914,,优于大市,2025-09-14
开源证券-北交所策略专题报告：深空经济十大产业引领未来，关注星图测控等航天稀缺高增长标的-250914,,,2025-09-14
财通证券-计算机行业：量子计算，产业加速-250914,,看好,2025-09-14
华西证券-类权益周报：牛市强续航-250914,,,2025-09-14
开源证券-煤炭行业2025年中报综述：反内卷有望托抬煤价，煤炭核心价值将被重塑-250914,,看好,2025-09-14
华西证券-电力设备与新能源行业周观察：新型储能行动方案印发，AIDC延续高景气度-250914,,推荐,2025-09-14
开源证券-固态电池行业周报（第十四期）：先导智能干法设备成功交付降本超15%，恩捷股份10吨级的固态电解质产线已投产-250914,,看好,2025-09-14
东吴证券-医药生物行业跟踪周报：2025年WCLC国产肺癌新药显锋芒，临床数据亮眼引关注-250914,,增持,2025-09-14
太平洋证券-电力设备及新能源行业新能源+AI周报（第25期20250907~20250913）：储能持续超预期，AI+新能源进入关键期-250914,,看好,2025-09-14
华福证券-港股开始追赶？-250914,,,2025-09-14
华西证券-海外周报：阿里上线“高德扫街榜”，《预制菜食品安全国家标准》草案已通过审查-250912,,,2025-09-14
开源证券-北交所策略专题报告：北证化工新材，小软管、大市场，高端应用打开工业软管行业成长新空间-250914,,,2025-09-14
财信证券-宏观策略周报：慢牛基础仍然存在，关注自主可控方向-250914,,,2025-09-14
光大证券-铜行业周报：8月国内下游消费商电解铜库存创近6年同期新低-250914,,增持,2025-09-14
华西证券-通信行业：加速公共数据开放共享，拓展规范化数据应用-250914,,推荐,2025-09-14
东吴证券-海外周报：9月FOMC前瞻，降息已成定局，关注点阵图指引与美联储独立性-250914,,,2025-09-14
国金证券-宏观经济点评：存款加速搬家-250907,,,2025-09-15
慧博智能投研-人形机器人行业深度：驱动因素、现状及趋势、产业链及相关公司深度梳理-250915,,,2025-09-15
开源证券-传媒行业周报：继续布局游戏及AI应用-250914,,看好,2025-09-14
财通证券-国防军工行业：联通获卫星移动通信许可，福建舰通过台湾海峡-250914,,看好,2025-09-14
天风证券-农林牧渔行业2025年第37周周报：基本面+政策面持续强化，重视生猪板块-250914,,强于大市,2025-09-14
太平洋证券-医药生物行业周报：板块缩量高位震荡，关注创新药BD新进展（附原料药中报总结）-250914,,看好,2025-09-15
国信证券-ESG热点周聚焦（9月第2期）：新型储能三年行动方案重磅发布-250914,,,2025-09-14
天风证券-医药生物行业：海外医药政策跟踪——《纽约时报》报道“特朗普政府拟对中国药品进行限制”-250914,,强于大市,2025-09-14
华西证券-宏观周报：要素市场改革试点开启，美国CPI温和走高-250912,,,2025-09-14
华安证券-8月中国金融数据点评：有必要吗？-250913,,,2025-09-14
西南证券-2025年8月社融数据点评：社融增速如期回落，存款搬家仍在继续-250912,,,2025-09-14
民生证券-宏观经济点评：降息周的市场悬念-250914,,,2025-09-14
华源证券-交通运输行业周报：快递提价弹性有望验证，油运运价持续上涨-250914,,看好,2025-09-14
东海证券-资产配置周报：关注FOMC会议与中美谈判，新一轮科技革命的风口-250914,,,2025-09-14
华福证券-【华福策略】市场状态高频数据库——9月第2周-250914,,,2025-09-15
华福证券-TMT多主题出现形态-250914,,,2025-09-14
开源证券-北交所策略专题报告：北交所机构化浪潮引领生态重构，“920代码”切换赋能市场活力-250914,,,2025-09-14
东吴证券-有色金属行业跟踪周报：通胀趋势上行而劳动力趋弱，联储降息节奏不改，黄金持续受益-250915,,增持,2025-09-15
开源证券-化工行业周报：2025年8月PPI环比持平，环氧氯丙烷供给偏紧，价格上行-250914,,看好,2025-09-14
国金证券-存款加速搬家-250907,,,2025-09-14
国信证券-公用环保行业202509第3期：新型储能规模化发展推进，新能源发电就近消纳电价机制完善-250914,,优于大市,2025-09-14
西南证券-医药行业周报（9.8~9.12）：持续关注海外行政令草案影响创新药板块情绪-250913,,,2025-09-14
太平洋证券-机械行业周报：固态电池产业化持续推进，利好设备端需求-250914,,看好,2025-09-15
开源证券-低空经济行业周报（第三十三期）：小鹏汇天“陆地航母”获颁中国企业首张海外有人驾驶航空器飞行证，时的科技与Autocraft签署350架eVTOL协议-250914,,看好,2025-09-14
华福证券-电力设备行业产业周跟踪：多部委政策发力全面支持双碳建设，海外算力建设加速提振AIDC板块-250914,,强于大市,2025-09-14
国信证券-估值周观察（9月第2期）：TMT领涨，前期主线延续-250914,,,2025-09-14
开源证券-建筑材料行业周报：绿色转型加速供给格局升级，积极布局建材机会-250914,,看好,2025-09-14
天风证券-建筑材料行业研究周报：重视反内卷推动下传统板块投资机会，继续推荐电子布高景气品种-250914,,强于大市,2025-09-14
