研报标题,摘要,评级,分享时间
开源证券-源杰科技-688498-公司深度报告：AI光提速时代的国产光芯片领军企业-250918,"国内光芯片领军企业，获主流客户认可，或深度受益于AIGC发展
　　公司致力成为国际一流的光电半导体芯片和技术服务供应商，从以电信市场为主逐步发展成国内领军的“电信市场+数通市场...",买入,2025-09-19
国金证券-耐用消费产业行业周报：节日在即期待服务消费景气，布局欧美耐用品出口机会-250921,,买入,2025-09-22
光大证券-机械行业周报2025年第38周：宇树开源重磅模型架构，工程机械需求持续复苏-250922,,买入,2025-09-22
光大证券-工程机械行业2025年8月月报：8月国内工程机械“淡季不淡”，非挖品类内销景气度显著复苏-250922,,买入,2025-09-22
国金证券-光伏行业专题：顶层支持+市场化淘汰+技术迭代有望推动供给改善-250919,,买入,2025-09-22
国金证券-基础化工行业反内卷专题：软约束和强管控并行，“统一大市场”推进尤为关键-250921,,买入,2025-09-22
国金证券-石油化工行业周报：宏观降息托底价格，关注短期地缘扰动-250920,,买入,2025-09-22
国金证券-建材行业点评：降息利好全球需求预期，推荐玻纤顺周期出海-250921,,买入,2025-09-22
国金证券-非银行金融行业周报：短期震荡不改基本面向好趋势，当前估值性价比显现，持续看好-250921,,买入,2025-09-22
国金证券-房地产行业周报：地产数据止跌回稳仍需发力，上海房产税新政落地-250920,,买入,2025-09-22
国金证券-基础化工行业周报：美联储降息落地，华鲁恒升TDI环评公示-250920,,买入,2025-09-22
国金证券-交通运输产业行业周报：8月顺丰业务量增速领跑，春秋航空RPK增速领跑-250921,,买入,2025-09-22
国金证券-机械行业研究周报：看好燃气轮机和农业机械-250921,,买入,2025-09-21
国金证券-医药健康行业周报：创新药板块静待BD落地，降息利好上游产业链-250920,,买入,2025-09-21
国金证券-电力设备与新能源行业研究：政策与订单催化全球氢能板块共振，同时继续推荐风电&固态-250921,,买入,2025-09-21
国金证券-公用事业及环保产业行业研究：26年容量补偿比例有望升级，优化火电收入结构-250921,,买入,2025-09-21
国金证券-计算机行业周报：国内大厂AI应用持续上新，关注世界模型最新进展-250921,,买入,2025-09-21
国金证券-食品饮料行业周报：白酒临近旺销，关注结构性景气配置-250920,,买入,2025-09-21
国金证券-具身智能行业研究周报：辅助驾驶征求意见发布，Figure完成10亿美金融资-250920,,买入,2025-09-21
国金证券-有色金属行业周报：降息预期进一步推升工业金属价格-250921,,买入,2025-09-21
国金证券-餐饮行业研究：餐饮行业步入复苏阶段，供给侧调改驱动利润上行-250920,,买入（首次）,2025-09-21
国金证券-农林牧渔行业周报：猪价持续探底推动产能去化，旺季看好牛价上涨-250921,,买入,2025-09-21
国金证券-非金属建材行业周观点：降息长期利好出海，继续推荐非洲板块-250921,,买入,2025-09-21
国金证券-通信行业研究周报：OCS市场关注度提升，华为发布超节点新产品-250921,,买入,2025-09-21
国金证券-电子行业周报：重点关注三季度业绩有望超预期方向-250921,,买入,2025-09-21
国金证券-耐用消费产业行业研究周报：节日在即期待服务消费景气，布局欧美耐用品三重周期叠加-250921,,买入,2025-09-21
国金证券-传媒互联网产业行业周报：美国TikTok达成基本框架后的影响-250921,,买入,2025-09-21
光大证券-电新公用环保行业周报：重点关注AIDC电源及前期滞涨板块-250921,,买入,2025-09-21
光大证券-汽车和汽车零部件行业跟踪报告：特斯拉Optimus V3量产渐近，智能驾驶辅助系统步入“强标”时代-250919,,买入,2025-09-19
华安证券-铂科新材-300811-25Q2业绩环比改善，ASIC产品放量可期-250918,,买入,2025-09-19
山西证券-天孚通信-300394-有源业务大幅增长，CPO项目持续推进-250919,,买入-A,2025-09-19
天风证券-浙能电力-600023-煤价下滑带动成本端显著改善，Q2盈利反转-250919,,买入,2025-09-19
国投证券-远光软件-002063-乘政策东风，以AI技术深度赋能能源电力行业-250918,,买入-A,2025-09-19
东海证券-拓普集团-601689-公司简评报告：2025Q2业绩环比改善，机器人、液冷开启新成长曲线-250916,,买入,2025-09-18
天风证券-昇兴股份-002752-完善客户结构，海外市场积极扩张-250918,,买入,2025-09-18
天风证券-新巨丰-301296-加强与纷美包装在业务、管理、技术等方面融合-250918,,买入,2025-09-18
太平洋证券-福斯特-603806-2025年中报点评：光伏业务承压，电子材料保持较高增速-250916,,买入,2025-09-18
东吴证券-海康威视-002415-主业与创新业务协同并进，编织智能物联生态网络-250918,,买入,2025-09-18
天风证券-可靠股份-301009-拓展产品品类，形成丰富的产品线梯队-250918,,买入,2025-09-18
东吴证券-嘉必优-688089-一主两翼，技术立命-250918,,买入（首次）,2025-09-18
华安证券-鲁西化工-000830-Q2业绩短期承压，新项目逐步投产成长可期-250916,,买入,2025-09-18
长城证券-聚辰股份-688123-25H1业绩同比稳健增长，SPD与高可靠性存储芯片持续放量-250918,,买入,2025-09-18
国金证券-梦百合-603313-经营拐点已显现，百合迎接新绽放-250917,,买入,2025-09-18
长城证券-兴业科技-002674-与苏州能斯达共同研发电子皮肤，助力公司开拓新应用领域-250918,,买入,2025-09-18
长城证券-安迪苏-600299-公司1H25蛋氨酸和维生素产品销量同比双增，关注公司长期发展-250918,,买入,2025-09-18
天风证券-通富微电-002156-景气度持续助力25H1净利高增长，高端工艺突破-250918,,买入,2025-09-18
西南证券-神州数码-000034-分销基本盘稳固，数云与自有品牌齐头并进-250915,,买入,2025-09-18
西南证券-同花顺-300033-市场景气度高增，业务板块共振向上-250915,,买入,2025-09-18
光大证券-旗滨集团-601636-跟踪点评报告：浮法玻璃量增价减，光伏玻璃产销量大幅增长-250918,,买入,2025-09-18
国投证券-盐津铺子-002847-魔芋强劲增长，费用优化驱动盈利高增-250918,,买入-A（首次）,2025-09-18
华福证券-陕西能源-001286-成长性煤电一体化企业，兼具分红潜力-250918,,买入（首次）,2025-09-18
国投证券-浩瀚深度-688292-短期业绩承压，长期看好AI驱动的数据服务-250918,,买入-A,2025-09-18
长城证券-通富微电-002156-二季度收入创新高，AMD业务放量驱动业绩高增-250918,,买入,2025-09-18
国投证券-朗新集团-300682-携手蚂蚁数科成立蚂蚁链信，剑指RWA和Web3-250918,,买入-A,2025-09-18
长城证券-汇成股份-688403-25H1盈利同比高增长，新扩产能陆续释放-250918,,买入,2025-09-18
东方证券-悦康药业-688658-2025年中报点评：业绩承压，小核酸布局加速推进-250918,,买入,2025-09-18
天风证券-淮北矿业-600985-低估值破净焦煤龙头，煤电化投产有望增厚业绩-250918,,买入（首次）,2025-09-18
开源证券-康龙化成-300759-公司信息更新报告：康龙绍兴通过FDA现场检查，质量体系接轨国际-250917,,买入,2025-09-18
中航证券-捷安高科-300845-仿真实训技术亮剑军博会，携手鲁班工坊彰显高定位-250917,,买入（首次）,2025-09-18
中航证券-大金重工-002487-“两海”战略先行者，海外潜能快速释放-250916,,买入（首次）,2025-09-18
中航证券-蓝思科技-300433-深耕果链享创新红利，锚定AI谋多元成长-250916,,买入（首次）,2025-09-18
国金证券-中国船舶-600150-“南北船”合并收官，全球龙头扬帆起航-250916,,买入,2025-09-18
东方证券-新致软件-688590-中报点评：收入增速有待恢复，期待AI驱动新一轮成长-250917,,买入,2025-09-18
太平洋证券-邦基科技-603151-2025年半年报点评：饲料主业快速增长，生猪养殖打开第二增长曲线-250915,,买入（首次）,2025-09-17
天风证券-硅宝科技-300019-热熔胶及工业胶业务快速增长，硅碳负极材料销量提升-250917,,买入,2025-09-17
东方证券-立讯精密-002475-通讯业务海外客户全面突破，长期成长潜力被低估-250917,,买入,2025-09-17
天风证券-亨通光电-600487-H1经营稳健期待H2加速，AI算力时代光通信布局领先-250917,,买入,2025-09-17
华安证券-颀中科技-688352-25Q2盈利能力大幅改善，非显示业务持续开拓-250917,,买入,2025-09-17
华源证券-吉电股份-000875-国电投氢基能源平台，发力绿色化工解决绿电消纳-250917,,买入（首次）,2025-09-17
国金证券-华勤技术-603296-智能硬件ODM巨头的进击与升华-250916,,买入（首次）,2025-09-17
长城证券-芭田股份-002170-2025半年报点评：小高寨磷矿产能释放，1H25公司业绩大幅提升-250917,,买入,2025-09-17
东吴证券-先导智能-300450-交付多条固态电池干法成膜设备，龙头强者恒强-250917,,买入,2025-09-17
长城证券-川恒股份-002895-2025半年报点评：1H25公司业绩明显增长，磷矿产能延续扩张态势-250917,,买入,2025-09-17
长城证券-联科科技-001207-公司1H25业绩稳步增长，高压导电屏蔽炭黑有望逐步放量-250917,,买入,2025-09-17
长城证券-森麒麟-002984-公司1H25业绩略有承压，看好摩洛哥工厂年内逐步放量-250917,,买入,2025-09-17
长城证券-北方华创-002371-25H1经营业绩同比快速增长，平台化效应加速显现-250917,,买入,2025-09-17
天风证券-润欣科技-300493-业绩稳健增长，技术创新与客户协作驱动未来发展-250917,,买入,2025-09-17
天风证券-伟测科技-688372-2025Q2业绩强劲增长，盈利能力稳步优化-250917,,买入,2025-09-17
长城证券-华勤技术-603296-25H1业绩超预期增长，数据业务持续高增-250917,,买入,2025-09-17
中邮证券-法拉电子-600563-新能源应用市场份额持续增长-250917,,买入,2025-09-17
长城证券-三环集团-300408-25H1业绩同比快速增长，高容MLCC实现批量出货-250917,,买入,2025-09-17
西南证券-欣旺达-300207-消费电池稳定盈利，动储电池出货量表现亮眼-250915,,买入（首次）,2025-09-17
中航证券-希荻微-688173-亏损幅度明显收窄，发力AI端侧深化布局-250915,,买入,2025-09-17
开源证券-合盛硅业-603260-公司信息更新报告：硅产业链龙头，或将充分受益于反内卷-250917,,买入,2025-09-17
太平洋证券-伯特利-603596-智驾L3时代的底盘XYZ智驾核心供应商-250916,,买入,2025-09-17
国金证券-基础化工行业：关税压力测试下胎企开始分化，下半年行业有望改善-250917,,买入,2025-09-17
天风证券-重庆啤酒-600132-Q2所得税率影响盈利水平，原材料红利延续-250917,,买入,2025-09-17
天风证券-中兴通讯-000063-AI驱动营收增长，深化“连接+算力”取得成效，持续看好算力布局赋能增长-250917,,买入,2025-09-17
长城证券-巨化股份-600160-公司1H25业绩同比高增，看好制冷剂行业长景气周期及公司新兴产品布局-250917,,买入,2025-09-17
浦银国际-扬杰科技-300373-收购贝特电子增厚短中长期业绩增长空间-250916,,买入,2025-09-17
开源证券-龙佰集团-002601-公司信息更新报告：钛白粉价格有望企稳反弹，两矿整合持续推进-250917,,买入,2025-09-17
长城证券-利尔化学-002258-公司1H25业绩同比高增，看好农化行业景气度触底回升-250917,,买入,2025-09-17
华安证券-精智达-688627-半导体设备订单再下一城，技术持续突破把握国产存储扩产时代机遇-250916,,买入,2025-09-17
山西证券-中际旭创-300308-1.6T上量将进一步提升盈利，光模块全球最佳交付者地位不变-250917,,买入-A,2025-09-17
华安证券-鼎龙股份-300054-Q2盈利能力持续提升，新业务布局打开成长空间-250917,,买入,2025-09-17
华源证券-康冠科技-001308-中期分红彰显经营信心，持续强化AI布局-250917,,买入,2025-09-17
东方证券-九州通-600998-2025年中报点评：经营稳健向上，加快转型升级-250917,,买入,2025-09-17
东方证券-诺唯赞-688105-2025年中报点评：业绩承压，新品及海外蓄势突破-250916,,买入,2025-09-17
国金证券-基础化工行业点评：再提统一大市场，反内卷仍将是关注重点-250915,,买入,2025-09-16
天风证券-麦加芯彩-603062-上半年业绩同比高增，船舶涂料实现销售突破-250916,,买入,2025-09-16
天风证券-农业银行-601288-农业银行的故事：股票篇-250916,,买入,2025-09-16
东方证券-青岛啤酒-600600-盈利能力再提升，结构升级仍在途中-250916,,买入,2025-09-16
天风证券-江瀚新材-603281-25Q2受行业景气影响产销小幅走弱，毛利率环比修复-250916,,买入,2025-09-16
华源证券-中宠股份-002891-顶尖制造品质的“能力土壤”上，正长出“品牌之树”-250916,,买入（首次）,2025-09-16
光大证券-精工钢构-600496-跟踪点评报告：25H1钢结构销量同比快速增长，现金流收现比同比改善-250916,,买入,2025-09-16
华金证券-泽宇智能-301179-发力电力AI领域研发，参建国网项目提升行业地位-250915,,买入（首次）,2025-09-16
国金证券-机械行业磁悬浮制冷压缩机：制冷系统核心设备，AIDC催化景气度上行-250915,,买入,2025-09-16
华金证券-沃特股份-002886-业绩显著增长，项目建设和研发逐步落地，深化高分子新材料平台战略-250914,,买入（首次）,2025-09-16
天风证券-青岛啤酒-600600-中高档销量比重增长，成本优化驱动盈利提升-250916,,买入,2025-09-16
华西证券-煌上煌-002695-主业利润改善，收购立兴进军冻干食品-250915,,买入（首次）,2025-09-16
长城证券-阿科力-603722-聚醚胺行业处于底部，公司业绩短期承压，看好COC产品未来逐步放量-250916,,买入,2025-09-16
西南证券-中国汽研-601965-全领域资质筑壁垒，多赛道布局拓增长-250910,,买入（首次）,2025-09-16
长城证券-东材科技-601208-新产能放量推动1H25业绩稳健增长，看好公司电子材料领域布局-250916,,买入,2025-09-16
长城证券-联化科技-002250-公司1H25业绩超市场预期，看好公司业绩底部向上，逐步修复-250916,,买入,2025-09-16
长城证券-金发科技-600143-2025年半年报点评：改性塑料板块引领公司增长，新材料板块发展潜力大，推动产业链协同一体化-250916,,买入,2025-09-16
长城证券-泰和新材-002254-氨纶价格低迷，公司业绩短期承压，关注芳纶涂覆隔膜产业化进程-250916,,买入,2025-09-16
长城证券-赛轮轮胎-601058-原材料成本上升，公司业绩略有承压，看好公司产能建设与爬坡-250916,,买入,2025-09-16
长城证券-亚钾国际-000893-公司氯化钾量价齐升，看好公司钾肥产能扩张-250916,,买入,2025-09-16
开源证券-铁流股份-603926-中小盘首次覆盖报告：精密制造能力显著，长期成长天花板高企-250915,,买入（首次）,2025-09-16
国金证券-医药健康行业研究：特应性皮炎专题报告，掘金百亿AD蓝海，现有疗法仍可优化，双抗药物有望破局-250916,,买入,2025-09-16
西南证券-金山办公-688111-业绩稳中有进，AI引领智能办公新时代-250914,,买入,2025-09-16
江海证券-路斯股份-832419-2025年中报点评：国外增长明显，国内双品牌战略丰富产品矩阵-250916,,买入,2025-09-16
中原证券-中原高速-600020-2025年中报点评：高速公路运营业务经营稳健，多元业务协同发展-250916,,买入（首次）,2025-09-16
东吴证券-鼎智科技-873593-现金收购精密齿轮标的赛仑特51%股权，完善“精密传动+智能驱动”全栈能力-250916,,买入,2025-09-16
山西证券-博威合金-601137-AI算力发展提振新材料产品需求，美国新能源产能有序推进-250916,,买入-A（首次）,2025-09-16
国金证券-医药健康行业：掘金百亿AD蓝海，现有疗法仍可优化，双抗药物有望破局-250916,,买入,2025-09-16
天风证券-宝新能源-000690-煤价下滑推高机组盈利，未来装机增长弹性可观-250916,,买入,2025-09-16
国金证券-博众精工-688097-3C设备翘楚，受益于消费电子新周期和新能源业务放量-250915,,买入（首次）,2025-09-16
天风证券-电投能源-002128-基本面维持平稳，静待白音华煤电资产收购落地-250916,,买入,2025-09-16
华西证券-TCL科技-000100-投建8.6代印刷OLED产线，抢占产业升级战略制高点-250914,,买入,2025-09-16
光大证券-机械行业周报2025年第37周（2025.9.8~2025.9.14）：智平方达成1000台具身智能机器人战略合作，工程机械需求持续复苏-250916,,买入,2025-09-16
华安证券-麦澜德-688273-生殖康复持续高增长，积极布局脑机接口-250916,,买入,2025-09-16
天风证券-申能股份-600642-火电板块支撑业绩，新能源装机规模持续扩张-250916,,买入,2025-09-16
国投证券-彩讯股份-300634-重点发力AI及算力，战略投资布局量子计算-250916,,买入-A,2025-09-16
东方证券-铂科新材-300811-中报点评：芯片电感业务加速，AI领域成长或更陡峭-250916,,买入,2025-09-16
国投证券-口子窖-603589-二季度深度调整，中高档白酒承压-250916,,买入-A（首次）,2025-09-16
西南证券-阳光电源-300274-盈利能力稳定，光储龙头持续受益于行业成长-250915,,买入,2025-09-16
光大证券-拓邦股份-002139-跟踪报告之二：收入持续增长，成长空间广阔-250916,,买入,2025-09-16
国投证券-迎驾贡酒-603198-Q2需求承压，主动调整良性发展-250916,,买入-A（首次）,2025-09-16
山西证券-朗新集团-300682-携手蚂蚁集团，共创绿色资产通证化平台-250916,,买入-B,2025-09-16
天风证券-甘源食品-002991-收入降幅环比收窄，利润仍有承压-250916,,买入,2025-09-16
天风证券-通合科技-300491-博物通达，迎AI时代机遇-250916,,买入（首次）,2025-09-16
山西证券-汉得信息-300170-毛利率持续改善，AI业务收入贡献逐渐体现-250916,,买入-A（首次）,2025-09-16
国投证券-扬杰科技-300373-拟现金收购贝特电子，横向拓展业务版图-250916,,买入-A,2025-09-16
长城证券-荣盛石化-002493-2025半年报点评：公司业绩短期承压，持续拓展产业链和深化国际合作-250916,,买入,2025-09-16
国金证券-非银行金融行业研究周报：券商基金代销保有规模市占率持续提升，优势巩固未来可期-250914,,买入,2025-09-16
东吴证券-龙净环保-600388-矿山绿电投资加速，聚焦西藏与海外优质自发自用项目-250915,,买入,2025-09-16
东吴证券-久远银海-002777-2025年半年报点评：经营质量改善，AI+持续赋能-250915,,买入,2025-09-15
东吴证券-博瑞医药-688166-创新管线进展点评：BGM0504片剂中美均进入I期临床，在研管线顺利推进-250915,,买入,2025-09-15
太平洋证券-卡莱特-301391-业绩恢复增长，积极转型AI-250915,,买入,2025-09-15
东方证券-楚江新材-002171-天鸟产能规模显著提升，新业务拓展顺利，看好长期增长空间-250915,,买入,2025-09-15
国投证券-今世缘-603369-25Q2释放压力寻求长期高质量成长-250915,,买入-A,2025-09-15
光大证券-奥来德-688378-动态跟踪：携手OLED龙头京东方，设备及材料层面全方位合作-250915,,买入,2025-09-15
华鑫证券-天承科技-688603-公司事件点评报告：认购产业基金加强半导体布局，AIPCB实现头部客户突破-250915,,买入,2025-09-15
华鑫证券-君亭酒店-301073-公司事件点评报告：竞争加剧业绩承压，持续关注门店爬坡-250915,,买入,2025-09-15
开源证券-华宝新能-301327-公司信息更新报告：发布全新激励计划聚焦营收增长，关注2026年移动家储新品放量-250915,,买入,2025-09-15
天风证券-立高食品-300973-渠道升级加速，稀奶油驱动成长-250915,,买入,2025-09-15
天风证券-百润股份-002568-渠道轻装上阵，期待H2潜在弹性表现-250915,,买入,2025-09-15
东方证券-TCL科技-000100-拟建设8.6代印刷OLED项目，把握OLED中大尺寸应用机遇-250915,,买入,2025-09-15
天风证券-安井食品-603345-产品创新驱动增长，渠道定制化加速渗透，静待旺季反弹-250915,,买入,2025-09-15
长城证券-华恒生物-688639-2025年半年报点评：公司推进“生物+AI”战略，构建多维产品体系-250915,,买入,2025-09-15
华鑫证券-百润股份-002568-公司事件点评报告：预调酒销售承压，威士忌加速布局-250915,,买入,2025-09-15
中原证券-浙江鼎力-603338-2025年中报点评：业绩超出预期，海外收入高增长带动公司逆势增长-250915,,买入（首次）,2025-09-15
中原证券-平高电气-600312-中报点评：中报业绩表现稳健，盈利能力提升-250915,,买入（首次）,2025-09-15
华源证券-华勤技术-603296-全球智能硬件ODM头部厂商，AI驱动多业务协同发展-250915,,买入（首次）,2025-09-15
中邮证券-北方华创-002371-集成电路装备高增长，战略并购驱动全链技术协同-250915,,买入,2025-09-15
华鑫证券-玲珑轮胎-601966-公司事件点评报告：轮胎产销高增，盈利能力短期承压-250915,,买入,2025-09-15
江海证券-水羊股份-300740-2025年中报点评：高端自有品牌持续增长，盈利能力提升-250915,,买入,2025-09-15
华鑫证券-祥源文旅-600576-公司事件点评报告：核心主业精耕不辍，多元布局持续赋能-250915,,买入,2025-09-15
华鑫证券-西麦食品-002956-公司事件点评报告：发力药食同源赛道，深化多元渠道布局-250914,,买入,2025-09-15
长城证券-佰维存储-688525-Q2业绩环比逐步改善，布局AI端侧技术与产品-250915,,买入,2025-09-15
开源证券-华立科技-301011-公司首次覆盖报告：游戏游艺设备龙头，乘动漫IP“谷子”之风再启航-250915,,买入（首次）,2025-09-15
中邮证券-安琪酵母-600298-国内外双轮驱动，格局改善与成长动能兼具-250915,,买入,2025-09-15
国投证券-舍得酒业-600702-经营业绩边际改善，盈利能力回升-250915,,买入-A（首次）,2025-09-15
财信证券-捷佳伟创-300724-业绩持续高增，关注钙钛矿及半导体设备进展-250910,,买入,2025-09-15
天风证券-信立泰-002294-两款高血压药物如期获批上市，多条管线有望迎来收获期-250915,,买入,2025-09-15
天风证券-共创草坪-605099-海外持续成长国内潜力可期-250915,,买入,2025-09-15
天风证券-盐津铺子-002847-收入稳健增长，扣非表现优秀-250915,,买入,2025-09-15
天风证券-恒瑞医药-600276-2025H1创新药进入快速放量阶段，国际化贡献利润持续增长-250915,,买入,2025-09-15
中航证券-慧辰股份-688500-首次覆盖：乘“AI智能体”东风，抢滩企业智能决策新蓝海-250912,,买入（首次）,2025-09-15
天风证券-水星家纺-603365-大单品联动效应逐步显现-250915,,买入,2025-09-15
国金证券-建材新材料行业点评：全球半导体资本开支上行，洁净室出海怎么看？-250914,,买入,2025-09-14
天风证券-雄韬股份-002733-全球LFP锂电UPS龙头，充分受益AI+铅改锂-250914,,买入（首次）,2025-09-14
光大证券-电新公用环保行业周报：电改政策密集出台，核心在于托底及稳预期-250914,,买入,2025-09-14
东吴证券-半导体设备行业深度：AI芯片快速发展，看好国产算力带动后道测试&先进封装设备需求-250921,,,2025-09-21
东吴证券-电力设备行业跟踪周报：储能和锂电需求旺盛、人形和固态加速迭代-250922,,增持,2025-09-22
国金证券-A股策略周报：真正的牛市还未开始-250921,,,2025-09-21
民生证券-电子行业点评：端侧AI迎来拐点，重视供应链低位机遇-250921,,推荐,2025-09-22
华西证券-混沌时刻-250922,,,2025-09-22
民生证券-机械行业一周解一惑系列：AI驱动PCB设备需求提升-250921,,推荐,2025-09-21
慧博智能投研-硫化物固态电池行业深度：技术路线、发展现状、发展趋势及相关公司深度梳理-250922,,,2025-09-22
民生证券-电子行业点评：AI驱动存储升级，eSSD有望加速渗透-250921,,推荐,2025-09-22
慧博智能投研-固态电池负极行业深度：行业背景、材料体系、路线进展及相关公司深度梳理-250922,,,2025-09-22
天风证券-计算机行业：从中美差异，看TO B Agent破局时点-250922,,强于大市,2025-09-22
东吴证券-AI智能车行业：AI智能车时代是【产品为王】-250921,,,2025-09-21
太平洋证券-电力设备及新能源行业新能源+AI周报（第26期20250914~20250920）：固态电池进展超预期，重视储能等领域的高成长-250921,,看好,2025-09-21
粤开证券-【粤开宏观】迈向中等发达国家：“十四五”经济回顾与“十五五”经济增长目标测算-250921,,,2025-09-21
东吴证券-医药生物行业跟踪周报：美降息利于CXO复苏，重点推荐药明康德、皓元医药等-250921,,增持,2025-09-21
华西证券-通信行业：详解华为超节点集群与其组网形式-250921,,推荐,2025-09-22
天风证券-海外经济跟踪周报：降息落地，美股再创新高-250921,,,2025-09-21
慧博智能投研-机构周策略：机构观点及行业配置-250921,,,2025-09-21
天风证券-机器人行业研究周报：新兴产业，Figure估值达390亿美元、科技部推动人形机器人加速应用落地，重视奥比中光、柯力传感！-250921,,强于大市,2025-09-21
天风证券-微观流动性跟踪：牛市杠杆资金的偏好-250921,,,2025-09-21
华安证券-策略研究周度报告：行业轮动后的市场结构将如何变化？-250921,,,2025-09-21
东吴证券-宏观深度报告：多资产系列报告（一），如何看待股债收益相关性？-250921,,,2025-09-21
东吴证券-海外周报：美联储降息后，市场交易逻辑将如何转变？-250921,,,2025-09-21
财通证券-国防军工行业：巴沙签署防御协议，军贸战略价值重估-250921,,看好,2025-09-21
华鑫证券-医药行业周报：把握结构性机会，优中选优-250921,,推荐,2025-09-21
财通证券-计算机行业投资策略周报：坚定国产AI芯片主线信心-250921,,看好,2025-09-21
东方证券-策略周报：震荡调整期，继续关注高端制造和周期红利-250922,,,2025-09-22
中原证券-一周要闻与投资参考-250921,,,2025-09-21
国元证券-IP衍生品行业研究之集换式卡牌：轻量化IP载体撬动百亿市场，全链条布局构筑壁垒-250922,,推荐,2025-09-22
西南证券-机器人行业周报：华为云公布具身智能R2C协议，Figure再获超10亿美元融资-250921,,强于大市,2025-09-22
国金证券-以旧换新政策退坡后遗症-250921,,,2025-09-21
长城证券-投资策略研究：周观点，无惧市场波动，慢牛仍在进行-250922,,,2025-09-22
五矿证券-如何看待8月经济-250922,,,2025-09-22
华福证券-产业经济周观点：高波策略承压，看好顺周期红利-250921,,,2025-09-21
中航证券-军工行业周报：中长期逻辑下的坚持与收获-250920,,增持,2025-09-22
东吴证券-宏观量化经济指数周报：基数走高下商品消费和地产销售同比增速或继续承压-250921,,,2025-09-21
华源证券-北交所消费服务产业跟踪第三十二期：国庆假期旅游预订呈现良好势头，关注北交所旅游相关标的-250921,,,2025-09-21
东吴证券-商贸零售行业跟踪周报：十一中秋假期出行高峰，景区公司天气梳理-250921,,增持,2025-09-22
开源证券-机械设备行业周报：Figure 390亿美金估值和马斯克“万亿美金薪酬计划”的背后，全球资本对机器人定价-250921,,看好,2025-09-21
长城证券-通信行业周报：OCS市场乘AI东风而起，海内外量子计算领域布局加速，看好相关产业链投资机会-250922,,强于大市,2025-09-22
东吴证券-汽车行业周观点：9月第2周乘用车环比+4.9%，继续看好汽车板块-250921,,,2025-09-21
中航证券-轮动或将扩散-250920,,,2025-09-22
东吴证券-大化工行业原油周报：美联储降息落地，油价小幅上升-250921,,,2025-09-21
国金证券-国际关系动态报告：国金地缘政治周观察|复盘5月以来中美经贸谈判动态-250921,,,2025-09-22
华鑫证券-有色金属行业周报：美联储重启降息，利好贵金属+铜铝-250921,,推荐,2025-09-21
长城证券-投资策略研究：预防式降息周期开启，科技震荡中趋势仍然可期——周度策略行业配置观点-250922,,,2025-09-22
光大证券-医药生物行业跨市场周报：首项脑机接口医疗器械行业标准落地，建议关注脑机接口相关标的-250922,,增持,2025-09-22
国信证券-人工智能行业周报（25年第38周）：阿里开源深度研究Agent模型Deep Research，美团首款Agent“小美”公测-250922,,优于大市,2025-09-22
华西证券-海外周报：《关于扩服务消费的若干政策措施》发布，文旅部发放超3.3亿元消费补贴-250921,,,2025-09-22
东方金诚-9月LPR报价保持不变符合市场预期，四季度有可能下调-250922,,,2025-09-22
华源证券-大能源行业2025年第38周周报：8月原煤产量续减，全年供需格局有望大幅改善-250921,,看好,2025-09-21
东吴证券-公用事业行业跟踪周报：广东136号文正式发布，藏粤直流特高压开工-250922,,增持,2025-09-22
东吴证券-策略周评：政策与企业创新并进，AI内部高低切-250922,,,2025-09-22
华福证券-军工行业本周观点：调整已基本结束-250921,,强于大市,2025-09-21
五矿证券-美联储降息对市场的影响——美联储9月会议点评-250922,,,2025-09-22
国金证券-AI行业周观察：关注美光AI SSD增速，Meta聚焦AI眼镜-250921,,,2025-09-21
国信证券-电力设备新能源行业锂电产业链双周评（9月第2期）：电池供给侧结构性改革有望持续深化，电池报价小幅上扬-250921,,优于大市,2025-09-21
国元证券-人形机器人行业产业周报：Figure融资超10亿美元，关注特斯拉人形机器人进展-250922,,推荐,2025-09-22
开源证券-非银金融行业周报：券商3季报增速或进一步扩张，调整带来布局机会-250921,,看好,2025-09-21
西南证券-医药行业周报：关注创新药械和AI医疗底部个股-250920,,,2025-09-22
东吴证券-策略点评：美国降息落地，后续看什么？——港股&海外周观察-250922,,,2025-09-22
华福证券-海外市场周观察：如何看待美联储降息25BP？-250922,,,2025-09-22
中邮证券-高频数据跟踪：焦煤螺纹钢价格上涨，SCFI指数加速下行-250922,,,2025-09-22
太平洋证券-长风破浪会有时-250922,,,2025-09-22
国信证券-电力设备新能源行业：AIDC电力设备/电网产业链双周度跟踪（9月第2期）-250922,,优于大市,2025-09-22
民生证券-交通运输行业2025年8月快递数据点评：快递反内卷成效显著，8月圆通和申通单票收入环比分别涨7分和9分-250921,,推荐,2025-09-21
太平洋证券-机械行业周报：人形机器人近期催化密集，关注Q4产业进展-250921,,看好,2025-09-22
财通证券-机械设备行业：韩国SK On计划2029年全固态电池量产-250922,,看好,2025-09-22
东吴证券-环保行业跟踪周报：生态环境部举行“高质量完成‘十四五’规划”发布会，“双碳”政策持续推进-250922,,增持,2025-09-22
国元证券-半导体与半导体生产设备行业周报：英伟达投资50亿美元入股英特尔，三星HBM3e通过英伟达验证-250922,,推荐,2025-09-22
东海证券-电子行业周报：华为公布昇腾AI芯片及鲲鹏CPU路线图，英伟达拟50亿美元投资英特尔-250922,,标配,2025-09-22
