研报标题,摘要,评级,分享时间
华安证券-华菱钢铁-000932-品类结构优化，盈利能力修复-250926,"主要观点：
　　华菱钢铁发布2025年半年报
　　华菱钢铁2025年上半年实现营收630.92亿元，同比-16.93%；实现归母净利润17.48亿元，同比+31.31%。单Q2...",买入,2025-09-26
开源证券-焦作万方-000612-公司首次覆盖报告：锦江集团入主，助力公司实现一体化腾飞-250925,"锦江集团入主，助力公司实现一体化腾飞
　　焦作万方扎根焦作，拥有42万吨合规电解铝产能指标，其中35万吨产能在焦作市运行，另外7万吨产能于2024年10月出租给宁夏宁创，收取指...",买入（首次）,2025-09-26
太平洋证券-百合股份-603102-客户结构变化影响盈利表现，外延并购高成长标的-250923,事件：近期公司发布2025年半年报，2025H1公司实现收入4.20亿元，同比+2.06%，实现归母净利润0.72亿元，同比-13.37%。其中2025Q2实现收入2.13亿元...,买入（首次）,2025-09-26
东吴证券-当升科技-300073-三元构筑盈利基石，固态材料实现关键卡位-250926,事件：当升科技在投资者关系活动中介绍了公司在固态锂电正极材料、富锂锰基材料、固态电解质、三元材料、钴酸锂产品、磷酸（锰）铁锂业务以及国际市场开发等方面的进展。其中，公司固态锂电...,买入,2025-09-26
国金证券-家电行业周报：8月家电出口保持韧性，新兴市场保持稳健增长-250927,,买入,2025-09-28
国金证券-非金属建材行业周观点：提示重视玻纤龙头、玻璃龙头的回购公告-250928,,买入,2025-09-28
国金证券-轻工造纸行业周报：关注短期回调的潮玩&烟草，传统轻工布局性价比逐步显现-250928,,买入,2025-09-28
国金证券-食品饮料行业周报：飞天茅台批价回升，推荐白酒底部配置-250927,,买入,2025-09-28
国金证券-电子行业周报：阿里发布128卡超节点，摩尔线程过会，继续看好AI算力硬件-250928,,买入,2025-09-28
国金证券-家电行业周报：8月家电出口保持韧性，新兴地区维持稳健增长-250927,,买入,2025-09-28
国金证券-非银金融行业周报：三季报业绩预计表现较好，关注三季报行情-250928,,买入,2025-09-28
国金证券-非银行金融行业周报：三季报业绩预计表现较好，关注三季报行情-250928,,买入,2025-09-28
国金证券-通信行业周报：英伟达向OpenAI投资千亿美元，阿里宣布3800亿AI基建计划-250928,,买入,2025-09-28
国金证券-纺织品和服装行业周报：年内降息预期再提利好出口链；FILA加码中网看好垂类赛道发展-250928,,买入,2025-09-28
国金证券-电力设备与新能源行业周报：能源革命下半场聚焦非电领域脱碳，绿氢氨醇从主题走向主线-250928,,买入,2025-09-28
国金证券-农林牧渔行业周报：猪价旺季不旺，关注节后补库情况-250928,,买入,2025-09-28
国金证券-具身智能行业周报：Robotaxi加速出海，智元开源GO~1大模型-250927,,买入,2025-09-28
国金证券-有色金属行业周报：自由港铜矿超预期减产，看好铜板块机会-250928,,买入,2025-09-28
国金证券-计算机行业周报：海内外AI基模差距收敛，看好国内AI应用落地-250928,,买入,2025-09-28
国金证券-传媒互联网产业行业周报：关注国庆假期的变化，看多澳门度假娱乐&OTA&游戏-250927,,买入,2025-09-28
国金证券-交通运输产业行业周报：本周BDI环比上涨，白云机场拟与中免成立免税品公司-250927,,买入,2025-09-28
国金证券-房地产行业周报：新一线城市谋划新政，上海“好房子”新规落地-250928,,买入,2025-09-28
国金证券-商贸零售行业周报：持续推荐顺周期餐饮，建议关注AI+零售方向-250927,,买入,2025-09-28
国金证券-公用事业及环保产业行业周报：8月全国光伏、风电累计装机分别同比+48.5%/+22.1%-250927,,买入,2025-09-28
国金证券-医药健康行业周报：创新药趋势向上无惧关税，四季度静待BD-250927,,买入,2025-09-28
国金证券-机械行业周报：看好燃气轮机、可控核聚变和粮仓机器人-250927,,买入,2025-09-28
国金证券-基础化工行业周报：石化化工行业稳增长方案印发，建议关注三季报业绩较佳公司-250926,,买入,2025-09-28
国金证券-石油化工行业周报：地缘冲突推动油价反弹-250926,,买入,2025-09-28
国金证券-基础化工行业深度研究：贸易冲突下孕育新机，全球化布局胎企再迎黄金发展期-250926,,买入,2025-09-27
国金证券-光伏行业9月月度跟踪：价格延续涨势，9月招标量随电价方案出台显著回暖-250926,,买入,2025-09-27
国金证券-基础化工行业：稳增长方案出台，坚持四大抓手，石化、煤化工依然重点关注-250926,,买入,2025-09-27
国金证券-医药健康行业：前蘑布局小核酸黄金赛道，把握“技术突破+商业兑现双主线-250925,,买入,2025-09-26
国金证券-医药健康行业：前瞻布局小核酸黄金赛道，把握“技术突破+商业兑现”双主线-250925,,买入,2025-09-26
华鑫证券-生益科技-600183-公司事件点评报告：高频高速覆铜板领军企业，受益于终端AI服务器旺盛需求-250925,,买入（首次）,2025-09-25
国金证券-恩华药业-002262-自研新药报产迎破局，创新步入收获期-250922,,买入（首次）,2025-09-25
中航证券-协鑫能科-002015-能源服务快速放量，新能源RWA打造新增长引擎-250922,,买入,2025-09-25
中航证券-四川九洲-000801-2025年中报点评：军民空管装备领军企业，积极布局低空经济新赛道-250919,,买入,2025-09-25
东方证券-春立医疗-688236-2025年中报点评：集采影响出清，业绩拐点已至-250925,,买入,2025-09-25
东方证券-一心堂-002727-2025年中报点评：业绩承压，推进多元化改革-250925,,买入,2025-09-25
华鑫证券-广合科技-001389-公司事件点评报告：深耕服务器用PCB，有望受益于下游AI算力高景气度-250925,,买入（首次）,2025-09-25
华鑫证券-仕佳光子-688313-公司动态研究报告：净利润显著高增，有源、无源产品多场景协同发展-250925,,买入（首次）,2025-09-25
国金证券-工程机械行业：降息周期已至，看好全球工程机械需求共振复苏-250924,,买入,2025-09-25
开源证券-道通科技-688208-公司信息更新报告：斩获北美双冠，出海前景可期-250925,,买入,2025-09-25
开源证券-前沿生物-688221-公司首次覆盖报告：前瞻布局小核酸打开成长空间，HIV用药稳增长-250925,,买入（首次）,2025-09-25
华西证券-福晶科技-002222-三大业务稳健发展，至期光子打造长期增长新动力-250925,,买入（首次）,2025-09-25
华安证券-三环集团-300408-MLCC基本盘稳固，SOFC打造增长新引擎-250925,,买入,2025-09-25
天风证券-麦加芯彩-603062-取得中国船级社认可证书，船舶涂料业务持续推进-250925,,买入,2025-09-25
华安证券-中微公司-688012-核心设备持续高增，研发驱动成效显著-250924,,买入,2025-09-25
华安证券-圣邦股份-300661-泛工业需求回暖，持续丰富产品矩阵-250924,,买入,2025-09-25
国金证券-基础化工行业：3D打印，消费级需求方兴未艾，重点关注高性价比PLA耗材-250924,,买入,2025-09-25
光大证券-格力电器-000651-动态跟踪报告：股息率超7%彰显价值底蕴-250925,,买入,2025-09-25
华安证券-北方华创-002371-加快新品研发整合，平台优势不断增强-250924,,买入,2025-09-25
华鑫证券-华锐精密-688059-公司动态研究报告：高端刀具国产替代加速，研发突破打开成长空间-250925,,买入（首次）,2025-09-25
华鑫证券-雷赛智能-002979-公司动态研究报告：技术突破与战略协同并举，智能化浪潮中实现持续增长-250925,,买入（首次）,2025-09-25
西南证券-东宏股份-603856-“双线”战略驱动强劲，智慧管网全链布局-250923,,买入（首次）,2025-09-25
东莞证券-恒瑞医药-600276-事件点评：出海步伐不断加速-250925,,买入,2025-09-25
华安证券-华大智造-688114-2025Q2业绩季度环比改善，装机量快速提升-250925,,买入,2025-09-25
中邮证券-南芯科技-688484-车规新品发布-250925,,买入,2025-09-25
天风证券-同仁堂-600085-收入表现稳健，毛利率有望逐步修复-250925,,买入,2025-09-25
太平洋证券-保利发展-600048-2025年中报点评：营收业绩短期承压，融资渠道畅通-250924,,买入,2025-09-24
国金证券-基础化工行业点评：粘胶长丝，龙头企业停产改造，短期或将影响旺季供需格局-250922,,买入,2025-09-24
华鑫证券-宏华数科-688789-公司动态研究报告：业绩稳健增长，研发与全球扩张双轮驱动-250924,,买入（首次）,2025-09-24
华鑫证券-炬光科技-688167-公司事件点评报告：Q2利润实现扭亏为盈，光通信、消费电子双成长赛道打开新空间-250924,,买入,2025-09-24
华鑫证券-长春高新-000661-公司事件点评报告：合作引入脱敏管线，自主研发布局肿瘤方向-250924,,买入,2025-09-24
华鑫证券-拓斯达-300607-公司动态研究报告：核心技术突破驱动业绩增长，新兴市场拓展打造新增长极-250924,,买入（首次）,2025-09-24
光大证券-机械行业海关总署出口月报（十五）：8月对美出口降温趋势延续，工程机械品类出口保持高景气度-250924,,买入,2025-09-24
太平洋证券-蜂助手-301382-身处智能化蓝海，不断打开成长空间-250923,,买入,2025-09-24
天风证券-长春高新-000661-与ALK合作，有望开启中国脱敏新时代-250924,,买入,2025-09-24
中邮证券-艾为电子-688798-AW86501BDC新品发布，助力CGM新未来-250924,,买入,2025-09-24
西南证券-长安汽车-000625-新能源放量，全球化与智能化打开新空间-250924,,买入（首次）,2025-09-24
山西证券-福莱特-601865-光伏玻璃供需格局改善，公司盈利能力有望修复-250924,,买入-A,2025-09-24
东方证券-佰仁医疗-688198-2025年中报点评：业绩亮眼，研发成果有序落地-250924,,买入,2025-09-24
中原证券-仕佳光子-688313-中报点评：净利润高速增长，AI带动光通信产品需求扩容-250924,,买入,2025-09-24
华安证券-盛美上海-688082-2025年上半年业绩持续成长，成为半导体设备平台型公司-250924,,买入,2025-09-24
中原证券-润泽科技-300442-中报点评：大规模数据中心集中交付，智算服务高速增长-250924,,买入,2025-09-24
东方证券-普门科技-688389-2025年中报点评：海外稳健发展，国内短期承压-250924,,买入,2025-09-24
天风证券-晋控煤业-601001-煤炭业务稳健发展，产能增量可期-250924,,买入（首次）,2025-09-24
国投证券-物产环能-603071-煤炭贸易短期承压，热电联产稳步发展-250924,,买入-A（首次）,2025-09-24
西南证券-壹连科技-301631-电连接组件增长稳健，下游应用领域不断打开-250921,,买入（首次）,2025-09-24
中邮证券-晶盛机电-300316-碳化硅驱动新增长-250924,,买入,2025-09-24
中邮证券-瑞迈特-301367-境外业务快速推进，耗材占比持续增长-250924,,买入,2025-09-24
华鑫证券-溯联股份-301397-公司事件点评报告：传统主业相对稳健，液冷业务持续推进-250923,,买入,2025-09-24
国金证券-中泰股份-300435-国内深冷潮头立，出海爆发欲试锋-250923,,买入,2025-09-24
东吴证券-唯捷创芯-688153-射频产业深度变革加速，技术突破与市场拓展显著-250923,,买入,2025-09-23
东吴证券-卓胜微-300782-L~PAMiD国产替代提速，成长空间加速释放-250923,,买入,2025-09-23
太平洋证券-天秦装备-300922-深耕装备防护领域，受益弹药产业链高景气-250923,,买入,2025-09-23
国金证券-信息技术产业行业月报：AI上游持续景气，关注原生多模态背景下的商业化机会-250923,,买入,2025-09-23
东方证券-沪农商行-601825-25H1财报点评：营收增速改善，资产质量平稳-250923,,买入,2025-09-23
天风证券-东阿阿胶-000423-现金流改善，外延拓展步伐持续推进-250923,,买入,2025-09-23
华源证券-上海谊众-688091-紫杉醇胶束有望加速放量，PD1三抗提供较大向上弹性-250923,,买入（首次）,2025-09-23
天风证券-润泽科技-300442-机柜规模快速扩张下半年有望业绩加速，IDC+液冷+AIDC领先！-250923,,买入,2025-09-23
华西证券-水晶光电-002273-一站式光学解决方案专家，AR打造增长新引擎-250923,,买入（首次）,2025-09-23
西南证券-全志科技-300458-专注SoC+技术领先，多点布局静待绽放-250922,,买入（首次）,2025-09-23
中邮证券-中芯国际-688981-拟收购中芯北方少数股权，盈利能力逐步增强-250923,,买入,2025-09-23
西南证券-瑞芯微-603893-各线高速增长，拥抱AIoT 2.0新时代-250922,,买入（首次）,2025-09-23
太平洋证券-澜起科技-688008-深度报告：全球内存接口芯片龙头，AI运力芯片构筑增长新曲线-250919,,买入,2025-09-23
财通证券-无锡振华-605319-加快新能源转型，业绩快速增长-250923,,买入（首次）,2025-09-23
天风证券-联芸科技-688449-高壁垒“存储大脑”主控赛道龙头，AIoT芯片带动第二增长曲线-250923,,买入（首次）,2025-09-23
中邮证券-乐鑫科技-688018-助力多产业数字化转型提速-250923,,买入,2025-09-23
光大证券-盟科药业-688373-定增事件公告点评：海鲸药业十亿元定增控股，助力研发销售生产全链条-250923,,买入,2025-09-23
华鑫证券-华辰装备-300809-公司动态研究报告：轧辊磨床国产替代提速，新兴市场拓展构筑新增长曲线-250923,,买入（首次）,2025-09-23
东海证券-巨星科技-002444-公司简评报告：破局而立，走向全球-250923,,买入（首次）,2025-09-23
华安证券-艾迪药业-688488-HIV全病程覆盖，长效预防针剂即将IND-250922,,买入,2025-09-23
华安证券-伟思医疗-688580-2025Q2业绩符合预期，盈利能力提升-250923,,买入,2025-09-23
华安证券-联影医疗-688271-2025Q2收入提速，市场竞争力持续提升-250922,,买入,2025-09-23
中邮证券-美好医疗-301363-产能转移业绩短期承压，公司第二、第三增长点有望逐步兑现-250923,,买入,2025-09-23
山西证券-广和通-300638-AI stack深化布局，具身智能和智能座舱是增长主力-250923,,买入,2025-09-23
国金证券-申菱环境-301018-垂直一体化温控解决商，数据中心+电力行业双轮驱动-250923,,买入（首次）,2025-09-23
中邮证券-华虹公司-688347-拟并购华力微五厂，特色工艺协同发展-250923,,买入,2025-09-23
山西证券-大全能源-688303-财务稳健资金储备充裕，战略性减产缓解市场供给压力-250923,,买入-B,2025-09-23
开源证券-天士力-600535-公司信息更新报告：普佑克斩获AIS溶栓新适应症，核心单品价值凸显-250923,,买入,2025-09-23
华西证券-开润股份-300577-进一步收购嘉乐20%股权至81%，增厚业绩-250922,,买入,2025-09-22
华安证券-龙迅股份-688486-25Q2营收稳健增长，期待车载业务放量-250922,,买入,2025-09-22
华福证券-德业股份-605117-Q2业绩符合预期，工商储放量明显-250922,,买入,2025-09-22
交银国际-中微公司-688012-刻蚀设备优势明显，产品进一步多元化，首予买入-250922,,买入（首次）,2025-09-22
华源证券-东方电气-600875-毛利率和费用率改善，今年有望迎交付高峰-250922,,买入,2025-09-22
华西证券-致尚科技-301486-深耕精密制造，“光+算”布局开新篇-250922,,买入（首次）,2025-09-22
天风证券-中天科技-600522-Q2业绩拐点或现，新业务向AI布局紧抓行业浪潮-250922,,买入,2025-09-22
长城证券-盛美上海-688082-半导体设备需求持续强劲，25H1净利润同比高增-250922,,买入,2025-09-22
山西证券-中恒电气-002364-设立合资公司推进海外HVDC产品市场开拓，长期增长空间打开-250922,,买入-B,2025-09-22
天风证券-亿联网络-300628-Q2业绩短期承压，市场竞争力依旧稳固-250922,,买入,2025-09-22
光大证券-机械行业周报2025年第38周：宇树开源重磅模型架构，工程机械需求持续复苏-250922,,买入,2025-09-22
开源证券-欧陆通-300870-公司首次覆盖报告：AI高密化发展，国产高功率服务器电源龙头崛起-250922,,买入（首次）,2025-09-22
光大证券-工程机械行业2025年8月月报：8月国内工程机械“淡季不淡”，非挖品类内销景气度显著复苏-250922,,买入,2025-09-22
山西证券-百利天恒-688506-EGFR×HER3 ADC有望成为肿瘤基石药物，HER2 ADC展现BIC潜力-250922,,买入-B（首次）,2025-09-22
天风证券-创源股份-300703-拟回购股份+参与成立产业基金，期待业务加速-250922,,买入,2025-09-22
国金证券-光伏行业专题：顶层支持+市场化淘汰+技术迭代有望推动供给改善-250919,,买入,2025-09-22
华源证券-国投电力-600886-蓄水奠定业绩增量，煤电度电利润稳健-250922,,买入,2025-09-22
国投证券-汉得信息-300170-经营稳步向好，数据融合+AI驱动成效显现-250922,,买入-A,2025-09-22
国投证券-海天味业-603288-经营业绩稳定增长，毛利率显著提升-250922,,买入-A（首次）,2025-09-22
中邮证券-芯原股份-688521-拟并购芯来科技，补足优质CPU IP-250922,,买入,2025-09-22
天风证券-比音勒芬-002832-持续推进高端化、国际化及年轻化-250922,,买入,2025-09-22
国金证券-基础化工行业反内卷专题：软约束和强管控并行，“统一大市场”推进尤为关键-250921,,买入,2025-09-22
华安证券-汉朔科技-301275-全球化布局的智慧零售平台型公司-250918,,买入（首次）,2025-09-22
东吴证券-高伟达-300465-银行IT小巨人，Agent开辟第二成长曲线-250922,,买入（首次）,2025-09-22
财通证券-上海家化-600315-多品牌焕新升级，强变革稳拓增长-250921,,买入,2025-09-22
东方证券-上汽集团-600104-自主及海外销量均实现环比增长，期待新车上市表现-250922,,买入,2025-09-22
国金证券-恒林股份-603661-跨境电商业务亮眼，25Q2盈利端已现边际修复-250919,,买入,2025-09-22
国金证券-石油化工行业周报：宏观降息托底价格，关注短期地缘扰动-250920,,买入,2025-09-22
国金证券-建材行业点评：降息利好全球需求预期，推荐玻纤顺周期出海-250921,,买入,2025-09-22
国金证券-非银行金融行业周报：短期震荡不改基本面向好趋势，当前估值性价比显现，持续看好-250921,,买入,2025-09-22
国金证券-房地产行业周报：地产数据止跌回稳仍需发力，上海房产税新政落地-250920,,买入,2025-09-22
国金证券-基础化工行业周报：美联储降息落地，华鲁恒升TDI环评公示-250920,,买入,2025-09-22
国金证券-交通运输产业行业周报：8月顺丰业务量增速领跑，春秋航空RPK增速领跑-250921,,买入,2025-09-22
国金证券-九号公司-689009-智慧移动无界，电动驭享未来-250919,,买入（首次）,2025-09-22
国金证券-机械行业研究周报：看好燃气轮机和农业机械-250921,,买入,2025-09-21
国金证券-医药健康行业周报：创新药板块静待BD落地，降息利好上游产业链-250920,,买入,2025-09-21
国金证券-电力设备与新能源行业研究：政策与订单催化全球氢能板块共振，同时继续推荐风电&固态-250921,,买入,2025-09-21
国金证券-公用事业及环保产业行业研究：26年容量补偿比例有望升级，优化火电收入结构-250921,,买入,2025-09-21
国金证券-计算机行业周报：国内大厂AI应用持续上新，关注世界模型最新进展-250921,,买入,2025-09-21
国金证券-大洋电机-002249-公司深度研究：电机领军企业“轻装上阵”，机器人+SOFC重塑估值-250919,,买入（首次）,2025-09-21
国金证券-食品饮料行业周报：白酒临近旺销，关注结构性景气配置-250920,,买入,2025-09-21
国金证券-具身智能行业研究周报：辅助驾驶征求意见发布，Figure完成10亿美金融资-250920,,买入,2025-09-21
国金证券-有色金属行业周报：降息预期进一步推升工业金属价格-250921,,买入,2025-09-21
国金证券-餐饮行业研究：餐饮行业步入复苏阶段，供给侧调改驱动利润上行-250920,,买入（首次）,2025-09-21
国金证券-农林牧渔行业周报：猪价持续探底推动产能去化，旺季看好牛价上涨-250921,,买入,2025-09-21
国金证券-非金属建材行业周观点：降息长期利好出海，继续推荐非洲板块-250921,,买入,2025-09-21
国金证券-通信行业研究周报：OCS市场关注度提升，华为发布超节点新产品-250921,,买入,2025-09-21
国金证券-电子行业周报：重点关注三季度业绩有望超预期方向-250921,,买入,2025-09-21
国金证券-耐用消费产业行业研究周报：节日在即期待服务消费景气，布局欧美耐用品三重周期叠加-250921,,买入,2025-09-21
国金证券-传媒互联网产业行业周报：美国TikTok达成基本框架后的影响-250921,,买入,2025-09-21
光大证券-电新公用环保行业周报：重点关注AIDC电源及前期滞涨板块-250921,,买入,2025-09-21
天风证券-半导体行业专题研究：AI存储革命已至，“以存代算”开启存储新纪元-250926,,强于大市,2025-09-28
华金证券-固态电池行业系列报告：锂金属负极-250925,,领先大市,2025-09-28
东吴证券-电力设备行业跟踪周报：储能需求旺盛锂电排产超预期、风电深远海有期待-250928,,增持,2025-09-28
天风证券-丝杠行业专题：行星滚柱丝杠赋能汽车线控底盘-250927,,强于大市,2025-09-28
光大证券-“十五五”规划系列报告一：“十五五”规划的三条主线、五个猜想-250928,,,2025-09-28
天风证券-光刻机投资图谱：产业赛道与主题投资风向标-250928,,,2025-09-28
国金证券-工业企业利润超预期-250928,,,2025-09-29
天风证券-策略专题：牛市中如何度过颠簸期？-250927,,,2025-09-28
国金证券-A股策略周报：为牛市换挡-250928,,,2025-09-28
国投证券-电子行业深度分析：光学与AI迭代助力智能眼镜，下一代智能终端加速普及-250928,,领先大市-A,2025-09-28
天风证券-A股策略周思考：国庆假期，持币Or持股？-250928,,,2025-09-28
天风证券-通信行业研究周报：人工智能巨头陆续公布重大进展，积极看好AI产业链投资机会-250927,,强于大市,2025-09-28
国信证券-通信行业专题报告：数据中心互联技术专题五，液冷—智算中心散热核心技术-250929,,优于大市,2025-09-29
慧博智能投研-机构周策略：机构观点及行业配置-250928,,,2025-09-28
东吴证券-汽车行业周观点：9月第3周乘用车环比+12.9%，继续看好汽车板块-250929,,,2025-09-29
中国信通院-AI行业时代高品质全光算力专线研究报告（2025年）-250929,,,2025-09-29
国信证券-化工行业·数据中心及AI服务器液冷冷却液行业分析框架-250929,,优于大市,2025-09-29
东方证券-机械设备行业：人形机器人进入量产前夕，国内外景气度共振——机器人产业跟踪-250928,,看好,2025-09-28
民生证券-计算机行业周报：从云栖大会看互联网大厂云AI战略趋势-250928,,推荐,2025-09-28
东吴证券-海外周报：国庆假期海外市场前瞻-250928,,,2025-09-28
慧博智能投研-模拟芯片行业深度：发展现状、下游应用、国产替代、产业链及相关公司深度梳理-250929,,,2025-09-29
中航证券-策略点评：四季度A股或将呈现“N”型震荡上行，科技和“反内卷”双轮驱动-250927,,,2025-09-28
爱建证券-碳陶制动盘行业深度报告：碳陶制动盘，高端标配，自主向上-250928,,强于大市,2025-09-28
开源证券-北交所策略专题报告：钛，正在崛起的“第三金属”，降本与需求共振迎接黄金时代-250928,,,2025-09-28
华福证券-基础化工行业新材料周报：摩尔线程科创板IPO成功过会，又一跨界半导体材料重大资产重组-250928,,强于大市,2025-09-28
开源证券-中小盘周报：“并购六条”一周年，创新驱动，科技领航-250928,,,2025-09-28
天风证券-黄金专题报告：黄金百年复盘及分析框架-250927,,,2025-09-28
慧博智能投研-人形机器人之丝杠行业深度：行业现状、市场空间、产业链及相关企业深度梳理-250929,,,2025-09-29
天风证券-金属与材料行业研究周报：铜，Grasberg影响定量，强化矿紧逻辑-250928,,强于大市,2025-09-28
天风证券-海外经济跟踪周报：息预期回落，关税升级-250928,,,2025-09-28
世纪证券-宏观周报（9月第4周）：利润改善持续性需进一步观察-250929,,,2025-09-29
开源证券-2025年8月工业企业利润点评：工业企业盈利水平明显改善，持续去库存-250928,,,2025-09-28
东吴证券-北交所定期报告：小米17系列首销火爆，北证迎配置良机-250928,,,2025-09-28
华源证券-大能源行业2025年第39周周报：8月新能源新增装机续降，非电利用有望助绿氢氨醇获政策进一步支持-250928,,看好,2025-09-28
东吴证券-建筑材料行业跟踪周报：建材稳增长政策落地，反内卷力度有望强化-250928,,增持,2025-09-28
东方证券-策略周报：继续聚焦高端制造-250928,,,2025-09-28
华安证券-电力设备行业周报：独立储能需求旺盛，海风项目稳步推进-250927,,增持,2025-09-28
光大证券-铜行业周报：自由港削减2025、2026年产量指引，10~12月国内空调排产环比改善-250928,,增持,2025-09-28
开源证券-氟化工行业周报：萤石行情持续复苏、制冷剂继续向上，印度对我国HFCs制冷剂发起反倾销调查-250928,,看好,2025-09-28
开源证券-北交所策略专题报告：北交所“9.24”新政一周年，专精特新领涨，估值弹性兑现，生态跃迁开启-250928,,,2025-09-28
国信证券-估值周观察（9月第4期）：电力设备与半导体拔估值延续-250929,,,2025-09-29
东方证券-电子行业系统组装：AI服务器升级的新驱动力-250928,,看好,2025-09-28
爱建证券-机械设备行业可控核聚变产业数据跟踪（一）：优先布局磁体系统供应商，把握CFEDR中长期机遇-250928,,强于大市,2025-09-28
东兴证券-铯铷行业深度（I）：上游矿端及原料供给显现强垄断性寡头特征-250926,,看好,2025-09-29
东吴证券-宏观量化经济指数周报：9月以来基建实物工作量边际回暖-250928,,,2025-09-29
天风证券-建筑装饰行业研究周报：洁净室板块再迎利好，重视三季报超预期标的-250928,,强于大市,2025-09-28
国投证券-环保及公用事业行业周报：IMO净零法案即将提交，绿色甲醇有望迎来快速发展-250928,,领先大市-A,2025-09-28
天风证券-基础化工行业：石化化工稳增长工作方案发布，强调高质量发展-250928,,中性,2025-09-28
华安证券-月度报告：百炼金精，越辩愈明-250928,,,2025-09-28
华源证券-北交所科技成长产业跟踪第四十五期：SK 海力士、Intel正加速引进ASML EUV光刻机，关注北交所光刻机产业链标的-250928,,,2025-09-28
华宝证券-策略周报：节前波动有所放大，持股还是持币过节？-250929,,,2025-09-29
开源证券-煤炭行业周报：动力煤700元之上和焦煤大涨，煤炭布局稳扎稳打-250928,,看好,2025-09-28
华西证券-海外周报：国内首个新疆文旅动漫IP上线，沈白高铁正式开通运营-250928,,,2025-09-28
中航证券-军工行业周报：舰载机首次电磁弹射起飞展示，核聚变“国家队”首次公开亮相-250927,,增持,2025-09-28
天风证券-农林牧渔行业2025年第39周周报：行业养殖进入亏损，重视生猪板块预期差！-250928,,强于大市,2025-09-28
东方证券-国防军工行业周报：我国装备先进性不断提高，商用发动机自主可控需求进一步加强-250929,,看好,2025-09-29
天风证券-建筑材料行业研究周报：建材稳增长方案出台，继续推荐反内卷+出海+高端电子布投资机会-250928,,强于大市,2025-09-28
财通证券-宏观专题报告：基数支撑工业盈利-250928,,,2025-09-28
国信证券-汽车和汽车零部件行业汽车智能化月报系列（二十八）：地平线合作哈啰加速Robotaxi商业化落地，禾赛科技于香港交易所上市-250928,,优于大市,2025-09-28
开源证券-社会服务行业周报：Tiktok首次全球黑五定档，TOPTOY申请港股上市-250928,,看好,2025-09-28
国金证券-AI行业周观察：AI驱动美光业绩高增长，阿里发布系列新模型-250928,,,2025-09-28
东吴证券-商贸零售行业跟踪周报：潮玩集合店第一品牌——TOPTOY正式递交港股上市申请，附招股书拆解-250929,,增持,2025-09-29
财通证券-固态电池设备行业周报：四部门联合推进能源装备高质量发展-250928,,看好,2025-09-29
光大证券-医药生物行业跨市场周报：巨头加码验证减肥药赛道价值，看好产业链黄金发展期-250929,,增持,2025-09-29
中邮证券-PPI改善动能放缓与出口压力下的经济韧性-250929,,,2025-09-29
华鑫证券-传媒行业动态研究报告：平台备战双十一，各美护品牌积极参与-250928,,推荐（首次）,2025-09-28
华源证券-有色金属行业大宗金属周报：供给端扰动频发，铜价有望迎来上行周期-250928,,看好,2025-09-28
东海证券-资产配置周报：以质换量，带动工业企业利润回升-250928,,,2025-09-28
华源证券-医药行业周报信立泰：全面布局CKM管线，创新出海加速推进-250928,,看好,2025-09-28
开源证券-建筑材料行业周报：建材行业稳增长方案出台，积极布局建材机会-250928,,看好,2025-09-28
爱建证券-电子行业人工智能月度跟踪：CPO&CPC有望开启新一轮成长周期-250929,,,2025-09-29
华源证券-传媒互联网行业周报：关注团播专业化、精品化发展趋势-250929,,看好,2025-09-29
国信证券-银行业资产质量十五年：上市银行不良出清与拨备压力观察-250929,,优于大市,2025-09-29
华鑫证券-食品饮料行业周报：双节白酒持续磨底，关注高景气赛道机会-250929,,推荐,2025-09-29
开源证券-传媒行业周报：加码布局游戏及AI应用-250928,,看好,2025-09-28
国元证券-人形机器人行业产业周报：宇树H2将推出新品，新时达人形机器人于海尔工厂完成部署-250929,,推荐,2025-09-29
华源证券-交通运输行业周报（2025年9月22日~2025年9月28日）：国庆中秋假期出行有望迎来景气-250929,,看好,2025-09-29
金元证券-电子行业碳化硅赋能AI产业：从芯片封装到数据中心的核心材料变革-250928,,增持,2025-09-29
开源证券-商贸零售行业周报：吉宏股份预告高增长，关注三季度高景气赛道公司-250928,,看好,2025-09-28
慧博智能投研-人形机器人之传感器行业深度：驱动因素、细分领域、市场规模及相关公司深度梳理-250929,,,2025-09-29
华源证券-汽车行业双周报：特斯拉FSD V14发布在即，智驾范式或再迎跃迁-250928,,看好,2025-09-28
西南证券-机器人行业周报：阿里巴巴与英伟达达成Physical AI合作，工博会展示多家人形机器人-250928,,强于大市,2025-09-29
华安证券-基础化工行业周报：石化化工行业稳增长方案出台，平煤神马与河南能源拟战略重组-250928,,增持,2025-09-28
天风证券-物流行业：供应链物流，流量变现，第二成长曲线-250929,,强于大市（首次）,2025-09-29
世纪证券-TMT行业周报（9月第4周）：国内外算力建设提速-250929,,,2025-09-29
中邮证券-自免行业报告（一）：双靶协同拓展治疗边界，重视TSLP类双抗迭代潜力-250929,,强大于市,2025-09-29
华龙证券-计算机行业周报：阿里发布多项技术更新，全球AI基建加码-250928,,推荐,2025-09-29
华福证券-海外市场周观察：如何看待美股回调？-250929,,,2025-09-29
国信证券-ESG热点周聚焦（9月第4期）：中国制定首个绝对减排目标-250928,,,2025-09-28
