研报标题,摘要,评级,分享时间
长城证券-盛美上海-688082-半导体设备需求持续强劲，25H1净利润同比高增-250922,事件：公司发布2025年半年报，2025年上半年公司实现营收32.65亿元，同比+35.83%；实现归母净利润6.96亿元，同比+56.99%；实现扣非净利润6.74亿元，同比...,买入,2025-09-22
长城证券-京仪装备-688652-25H1业绩同比稳健增长，产能扩张蓄力未来发展-250922,事件：公司发布2025年半年报，25H1公司实现营收7.35亿元，同比+45.38%；实现归母净利润0.90亿元，同比+12.84%；实现扣非净利润0.75亿元，同比+26.2...,增持,2025-09-22
长城证券-精智达-688627-Q2盈利环比显著改善，半导体测试业务高增长-250922,事件：公司发布2025年半年报，25H1公司实现营收4.44亿元，同比+22.68%；实现归母净利润0.31亿元，同比-19.94%；实现扣非净利润0.27亿元，同比-11.7...,增持,2025-09-22
国金证券-基础化工行业点评：粘胶长丝，龙头企业停产改造，短期或将影响旺季供需格局-250922,,买入,2025-09-24
光大证券-机械行业海关总署出口月报（十五）：8月对美出口降温趋势延续，工程机械品类出口保持高景气度-250924,,买入,2025-09-24
国金证券-信息技术产业行业月报：AI上游持续景气，关注原生多模态背景下的商业化机会-250923,,买入,2025-09-23
山西证券-中恒电气-002364-设立合资公司推进海外HVDC产品市场开拓，长期增长空间打开-250922,,买入-B,2025-09-22
天风证券-亿联网络-300628-Q2业绩短期承压，市场竞争力依旧稳固-250922,,买入,2025-09-22
光大证券-机械行业周报2025年第38周：宇树开源重磅模型架构，工程机械需求持续复苏-250922,,买入,2025-09-22
开源证券-欧陆通-300870-公司首次覆盖报告：AI高密化发展，国产高功率服务器电源龙头崛起-250922,,买入（首次）,2025-09-22
光大证券-工程机械行业2025年8月月报：8月国内工程机械“淡季不淡”，非挖品类内销景气度显著复苏-250922,,买入,2025-09-22
山西证券-百利天恒-688506-EGFR×HER3 ADC有望成为肿瘤基石药物，HER2 ADC展现BIC潜力-250922,,买入-B（首次）,2025-09-22
天风证券-创源股份-300703-拟回购股份+参与成立产业基金，期待业务加速-250922,,买入,2025-09-22
国金证券-光伏行业专题：顶层支持+市场化淘汰+技术迭代有望推动供给改善-250919,,买入,2025-09-22
华源证券-国投电力-600886-蓄水奠定业绩增量，煤电度电利润稳健-250922,,买入,2025-09-22
国投证券-汉得信息-300170-经营稳步向好，数据融合+AI驱动成效显现-250922,,买入-A,2025-09-22
国投证券-海天味业-603288-经营业绩稳定增长，毛利率显著提升-250922,,买入-A（首次）,2025-09-22
中邮证券-芯原股份-688521-拟并购芯来科技，补足优质CPU IP-250922,,买入,2025-09-22
天风证券-比音勒芬-002832-持续推进高端化、国际化及年轻化-250922,,买入,2025-09-22
国金证券-基础化工行业反内卷专题：软约束和强管控并行，“统一大市场”推进尤为关键-250921,,买入,2025-09-22
华安证券-汉朔科技-301275-全球化布局的智慧零售平台型公司-250918,,买入（首次）,2025-09-22
东吴证券-高伟达-300465-银行IT小巨人，Agent开辟第二成长曲线-250922,,买入（首次）,2025-09-22
财通证券-上海家化-600315-多品牌焕新升级，强变革稳拓增长-250921,,买入,2025-09-22
东方证券-上汽集团-600104-自主及海外销量均实现环比增长，期待新车上市表现-250922,,买入,2025-09-22
国金证券-恒林股份-603661-跨境电商业务亮眼，25Q2盈利端已现边际修复-250919,,买入,2025-09-22
国金证券-石油化工行业周报：宏观降息托底价格，关注短期地缘扰动-250920,,买入,2025-09-22
国金证券-建材行业点评：降息利好全球需求预期，推荐玻纤顺周期出海-250921,,买入,2025-09-22
国金证券-非银行金融行业周报：短期震荡不改基本面向好趋势，当前估值性价比显现，持续看好-250921,,买入,2025-09-22
国金证券-房地产行业周报：地产数据止跌回稳仍需发力，上海房产税新政落地-250920,,买入,2025-09-22
国金证券-基础化工行业周报：美联储降息落地，华鲁恒升TDI环评公示-250920,,买入,2025-09-22
国金证券-交通运输产业行业周报：8月顺丰业务量增速领跑，春秋航空RPK增速领跑-250921,,买入,2025-09-22
国金证券-九号公司-689009-智慧移动无界，电动驭享未来-250919,,买入（首次）,2025-09-22
国金证券-机械行业研究周报：看好燃气轮机和农业机械-250921,,买入,2025-09-21
国金证券-医药健康行业周报：创新药板块静待BD落地，降息利好上游产业链-250920,,买入,2025-09-21
国金证券-电力设备与新能源行业研究：政策与订单催化全球氢能板块共振，同时继续推荐风电&固态-250921,,买入,2025-09-21
国金证券-公用事业及环保产业行业研究：26年容量补偿比例有望升级，优化火电收入结构-250921,,买入,2025-09-21
国金证券-计算机行业周报：国内大厂AI应用持续上新，关注世界模型最新进展-250921,,买入,2025-09-21
国金证券-大洋电机-002249-公司深度研究：电机领军企业“轻装上阵”，机器人+SOFC重塑估值-250919,,买入（首次）,2025-09-21
国金证券-食品饮料行业周报：白酒临近旺销，关注结构性景气配置-250920,,买入,2025-09-21
国金证券-具身智能行业研究周报：辅助驾驶征求意见发布，Figure完成10亿美金融资-250920,,买入,2025-09-21
国金证券-有色金属行业周报：降息预期进一步推升工业金属价格-250921,,买入,2025-09-21
国金证券-餐饮行业研究：餐饮行业步入复苏阶段，供给侧调改驱动利润上行-250920,,买入（首次）,2025-09-21
国金证券-农林牧渔行业周报：猪价持续探底推动产能去化，旺季看好牛价上涨-250921,,买入,2025-09-21
国金证券-非金属建材行业周观点：降息长期利好出海，继续推荐非洲板块-250921,,买入,2025-09-21
国金证券-通信行业研究周报：OCS市场关注度提升，华为发布超节点新产品-250921,,买入,2025-09-21
国金证券-电子行业周报：重点关注三季度业绩有望超预期方向-250921,,买入,2025-09-21
国金证券-耐用消费产业行业研究周报：节日在即期待服务消费景气，布局欧美耐用品三重周期叠加-250921,,买入,2025-09-21
国金证券-传媒互联网产业行业周报：美国TikTok达成基本框架后的影响-250921,,买入,2025-09-21
光大证券-电新公用环保行业周报：重点关注AIDC电源及前期滞涨板块-250921,,买入,2025-09-21
东方证券-伊利股份-600887-有望受益奶价趋势反转，多元化业务发展强劲-250921,,买入,2025-09-21
华西证券-齐心集团-002301-股东结构稳定，多业务向好筑造未来成长-250921,,买入,2025-09-21
天风证券-嘉益股份-301004-行业竞争要素正逐步变化-250921,,买入,2025-09-21
天风证券-深信服-300454-打造私有化部署的AI全栈能力-250921,,买入,2025-09-21
天风证券-鲁泰A-000726-积极应对国内外多变环境-250921,,买入,2025-09-21
东方证券-盛德鑫泰-300881-2025年半年报点评：毛利短期回落盈利承压，高端产品驱动成长可期-250921,,买入,2025-09-21
东方证券-久立特材-002318-2025年半年报点评：盈利保持高增速，高端产品仍可期-250921,,买入,2025-09-21
东方证券-紫金矿业-601899-2025年半年报点评：铜金业务有望延续量价齐升，分拆上市或将推动价值重估-250921,,买入,2025-09-21
天风证券-匠心家居-301061-保持高质量稀缺成长-250920,,买入,2025-09-20
天风证券-华旺科技-605377-积极应对内外部变化-250920,,买入,2025-09-20
东吴证券-北摩高科-002985-专注刹车系统平台型公司，民用拓展空间广阔可期-250920,,买入（首次）,2025-09-20
华鑫证券-诺普信-002215-公司事件点评报告：生鲜消费转型升级，品牌渠道双轮驱动-250919,,买入（首次）,2025-09-20
东吴证券-巨星科技-002444-中国手工具出海龙头，供应链国际化构筑核心壁垒-250920,,买入（首次）,2025-09-20
东吴证券-星源卓镁-301398-半固态工艺先行者，镁合金应用趋势下受益链第一梯队-250918,,买入（首次）,2025-09-20
天风证券-兖矿能源-600188-盈利有望受量价双重驱动，H股高股息属性凸显-250920,,买入,2025-09-20
天风证券-甬矽电子-688362-行业回暖驱动营收高增，先进封装布局助力盈利改善-250920,,买入,2025-09-20
华福证券-天齐锂业-002466-2025中报点评：成本优势对冲锂价压力，期待矿端扩产放量-250920,,买入,2025-09-20
东吴证券-信维通信-300136-传统业务基本盘稳健，卫星与汽车业务构筑新成长曲线-250919,,买入,2025-09-19
长城证券-晶丰明源-688368-25H1利润同比扭亏为盈，高性能计算产品线打开增量空间-250919,,买入,2025-09-19
长城证券-华海清科-688120-25H1业绩稳健增长，CMP先进封装占比提升-250919,,买入,2025-09-19
长城证券-甬矽电子-688362-先进封装驱动业绩增长，多领域布局打开成长空间-250919,,买入,2025-09-19
天风证券-华东医药-000963-创新动能释放业绩增量，运营质效稳步提升-250919,,买入,2025-09-19
长城证券-华虹公司-688347-25H1营收同比快速增长，并购华力微有望进一步加强产业协同-250919,,买入,2025-09-19
天风证券-裕同科技-002831-成长扎实稳健-250919,,买入,2025-09-19
长城证券-金禾实业-002597-2025半年报点评：1H25公司业绩同比提升，多领域在建项目持续推进，打开长期发展空间-250919,,买入,2025-09-19
东方证券-益丰药房-603939-2025年中报点评：精细运营盈利优化，新零售增长可期-250919,,买入,2025-09-19
东方证券-百洋医药-301015-2025年中报点评：产品结构优化，创新转型提速-250919,,买入,2025-09-19
财通证券-伯特利-603596-制动为基品类扩张，海外提供重要增量-250919,,买入（首次）,2025-09-19
中邮证券-唯捷创芯-688153-拐点已至-250919,,买入,2025-09-19
光大证券-汽车和汽车零部件行业跟踪报告：特斯拉Optimus V3量产渐近，智能驾驶辅助系统步入“强标”时代-250919,,买入,2025-09-19
江海证券-昊志机电-300503-国内中高端机床核心零部件制造领域领先企业，人形发展形成第二成长曲线-250919,,买入（首次）,2025-09-19
山西证券-新易盛-300502-二季度收入环比大幅增长，高端产品上量利好盈利能力-250919,,买入,2025-09-19
西南证券-神驰机电-603109-双轮驱动稳基盘，储能、机器人开新局-250910,,买入（首次）,2025-09-19
天风证券-九典制药-300705-公司经营稳健，拓展外用制剂管线+加速创新药转型-250919,,买入,2025-09-19
国投证券-伊利股份-600887-奶粉冷饮高速增长，盈利边际改善-250919,,买入-A（首次）,2025-09-19
开源证券-源杰科技-688498-公司深度报告：AI光提速时代的国产光芯片领军企业-250918,,买入,2025-09-19
华安证券-铂科新材-300811-25Q2业绩环比改善，ASIC产品放量可期-250918,,买入,2025-09-19
山西证券-天孚通信-300394-有源业务大幅增长，CPO项目持续推进-250919,,买入-A,2025-09-19
天风证券-浙能电力-600023-煤价下滑带动成本端显著改善，Q2盈利反转-250919,,买入,2025-09-19
国投证券-远光软件-002063-乘政策东风，以AI技术深度赋能能源电力行业-250918,,买入-A,2025-09-19
东海证券-拓普集团-601689-公司简评报告：2025Q2业绩环比改善，机器人、液冷开启新成长曲线-250916,,买入,2025-09-18
天风证券-昇兴股份-002752-完善客户结构，海外市场积极扩张-250918,,买入,2025-09-18
天风证券-新巨丰-301296-加强与纷美包装在业务、管理、技术等方面融合-250918,,买入,2025-09-18
太平洋证券-福斯特-603806-2025年中报点评：光伏业务承压，电子材料保持较高增速-250916,,买入,2025-09-18
东吴证券-海康威视-002415-主业与创新业务协同并进，编织智能物联生态网络-250918,,买入,2025-09-18
天风证券-可靠股份-301009-拓展产品品类，形成丰富的产品线梯队-250918,,买入,2025-09-18
东吴证券-嘉必优-688089-一主两翼，技术立命-250918,,买入（首次）,2025-09-18
华安证券-鲁西化工-000830-Q2业绩短期承压，新项目逐步投产成长可期-250916,,买入,2025-09-18
长城证券-聚辰股份-688123-25H1业绩同比稳健增长，SPD与高可靠性存储芯片持续放量-250918,,买入,2025-09-18
国金证券-梦百合-603313-经营拐点已显现，百合迎接新绽放-250917,,买入,2025-09-18
长城证券-兴业科技-002674-与苏州能斯达共同研发电子皮肤，助力公司开拓新应用领域-250918,,买入,2025-09-18
长城证券-安迪苏-600299-公司1H25蛋氨酸和维生素产品销量同比双增，关注公司长期发展-250918,,买入,2025-09-18
天风证券-通富微电-002156-景气度持续助力25H1净利高增长，高端工艺突破-250918,,买入,2025-09-18
西南证券-神州数码-000034-分销基本盘稳固，数云与自有品牌齐头并进-250915,,买入,2025-09-18
西南证券-同花顺-300033-市场景气度高增，业务板块共振向上-250915,,买入,2025-09-18
光大证券-旗滨集团-601636-跟踪点评报告：浮法玻璃量增价减，光伏玻璃产销量大幅增长-250918,,买入,2025-09-18
国投证券-盐津铺子-002847-魔芋强劲增长，费用优化驱动盈利高增-250918,,买入-A（首次）,2025-09-18
华福证券-陕西能源-001286-成长性煤电一体化企业，兼具分红潜力-250918,,买入（首次）,2025-09-18
国投证券-浩瀚深度-688292-短期业绩承压，长期看好AI驱动的数据服务-250918,,买入-A,2025-09-18
长城证券-通富微电-002156-二季度收入创新高，AMD业务放量驱动业绩高增-250918,,买入,2025-09-18
国投证券-朗新集团-300682-携手蚂蚁数科成立蚂蚁链信，剑指RWA和Web3-250918,,买入-A,2025-09-18
长城证券-汇成股份-688403-25H1盈利同比高增长，新扩产能陆续释放-250918,,买入,2025-09-18
东方证券-悦康药业-688658-2025年中报点评：业绩承压，小核酸布局加速推进-250918,,买入,2025-09-18
天风证券-淮北矿业-600985-低估值破净焦煤龙头，煤电化投产有望增厚业绩-250918,,买入（首次）,2025-09-18
开源证券-康龙化成-300759-公司信息更新报告：康龙绍兴通过FDA现场检查，质量体系接轨国际-250917,,买入,2025-09-18
中航证券-捷安高科-300845-仿真实训技术亮剑军博会，携手鲁班工坊彰显高定位-250917,,买入（首次）,2025-09-18
中航证券-大金重工-002487-“两海”战略先行者，海外潜能快速释放-250916,,买入（首次）,2025-09-18
中航证券-蓝思科技-300433-深耕果链享创新红利，锚定AI谋多元成长-250916,,买入（首次）,2025-09-18
国金证券-中国船舶-600150-“南北船”合并收官，全球龙头扬帆起航-250916,,买入,2025-09-18
东方证券-新致软件-688590-中报点评：收入增速有待恢复，期待AI驱动新一轮成长-250917,,买入,2025-09-18
太平洋证券-邦基科技-603151-2025年半年报点评：饲料主业快速增长，生猪养殖打开第二增长曲线-250915,,买入（首次）,2025-09-17
天风证券-硅宝科技-300019-热熔胶及工业胶业务快速增长，硅碳负极材料销量提升-250917,,买入,2025-09-17
东方证券-立讯精密-002475-通讯业务海外客户全面突破，长期成长潜力被低估-250917,,买入,2025-09-17
天风证券-亨通光电-600487-H1经营稳健期待H2加速，AI算力时代光通信布局领先-250917,,买入,2025-09-17
华安证券-颀中科技-688352-25Q2盈利能力大幅改善，非显示业务持续开拓-250917,,买入,2025-09-17
华源证券-吉电股份-000875-国电投氢基能源平台，发力绿色化工解决绿电消纳-250917,,买入（首次）,2025-09-17
国金证券-华勤技术-603296-智能硬件ODM巨头的进击与升华-250916,,买入（首次）,2025-09-17
长城证券-芭田股份-002170-2025半年报点评：小高寨磷矿产能释放，1H25公司业绩大幅提升-250917,,买入,2025-09-17
东吴证券-先导智能-300450-交付多条固态电池干法成膜设备，龙头强者恒强-250917,,买入,2025-09-17
长城证券-川恒股份-002895-2025半年报点评：1H25公司业绩明显增长，磷矿产能延续扩张态势-250917,,买入,2025-09-17
长城证券-联科科技-001207-公司1H25业绩稳步增长，高压导电屏蔽炭黑有望逐步放量-250917,,买入,2025-09-17
长城证券-森麒麟-002984-公司1H25业绩略有承压，看好摩洛哥工厂年内逐步放量-250917,,买入,2025-09-17
长城证券-北方华创-002371-25H1经营业绩同比快速增长，平台化效应加速显现-250917,,买入,2025-09-17
天风证券-润欣科技-300493-业绩稳健增长，技术创新与客户协作驱动未来发展-250917,,买入,2025-09-17
天风证券-伟测科技-688372-2025Q2业绩强劲增长，盈利能力稳步优化-250917,,买入,2025-09-17
长城证券-华勤技术-603296-25H1业绩超预期增长，数据业务持续高增-250917,,买入,2025-09-17
中邮证券-法拉电子-600563-新能源应用市场份额持续增长-250917,,买入,2025-09-17
长城证券-三环集团-300408-25H1业绩同比快速增长，高容MLCC实现批量出货-250917,,买入,2025-09-17
西南证券-欣旺达-300207-消费电池稳定盈利，动储电池出货量表现亮眼-250915,,买入（首次）,2025-09-17
中航证券-希荻微-688173-亏损幅度明显收窄，发力AI端侧深化布局-250915,,买入,2025-09-17
开源证券-合盛硅业-603260-公司信息更新报告：硅产业链龙头，或将充分受益于反内卷-250917,,买入,2025-09-17
太平洋证券-伯特利-603596-智驾L3时代的底盘XYZ智驾核心供应商-250916,,买入,2025-09-17
国金证券-基础化工行业：关税压力测试下胎企开始分化，下半年行业有望改善-250917,,买入,2025-09-17
天风证券-重庆啤酒-600132-Q2所得税率影响盈利水平，原材料红利延续-250917,,买入,2025-09-17
天风证券-中兴通讯-000063-AI驱动营收增长，深化“连接+算力”取得成效，持续看好算力布局赋能增长-250917,,买入,2025-09-17
长城证券-巨化股份-600160-公司1H25业绩同比高增，看好制冷剂行业长景气周期及公司新兴产品布局-250917,,买入,2025-09-17
浦银国际-扬杰科技-300373-收购贝特电子增厚短中长期业绩增长空间-250916,,买入,2025-09-17
开源证券-龙佰集团-002601-公司信息更新报告：钛白粉价格有望企稳反弹，两矿整合持续推进-250917,,买入,2025-09-17
长城证券-利尔化学-002258-公司1H25业绩同比高增，看好农化行业景气度触底回升-250917,,买入,2025-09-17
天风证券-电子行业：AI创新为主轴，顺周期+国产替代齐头并进-250924,,强于大市,2025-09-24
光大证券-脑机接口行业研究报告：解码大脑交互密码，开启人机协同纪元-250925,,,2025-09-24
长城证券-电子行业：预计全球半导体龙头Q3营收环比+8%，存力和算力是AI时代的双生引擎-250924,,强于大市,2025-09-24
天风证券-国防军工行业深度研究：战争步入智能时代，全领域全产业链演变加速-250924,,强于大市,2025-09-24
粤开证券-【粤开宏观】牛市的成因是什么？牛市还能否延续？-250924,,,2025-09-24
东吴证券-小核酸行业：MNC加大BD，慢病+肝外领域潜力无限-250924,,,2025-09-24
开源证券-医药生物行业深度报告：原料药公司加速创新药布局，AI+医疗布局逐步深化-250924,,看好,2025-09-24
慧博智能投研-慧博研报炼金之研报头条精华：A股四季度策略展望，慢牛进行时-250924,,,2025-09-24
民生证券-通信行业点评：海外AI逐步闭环，继续看好AI基建带来高增长-250924,,推荐,2025-09-24
太平洋证券-策略日报：情绪反转-250924,,,2025-09-25
天风证券-石油石化行业专题研究：化工大扩产，产能如何被消化？-250924,,强于大市,2025-09-24
华西证券-资产配置日报：924一周年，悲喜相通-250924,,,2025-09-24
光大证券-有色金属行业金属新材料高频数据周报：碳化硅价格创近3个月新高，六氟磷酸锂价格创近4个月新高-250924,,增持,2025-09-24
天风证券-小金属行业：钴，刚果金配额政策落地，中长期逻辑夯实-250924,,强于大市,2025-09-24
爱建证券-电子行业周报：NVIDIA推动供应商加速MLCP产业化落地-250924,,强于大市,2025-09-24
华鑫证券-计算机行业点评报告：英伟达（NVDA.O），与OpenAI战略合作，部署10GW算力-250923,,推荐,2025-09-24
开源证券-房地产行业深度报告：房价止跌回稳系列三，鉴往知来，人口不是影响房价唯一因素-250924,,看好,2025-09-24
东方证券-选区重划博弈削弱“中期选举约束特朗普”逻辑-250924,,,2025-09-24
中邮证券-区域经济研究专题：重庆城口，交通便利性跃升，西部矿都迎来新机遇-250924,,,2025-09-24
德邦证券-策略点评：“9.24”新政一周年，慢牛格局延续-250924,,,2025-09-24
国元证券-电力设备新能源行业周报：政策窗口开启，本土制造升级-250924,,推荐,2025-09-24
国信证券-化工行业·数据中心及AI服务器液冷冷却液行业分析框架-250925,,优于大市,2025-09-25
开源证券-北交所行业主题报告：北交所消费服务行业掘金，稀缺性为基的专精特新“小消费”，爆品×出海×并购三轮驱动-250924,,,2025-09-24
联合资信-“924”一周年经济回顾与展望：如何重塑增长和提振就业-250924,,,2025-09-24
东吴证券-北交所定期报告：六部门推动先进玻璃等新材料发展，北证指数小幅反弹-250924,,,2025-09-24
财通证券-计算机行业投资策略报告：2025三季度板块业绩前瞻-250923,,看好,2025-09-24
东兴证券-交通运输行业：高速公路，高股息个股超跌或带来配置机会-250924,,看好,2025-09-24
天风证券-食品饮料行业周报：预制菜概念驱动餐供表现居前，关注双节催化-250924,,强于大市,2025-09-24
华鑫证券-计算机行业点评报告：文远知行（WRD.0），产品矩阵与全球战略协同-250924,,推荐,2025-09-24
国信证券-传媒互联网行业周报：百度文心新模型登顶Hugging Face，《731》前三日票房近10亿-250924,,优于大市,2025-09-24
华鑫证券-计算机行业周报：xAI公司推出Gork 4 Fast，通义DEEPRESEARCH全面开源-250924,,推荐,2025-09-24
天风证券-政策与大类资产配置周观察：风险平衡式降息落地-250924,,,2025-09-24
国元证券-机械行业周报：出口稳步增长，低空政策频发-250924,,推荐,2025-09-24
华鑫证券-计算机行业点评报告：Waymo，运营扩张提速，技术迭代领先，政策环境助力规模化落地-250924,,推荐,2025-09-24
华龙证券-零售社服行业2025年半年报综述：扩大服务消费政策持续发力，关注景气度较高的板块-250922,,推荐,2025-09-24
太平洋证券-医药行业日报：罗氏口服小分子Giredestrant三期临床成功-250923,,看好,2025-09-24
财通证券-农林牧渔行业3Q2025业绩前瞻：生猪养殖盈利收窄，宠物食品延续增长-250924,,看好,2025-09-24
华西证券-轻工制造行业轻工&美护板块三季报前瞻：看好国货品势能向上，关注降息带动出口需求-250924,,推荐,2025-09-24
华西证券-农林牧渔行业：政策提振中长期猪价，看好低估值农业板块-250924,,推荐,2025-09-24
太平洋证券-流动性与仓位周观察——9月第3期：资金延续净流入-250924,,,2025-09-24
光大证券-《大国博弈》系列第八十九篇：美国政府停摆，可能性与市场影响-250925,,,2025-09-25
太平洋证券-估值与盈利周观察——9月第3期：分化-250924,,,2025-09-24
太平洋证券-家电行业日报：出口链，2025M8家电出口额个位数下滑，洗衣机、吸尘器同比均+10%-250924,,看好,2025-09-24
亿欧智库-医药行业2025年7~8月处方药销售全景洞察：主动迎变开拓新机-250924,,,2025-09-24
大公国际-汽车行业科创债研究：头部企业引领创新融资，政策红利释放结构性机遇-250924,,,2025-09-24
山西证券-非银行金融行业周报：交投活跃提升，券商基本面稳定向好-250924,,领先大市-A,2025-09-24
江海证券-农林牧渔行业：“反内卷”叠加亏损减产，生猪养殖有望进入产能去化周期-250924,,增持,2025-09-24
东兴证券-农林牧渔行业：生猪养殖行业月度跟踪，猪价持续下行，政策调控再加强-250924,,看好,2025-09-24
中邮证券-农林牧渔行业周报：猪价再创年内新低，“反内卷”再加码-250924,,强于大市,2025-09-24
太平洋证券-轻工制造行业日报：出口链，2025M8电子烟出口额+34%，漂白纸及纸板+30%-250924,,看好,2025-09-24
华龙证券-甘肃区域经济专题月度点评报告：经济总体平稳运行-250923,,,2025-09-24
粤开证券-粤开市场日报-250924,,,2025-09-24
天风证券-公用事业行业：从“华银电力”看省级火电企业转型发展-250925,,强于大市,2025-09-25
大同证券-建筑装饰行业周报：基建投资增速放缓，转型升级方向值得关注-250923,,看好,2025-09-24
南京银行-债券市场2025年四季度展望：利率上行有顶，关注增量政策-250919,,,2025-09-24
华源证券-银行理财资产配置专题分析：25Q2理财的基金投资有何变化？-250924,,,2025-09-24
开源证券-基础化工行业点评报告：UCO~SAF供需持续偏紧，欧盟对美SAF征收反侵销税或凸显中国SAF竞争力-250925,,看好,2025-09-25
聚臻3D打印研究院-3D打印行业农场白皮书-250925,,,2025-09-25
光大证券-建材、建筑及基建行业公募REITs周报：周专题，关注建筑央国企应收款问题-250925,,,2025-09-25
光大证券-2025年8月份债券托管量数据点评：配置盘续增，交易盘境外机构续减-250924,,,2025-09-24
国信证券-AI赋能资产配置（十七）：AI盯盘，“9·24”行情案例-250925,,,2025-09-25
中原证券-我国科创债市场发展及民营企业参与度分析-250924,,,2025-09-24
华宝证券-新股发行及今日交易提示-250924,,,2025-09-24
国金证券-债市基本面高频数据跟踪报告：集运运价指数低位深跌——2025年9月第3周-250924,,,2025-09-24
中邮证券-信用周报：二永还能继续参与吗？-250924,,,2025-09-24
华西证券-志高机械（920101）新股介绍|工程机械制造30强，全球布局-250924,,,2025-09-24
财信证券-可转债周报：高估值制约下，转债性价比回落-250922,,,2025-09-24
国金证券-转债择券+择时策略周度跟踪（2025年9月22日期）-250922,,,2025-09-24
光大证券-建筑建材及新兴产业行业：基础设施公募REITs估值跟踪-250924,,,2025-09-25
天风证券-2025年8月中债登和上清所托管数据：商业银行增配国债政金债，广义基金增持地方债-250924,,,2025-09-24
华安证券-基础化工行业合成生物学周报：浙江启动生物医药省级中试平台申报认定工作，首款中国生物基PC亮相-250924,,增持,2025-09-25
国金证券-超长信用债探微跟踪：超长债有多脆弱？-250924,,,2025-09-25
国信证券-宏观经济专题报告：水牛还是价格修复？-250925,,,2025-09-25
财通证券-信用|反内卷后怎么看煤炭和钢铁债？-250925,,,2025-09-25
国金证券-信用债异常成交跟踪-250924,,,2025-09-25
光大证券-锑行业系列报告之八：美国锑业获国防部大额锑锭合同，锑的战略价值进一步凸显-250925,,增持,2025-09-25
华鑫证券-计算机行业点评报告：英伟达（NVDA.O），与英特尔合作并投资，巩固AI计算领域核心地位-250925,,推荐,2025-09-25
东吴证券-电力设备与新能源行业电池深度：龙头恒强，二线改善，全面看好电池板块-250917,,,2025-09-17
东吴证券-半导体设备行业深度：AI芯片快速发展，看好国产算力带动后道测试&先进封装设备需求-250921,,,2025-09-21
华为-人工智能行业：智能世界2035-250918,,,2025-09-18
民生证券-人形机器人行业系列报告三：国产人形机器人，多维共振，应用场景落地加速-250920,,推荐,2025-09-20
华西证券-半导体后道测试设备行业：AI产业趋势下，重视本土测试设备投资机会-250918,,,2025-09-18
民生证券-汽车行业人形机器人系列报告四：海外人形机器人，特斯拉引领，迈向具身智能新纪元-250919,,推荐,2025-09-19
慧博智能投研-PCB设备行业深度：市场现状、国产替代、产业链及相关公司深度梳理-250919,,,2025-09-19
深企投-2025深海科技行业产业链研究报告：科技赋能深蓝空间开发，万亿新兴产业扬帆起航-250920,,,2025-09-20
东吴证券-电池行业深度报告：技术突破加速，盈利拐点显现-250921,,增持,2025-09-21
中航证券-可控核聚变行业深度报告：能源领域终极畅享，行业卖铲人率先受益-250913,,增持,2025-09-18
天风证券-医药生物行业：创新药产业趋势已成，进军全球商业化-250923,,强于大市,2025-09-23
德邦证券-存储行业：存储芯片，周期属性凸显，AI基建打开新空间-250919,,,2025-09-19
慧博智能投研-固态电池负极行业深度：行业背景、材料体系、路线进展及相关公司深度梳理-250922,,,2025-09-22
开源证券-通信行业周报：重视华为AI链、OCS、国产算力等AI板块-250921,,看好,2025-09-21
慧博智能投研-硫化物固态电池行业深度：技术路线、发展现状、发展趋势及相关公司深度梳理-250922,,,2025-09-22
东吴证券-电力设备行业跟踪周报：储能和锂电需求旺盛、人形和固态加速迭代-250922,,增持,2025-09-22
德邦证券-把握牛市投资机遇-250920,,,2025-09-20
华鑫证券-A股主升初期调整后的应对策略-250917,,,2025-09-17
中邮证券-锂电设备行业专题：电池厂资本开支恢复，锂电设备有望拥抱新一轮扩产周期-250920,,强大于市,2025-09-20
财通证券-2025年四季度策略：三擎拱牛市-250921,,,2025-09-21
天风证券-计算机行业：从中美差异，看TO B Agent破局时点-250922,,强于大市,2025-09-22
国金证券-A股策略周报：真正的牛市还未开始-250921,,,2025-09-21
东吴证券-策略周评：四季度胜负手，可能是哪些方向？-250921,,,2025-09-21
东吴证券-专用设备行业点评报告：半导体设备，关注国产算力芯片发展，看好国产设备商充分受益-250918,,增持,2025-09-18
华金证券-集成电路行业25Q2封测总结：AI仍为主要驱动因素，头部厂商欲打造尖端封测一站式解决方案-250918,,领先大市,2025-09-18
民生证券-电子行业点评：端侧AI迎来拐点，重视供应链低位机遇-250921,,推荐,2025-09-22
东吴证券-起底存款“搬家”：储蓄进入股市仍在起步-250919,,,2025-09-20
华西证券-混沌时刻-250922,,,2025-09-22
东吴证券-国家政策聚焦内需，新消费多场景涌现-250918,,,2025-09-18
中原证券-计算机行业月报：国产算力芯片迎来高光时刻，超节点和集群层面双双赶超-250919,,强于大市,2025-09-19
华鑫证券-电子行业周报：高端光刻机国产化进程加速，华为全联接大会成功举办-250923,,推荐,2025-09-23
国投证券-不能回避的探讨：四季度胜负手-250921,,,2025-09-21
民生证券-计算机行业事件点评：华为全联接大会展望，全面拥抱AI时代-250917,,推荐,2025-09-17
开源证券-北交所行业主题报告：电网投资迎高峰，配网“不停电”作业开启黄金赛道，产业跃迁下的隐形冠军掘金-250918,,,2025-09-19
